itinerary_id,cabin_class,one_way_price_candollar,flight_number,origin_airport,destination_airport,departure_date_time,arrival_date_time,stop_count,marketing_airline,operating_airline,is_self_transfer,duration_in_hours
18467-2509011710--32385-1-10968-2509012211,premium_economy,608,1053,YYZ,ATL,2025-09-01 17:10:00,2025-09-01 19:27:00,1,Delta Air Lines,Delta Air Lines,True,2.28
18467-2509011710--32385-1-10968-2509012211,premium_economy,608,31,ATL,DFW,2025-09-01 20:55:00,2025-09-01 22:11:00,1,Delta Air Lines,Delta Air Lines,True,2.27
18467-2509011855--32385-1-10968-2509020001,premium_economy,608,2714,YYZ,ATL,2025-09-01 18:55:00,2025-09-01 21:16:00,1,Delta Air Lines,Delta Air Lines,True,2.35
18467-2509011855--32385-1-10968-2509020001,premium_economy,608,818,ATL,DFW,2025-09-01 22:45:00,2025-09-02 00:01:00,1,Delta Air Lines,Delta Air Lines,True,2.27
18467-2509011320--32385-1-10968-2509011833,premium_economy,608,2710,YYZ,ATL,2025-09-01 13:20:00,2025-09-01 15:37:00,1,Delta Air Lines,Delta Air Lines,True,2.28
18467-2509011320--32385-1-10968-2509011833,premium_economy,608,436,ATL,DFW,2025-09-01 17:15:00,2025-09-01 18:33:00,1,Delta Air Lines,Delta Air Lines,True,2.3
18467-2509010839--32573-0-10968-2509011054,business,830,1169,YYZ,DFW,2025-09-01 08:39:00,2025-09-01 10:54:00,0,American Airlines,American Airlines,True,3.25
18467-2509011845--32573-0-10968-2509012105,business,695,1111,YYZ,DFW,2025-09-01 18:45:00,2025-09-01 21:05:00,0,American Airlines,American Airlines,True,3.33
18467-2509011445--32573-0-10968-2509011705,business,830,1993,YYZ,DFW,2025-09-01 14:45:00,2025-09-01 17:05:00,0,American Airlines,American Airlines,True,3.33
18467-2509010820--32695-0-10968-2509011042,business,598,1031,YYZ,DFW,2025-09-01 08:20:00,2025-09-01 10:42:00,0,Air Canada,Air Canada,True,3.37
18467-2509011640--32695-0-10968-2509011902,business,846,1029,YYZ,DFW,2025-09-01 16:40:00,2025-09-01 19:02:00,0,Air Canada,Air Canada,True,3.37
18467-2509010900--32695-1-10968-2509011311,business,1109,5143,YYZ,ORD,2025-09-01 09:00:00,2025-09-01 09:55:00,1,Air Canada,United Airlines,True,1.92
18467-2509010900--32695-1-10968-2509011311,business,1109,3132,ORD,DFW,2025-09-01 10:45:00,2025-09-01 13:11:00,1,Air Canada,United Airlines,True,2.43
18467-2509010700--32695-1-10968-2509011150,business,699,5141,YYZ,ORD,2025-09-01 07:00:00,2025-09-01 07:55:00,1,Air Canada,United Airlines,True,1.92
18467-2509010700--32695-1-10968-2509011150,business,699,5186,ORD,DFW,2025-09-01 09:18:00,2025-09-01 11:50:00,1,Air Canada,United Airlines,True,2.53
18467-2509011000--32695-1-10968-2509011519,business,867,8903,YYZ,ORD,2025-09-01 10:00:00,2025-09-01 10:53:00,1,Air Canada,Jazz Aviation,True,1.88
18467-2509011000--32695-1-10968-2509011519,business,867,4854,ORD,DFW,2025-09-01 12:45:00,2025-09-01 15:19:00,1,Air Canada,United Airlines,True,2.57
18467-2509010900--32695-1-10968-2509011519,business,867,5143,YYZ,ORD,2025-09-01 09:00:00,2025-09-01 09:55:00,1,Air Canada,United Airlines,True,1.92
18467-2509010900--32695-1-10968-2509011519,business,867,4854,ORD,DFW,2025-09-01 12:45:00,2025-09-01 15:19:00,1,Air Canada,United Airlines,True,2.57
18467-2509010815--32695-1-10968-2509011519,business,867,503,YYZ,ORD,2025-09-01 08:15:00,2025-09-01 09:09:00,1,Air Canada,Air Canada,True,1.9
18467-2509010815--32695-1-10968-2509011519,business,867,4854,ORD,DFW,2025-09-01 12:45:00,2025-09-01 15:19:00,1,Air Canada,United Airlines,True,2.57
18467-2509010820--31722-0-10968-2509011042,first,599,8169,YYZ,DFW,2025-09-01 08:20:00,2025-09-01 10:42:00,0,United Airlines,Air Canada,True,3.37
18467-2509011640--31722-0-10968-2509011902,first,846,8156,YYZ,DFW,2025-09-01 16:40:00,2025-09-01 19:02:00,0,United Airlines,Air Canada,True,3.37
18467-2509010600--32385-1-10968-2509011015,first,797,2662,YYZ,ATL,2025-09-01 06:00:00,2025-09-01 08:20:00,1,Delta Air Lines,Delta Air Lines,True,2.33
18467-2509010600--32385-1-10968-2509011015,first,797,961,ATL,DFW,2025-09-01 09:00:00,2025-09-01 10:15:00,1,Delta Air Lines,Delta Air Lines,True,2.25
18467-2509010700--31722-1-10968-2509011150,first,708,490,YYZ,ORD,2025-09-01 07:00:00,2025-09-01 07:55:00,1,United Airlines,United Airlines,True,1.92
18467-2509010700--31722-1-10968-2509011150,first,708,1297,ORD,DFW,2025-09-01 09:18:00,2025-09-01 11:50:00,1,United Airlines,United Airlines,True,2.53
18467-2509010700--31722-1-10968-2509011311,first,692,490,YYZ,ORD,2025-09-01 07:00:00,2025-09-01 07:55:00,1,United Airlines,United Airlines,True,1.92
18467-2509010700--31722-1-10968-2509011311,first,692,1491,ORD,DFW,2025-09-01 10:45:00,2025-09-01 13:11:00,1,United Airlines,United Airlines,True,2.43
18467-2509020839--32573-0-10968-2509021054,economy,431,1169,YYZ,DFW,2025-09-02 08:39:00,2025-09-02 10:54:00,0,American Airlines,American Airlines,True,3.25
18467-2509021445--32573-0-10968-2509021705,economy,431,1993,YYZ,DFW,2025-09-02 14:45:00,2025-09-02 17:05:00,0,American Airlines,American Airlines,True,3.33
18467-2509021845--32573-0-10968-2509022105,economy,431,1111,YYZ,DFW,2025-09-02 18:45:00,2025-09-02 21:05:00,0,American Airlines,American Airlines,True,3.33
18467-2509020600--32385-1-10968-2509021015,economy,440,2662,YYZ,ATL,2025-09-02 06:00:00,2025-09-02 08:20:00,1,Delta Air Lines,Delta Air Lines,True,2.33
18467-2509020600--32385-1-10968-2509021015,economy,440,961,ATL,DFW,2025-09-02 09:00:00,2025-09-02 10:15:00,1,Delta Air Lines,Delta Air Lines,True,2.25
18467-2509021130--32573-1-10968-2509021549,economy,453,3604,YYZ,ORD,2025-09-02 11:30:00,2025-09-02 12:25:00,1,American Airlines,Envoy Air,True,1.92
18467-2509021130--32573-1-10968-2509021549,economy,453,1290,ORD,DFW,2025-09-02 13:20:00,2025-09-02 15:49:00,1,American Airlines,American Airlines,True,2.48
18467-2509020745--32385-1-10968-2509021215,economy,440,2988,YYZ,ATL,2025-09-02 07:45:00,2025-09-02 10:00:00,1,Delta Air Lines,Delta Air Lines,True,2.25
18467-2509020745--32385-1-10968-2509021215,economy,440,414,ATL,DFW,2025-09-02 11:00:00,2025-09-02 12:15:00,1,Delta Air Lines,Delta Air Lines,True,2.25
18467-2509020600--32385-1-10968-2509021015,premium_economy,608,2662,YYZ,ATL,2025-09-02 06:00:00,2025-09-02 08:20:00,1,Delta Air Lines,Delta Air Lines,True,2.33
18467-2509020600--32385-1-10968-2509021015,premium_economy,608,961,ATL,DFW,2025-09-02 09:00:00,2025-09-02 10:15:00,1,Delta Air Lines,Delta Air Lines,True,2.25
18467-2509021320--32385-1-10910-2509021749,premium_economy,807,2710,YYZ,ATL,2025-09-02 13:20:00,2025-09-02 15:37:00,1,Delta Air Lines,Delta Air Lines,True,2.28
18467-2509020745--32385-1-10968-2509021215,premium_economy,608,2988,YYZ,ATL,2025-09-02 07:45:00,2025-09-02 10:00:00,1,Delta Air Lines,Delta Air Lines,True,2.25
18467-2509020745--32385-1-10968-2509021215,premium_economy,608,414,ATL,DFW,2025-09-02 11:00:00,2025-09-02 12:15:00,1,Delta Air Lines,Delta Air Lines,True,2.25
18467-2509021855--32385-1-10910-2509022338,premium_economy,608,2714,YYZ,ATL,2025-09-02 18:55:00,2025-09-02 21:16:00,1,Delta Air Lines,Delta Air Lines,True,2.35
18467-2509021710--32385-1-10968-2509022211,premium_economy,608,1053,YYZ,ATL,2025-09-02 17:10:00,2025-09-02 19:27:00,1,Delta Air Lines,Delta Air Lines,True,2.28
18467-2509021710--32385-1-10968-2509022211,premium_economy,608,31,ATL,DFW,2025-09-02 20:55:00,2025-09-02 22:11:00,1,Delta Air Lines,Delta Air Lines,True,2.27
18467-2509021855--32385-1-10968-2509030001,premium_economy,608,2714,YYZ,ATL,2025-09-02 18:55:00,2025-09-02 21:16:00,1,Delta Air Lines,Delta Air Lines,True,2.35
18467-2509021855--32385-1-10968-2509030001,premium_economy,608,818,ATL,DFW,2025-09-02 22:45:00,2025-09-03 00:01:00,1,Delta Air Lines,Delta Air Lines,True,2.27
18467-2509020839--32573-0-10968-2509021054,business,560,1169,YYZ,DFW,2025-09-02 08:39:00,2025-09-02 10:54:00,0,American Airlines,American Airlines,True,3.25
18467-2509021445--32573-0-10968-2509021705,business,560,1993,YYZ,DFW,2025-09-02 14:45:00,2025-09-02 17:05:00,0,American Airlines,American Airlines,True,3.33
18467-2509021845--32573-0-10968-2509022105,business,560,1111,YYZ,DFW,2025-09-02 18:45:00,2025-09-02 21:05:00,0,American Airlines,American Airlines,True,3.33
18467-2509020820--32695-0-10968-2509021042,business,846,1031,YYZ,DFW,2025-09-02 08:20:00,2025-09-02 10:42:00,0,Air Canada,Air Canada,True,3.37
18467-2509021635--32695-0-10968-2509021857,business,846,1029,YYZ,DFW,2025-09-02 16:35:00,2025-09-02 18:57:00,0,Air Canada,Air Canada,True,3.37
18467-2509020900--32695-1-10968-2509021311,business,1109,5143,YYZ,ORD,2025-09-02 09:00:00,2025-09-02 09:55:00,1,Air Canada,United Airlines,True,1.92
18467-2509020900--32695-1-10968-2509021311,business,1109,3132,ORD,DFW,2025-09-02 10:45:00,2025-09-02 13:11:00,1,Air Canada,United Airlines,True,2.43
18467-2509021000--32695-1-10968-2509021519,business,1109,8903,YYZ,ORD,2025-09-02 10:00:00,2025-09-02 10:53:00,1,Air Canada,Jazz Aviation,True,1.88
18467-2509021000--32695-1-10968-2509021519,business,1109,4854,ORD,DFW,2025-09-02 12:45:00,2025-09-02 15:19:00,1,Air Canada,United Airlines,True,2.57
18467-2509020700--32695-1-10968-2509021311,business,1109,5141,YYZ,ORD,2025-09-02 07:00:00,2025-09-02 07:55:00,1,Air Canada,United Airlines,True,1.92
18467-2509020700--32695-1-10968-2509021311,business,1109,3132,ORD,DFW,2025-09-02 10:45:00,2025-09-02 13:11:00,1,Air Canada,United Airlines,True,2.43
18467-2509020900--32695-1-10968-2509021519,business,867,5143,YYZ,ORD,2025-09-02 09:00:00,2025-09-02 09:55:00,1,Air Canada,United Airlines,True,1.92
18467-2509020900--32695-1-10968-2509021519,business,867,4854,ORD,DFW,2025-09-02 12:45:00,2025-09-02 15:19:00,1,Air Canada,United Airlines,True,2.57
18467-2509020815--32695-1-10968-2509021519,business,1109,8901,YYZ,ORD,2025-09-02 08:15:00,2025-09-02 09:08:00,1,Air Canada,Jazz Aviation,True,1.88
18467-2509020815--32695-1-10968-2509021519,business,1109,4854,ORD,DFW,2025-09-02 12:45:00,2025-09-02 15:19:00,1,Air Canada,United Airlines,True,2.57
18467-2509020820--31722-0-10968-2509021042,first,846,8169,YYZ,DFW,2025-09-02 08:20:00,2025-09-02 10:42:00,0,United Airlines,Air Canada,True,3.37
18467-2509021635--31722-0-10968-2509021857,first,846,8156,YYZ,DFW,2025-09-02 16:35:00,2025-09-02 18:57:00,0,United Airlines,Air Canada,True,3.37
18467-2509021500--32573-1-10968-2509021900,first,582,3608,YYZ,ORD,2025-09-02 15:00:00,2025-09-02 15:55:00,1,American Airlines,Envoy Air,True,1.92
18467-2509021500--32573-1-10968-2509021900,first,582,2346,ORD,DFW,2025-09-02 16:33:00,2025-09-02 19:00:00,1,American Airlines,American Airlines,True,2.45
18467-2509021831--32573-1-10968-2509022319,first,582,4530,YYZ,ORD,2025-09-02 18:31:00,2025-09-02 19:25:00,1,American Airlines,American Eagle,True,1.9
18467-2509021831--32573-1-10968-2509022319,first,582,2281,ORD,DFW,2025-09-02 20:40:00,2025-09-02 23:19:00,1,American Airlines,American Airlines,True,2.65
18467-2509020630--32573-1-10968-2509021122,first,694,3524,YYZ,ORD,2025-09-02 06:30:00,2025-09-02 07:25:00,1,American Airlines,Envoy Air,True,1.92
18467-2509020630--32573-1-10968-2509021122,first,694,1555,ORD,DFW,2025-09-02 08:49:00,2025-09-02 11:22:00,1,American Airlines,American Airlines,True,2.55
18467-2509021320--32573-1-10968-2509021900,first,582,4770,YYZ,ORD,2025-09-02 13:20:00,2025-09-02 14:14:00,1,American Airlines,American Eagle,True,1.9
18467-2509021320--32573-1-10968-2509021900,first,582,2346,ORD,DFW,2025-09-02 16:33:00,2025-09-02 19:00:00,1,American Airlines,American Airlines,True,2.45
18467-2509030829--32573-0-10968-2509031054,economy,431,1169,YYZ,DFW,2025-09-03 08:29:00,2025-09-03 10:54:00,0,American Airlines,American Airlines,True,3.42
18467-2509031840--32573-0-10968-2509032105,economy,431,1111,YYZ,DFW,2025-09-03 18:40:00,2025-09-03 21:05:00,0,American Airlines,American Airlines,True,3.42
18467-2509031440--32573-0-10968-2509031705,economy,679,1993,YYZ,DFW,2025-09-03 14:40:00,2025-09-03 17:05:00,0,American Airlines,American Airlines,True,3.42
18467-2509031130--32573-1-10968-2509031555,economy,453,3604,YYZ,ORD,2025-09-03 11:30:00,2025-09-03 12:25:00,1,American Airlines,Envoy Air,True,1.92
18467-2509031130--32573-1-10968-2509031555,economy,453,1290,ORD,DFW,2025-09-03 13:20:00,2025-09-03 15:55:00,1,American Airlines,American Airlines,True,2.58
18467-2509031320--32385-1-10968-2509031833,economy,440,2710,YYZ,ATL,2025-09-03 13:20:00,2025-09-03 15:37:00,1,Delta Air Lines,Delta Air Lines,True,2.28
18467-2509031320--32385-1-10968-2509031833,economy,440,436,ATL,DFW,2025-09-03 17:15:00,2025-09-03 18:33:00,1,Delta Air Lines,Delta Air Lines,True,2.3
18467-2509031130--32385-1-10968-2509031647,economy,440,2835,YYZ,ATL,2025-09-03 11:30:00,2025-09-03 13:44:00,1,Delta Air Lines,Delta Air Lines,True,2.23
18467-2509031130--32385-1-10968-2509031647,economy,440,374,ATL,DFW,2025-09-03 15:30:00,2025-09-03 16:47:00,1,Delta Air Lines,Delta Air Lines,True,2.28
18467-2509030600--32385-1-10968-2509031015,premium_economy,608,2662,YYZ,ATL,2025-09-03 06:00:00,2025-09-03 08:20:00,1,Delta Air Lines,Delta Air Lines,True,2.33
18467-2509030600--32385-1-10968-2509031015,premium_economy,608,961,ATL,DFW,2025-09-03 09:00:00,2025-09-03 10:15:00,1,Delta Air Lines,Delta Air Lines,True,2.25
18467-2509031320--32385-1-10910-2509031749,premium_economy,608,2710,YYZ,ATL,2025-09-03 13:20:00,2025-09-03 15:37:00,1,Delta Air Lines,Delta Air Lines,True,2.28
18467-2509030745--32385-1-10968-2509031215,premium_economy,608,2988,YYZ,ATL,2025-09-03 07:45:00,2025-09-03 10:00:00,1,Delta Air Lines,Delta Air Lines,True,2.25
18467-2509030745--32385-1-10968-2509031215,premium_economy,608,414,ATL,DFW,2025-09-03 11:00:00,2025-09-03 12:15:00,1,Delta Air Lines,Delta Air Lines,True,2.25
18467-2509031855--32385-1-10910-2509032338,premium_economy,608,2714,YYZ,ATL,2025-09-03 18:55:00,2025-09-03 21:16:00,1,Delta Air Lines,Delta Air Lines,True,2.35
18467-2509031710--32385-1-10968-2509032211,premium_economy,608,1053,YYZ,ATL,2025-09-03 17:10:00,2025-09-03 19:27:00,1,Delta Air Lines,Delta Air Lines,True,2.28
18467-2509031710--32385-1-10968-2509032211,premium_economy,608,31,ATL,DFW,2025-09-03 20:55:00,2025-09-03 22:11:00,1,Delta Air Lines,Delta Air Lines,True,2.27
18467-2509031320--32385-1-10968-2509031833,premium_economy,608,2710,YYZ,ATL,2025-09-03 13:20:00,2025-09-03 15:37:00,1,Delta Air Lines,Delta Air Lines,True,2.28
18467-2509031320--32385-1-10968-2509031833,premium_economy,608,436,ATL,DFW,2025-09-03 17:15:00,2025-09-03 18:33:00,1,Delta Air Lines,Delta Air Lines,True,2.3
18467-2509031130--32385-1-10968-2509031647,premium_economy,608,2835,YYZ,ATL,2025-09-03 11:30:00,2025-09-03 13:44:00,1,Delta Air Lines,Delta Air Lines,True,2.23
18467-2509031130--32385-1-10968-2509031647,premium_economy,608,374,ATL,DFW,2025-09-03 15:30:00,2025-09-03 16:47:00,1,Delta Air Lines,Delta Air Lines,True,2.28
18467-2509031635--32695-0-10968-2509031857,business,598,1029,YYZ,DFW,2025-09-03 16:35:00,2025-09-03 18:57:00,0,Air Canada,Air Canada,True,3.37
18467-2509030820--32695-0-10968-2509031042,business,598,1031,YYZ,DFW,2025-09-03 08:20:00,2025-09-03 10:42:00,0,Air Canada,Air Canada,True,3.37
18467-2509030829--32573-0-10968-2509031054,business,560,1169,YYZ,DFW,2025-09-03 08:29:00,2025-09-03 10:54:00,0,American Airlines,American Airlines,True,3.42
18467-2509031840--32573-0-10968-2509032105,business,560,1111,YYZ,DFW,2025-09-03 18:40:00,2025-09-03 21:05:00,0,American Airlines,American Airlines,True,3.42
18467-2509031440--32573-0-10968-2509031705,business,808,1993,YYZ,DFW,2025-09-03 14:40:00,2025-09-03 17:05:00,0,American Airlines,American Airlines,True,3.42
18467-2509030900--32695-1-10968-2509031311,business,620,5143,YYZ,ORD,2025-09-03 09:00:00,2025-09-03 09:55:00,1,Air Canada,United Airlines,True,1.92
18467-2509030900--32695-1-10968-2509031311,business,620,3132,ORD,DFW,2025-09-03 10:45:00,2025-09-03 13:11:00,1,Air Canada,United Airlines,True,2.43
18467-2509030700--32695-1-10968-2509031150,business,620,5141,YYZ,ORD,2025-09-03 07:00:00,2025-09-03 07:55:00,1,Air Canada,United Airlines,True,1.92
18467-2509030700--32695-1-10968-2509031150,business,620,5186,ORD,DFW,2025-09-03 09:18:00,2025-09-03 11:50:00,1,Air Canada,United Airlines,True,2.53
18467-2509031730--32695-1-10968-2509032224,business,1587,4990,YYZ,ORD,2025-09-03 17:30:00,2025-09-03 18:29:00,1,Air Canada,Republic Airline United Express,True,1.98
18467-2509031730--32695-1-10968-2509032224,business,1587,5521,ORD,DFW,2025-09-03 19:50:00,2025-09-03 22:24:00,1,Air Canada,United Airlines,True,2.57
18467-2509030815--32695-1-10968-2509031311,business,1109,8901,YYZ,ORD,2025-09-03 08:15:00,2025-09-03 09:08:00,1,Air Canada,Jazz Aviation,True,1.88
18467-2509030815--32695-1-10968-2509031311,business,1109,3132,ORD,DFW,2025-09-03 10:45:00,2025-09-03 13:11:00,1,Air Canada,United Airlines,True,2.43
18467-2509031000--32695-1-10968-2509031519,business,1109,8903,YYZ,ORD,2025-09-03 10:00:00,2025-09-03 10:53:00,1,Air Canada,Jazz Aviation,True,1.88
18467-2509031000--32695-1-10968-2509031519,business,1109,4854,ORD,DFW,2025-09-03 12:45:00,2025-09-03 15:19:00,1,Air Canada,United Airlines,True,2.57
18467-2509031635--31722-0-10968-2509031857,first,599,8156,YYZ,DFW,2025-09-03 16:35:00,2025-09-03 18:57:00,0,United Airlines,Air Canada,True,3.37
18467-2509030820--31722-0-10968-2509031042,first,599,8169,YYZ,DFW,2025-09-03 08:20:00,2025-09-03 10:42:00,0,United Airlines,Air Canada,True,3.37
18467-2509030900--31722-1-10968-2509031311,first,620,1538,YYZ,ORD,2025-09-03 09:00:00,2025-09-03 09:55:00,1,United Airlines,United Airlines,True,1.92
18467-2509030900--31722-1-10968-2509031311,first,620,1491,ORD,DFW,2025-09-03 10:45:00,2025-09-03 13:11:00,1,United Airlines,United Airlines,True,2.43
18467-2509030630--32573-1-10968-2509031121,first,582,3524,YYZ,ORD,2025-09-03 06:30:00,2025-09-03 07:25:00,1,American Airlines,Envoy Air,True,1.92
18467-2509030630--32573-1-10968-2509031121,first,582,1555,ORD,DFW,2025-09-03 08:55:00,2025-09-03 11:21:00,1,American Airlines,American Airlines,True,2.43
18467-2509041440--32573-0-10968-2509041705,economy,431,1993,YYZ,DFW,2025-09-04 14:40:00,2025-09-04 17:05:00,0,American Airlines,American Airlines,True,3.42
18467-2509040829--32573-0-10968-2509041054,economy,431,1169,YYZ,DFW,2025-09-04 08:29:00,2025-09-04 10:54:00,0,American Airlines,American Airlines,True,3.42
18467-2509041840--32573-0-10968-2509042105,economy,431,1111,YYZ,DFW,2025-09-04 18:40:00,2025-09-04 21:05:00,0,American Airlines,American Airlines,True,3.42
18467-2509041130--32385-1-10968-2509041647,economy,440,2835,YYZ,ATL,2025-09-04 11:30:00,2025-09-04 13:44:00,1,Delta Air Lines,Delta Air Lines,True,2.23
18467-2509041130--32385-1-10968-2509041647,economy,440,374,ATL,DFW,2025-09-04 15:30:00,2025-09-04 16:47:00,1,Delta Air Lines,Delta Air Lines,True,2.28
18467-2509040945--32385-2-10968-2509041647,economy,440,374,ATL,DFW,2025-09-04 15:30:00,2025-09-04 16:47:00,2,Delta Air Lines,Delta Air Lines,True,2.28
18467-2509040600--32385-1-10968-2509041015,premium_economy,608,2662,YYZ,ATL,2025-09-04 06:00:00,2025-09-04 08:20:00,1,Delta Air Lines,Delta Air Lines,True,2.33
18467-2509040600--32385-1-10968-2509041015,premium_economy,608,961,ATL,DFW,2025-09-04 09:00:00,2025-09-04 10:15:00,1,Delta Air Lines,Delta Air Lines,True,2.25
18467-2509041320--32385-1-10910-2509041749,premium_economy,608,2710,YYZ,ATL,2025-09-04 13:20:00,2025-09-04 15:37:00,1,Delta Air Lines,Delta Air Lines,True,2.28
18467-2509040745--32385-1-10968-2509041215,premium_economy,608,2988,YYZ,ATL,2025-09-04 07:45:00,2025-09-04 10:00:00,1,Delta Air Lines,Delta Air Lines,True,2.25
18467-2509040745--32385-1-10968-2509041215,premium_economy,608,414,ATL,DFW,2025-09-04 11:00:00,2025-09-04 12:15:00,1,Delta Air Lines,Delta Air Lines,True,2.25
18467-2509041855--32385-1-10910-2509042338,premium_economy,608,2714,YYZ,ATL,2025-09-04 18:55:00,2025-09-04 21:16:00,1,Delta Air Lines,Delta Air Lines,True,2.35
18467-2509041710--32385-1-10968-2509042211,premium_economy,608,1053,YYZ,ATL,2025-09-04 17:10:00,2025-09-04 19:27:00,1,Delta Air Lines,Delta Air Lines,True,2.28
18467-2509041710--32385-1-10968-2509042211,premium_economy,608,31,ATL,DFW,2025-09-04 20:55:00,2025-09-04 22:11:00,1,Delta Air Lines,Delta Air Lines,True,2.27
18467-2509041855--32385-1-10968-2509050001,premium_economy,608,2714,YYZ,ATL,2025-09-04 18:55:00,2025-09-04 21:16:00,1,Delta Air Lines,Delta Air Lines,True,2.35
18467-2509041855--32385-1-10968-2509050001,premium_economy,608,818,ATL,DFW,2025-09-04 22:45:00,2025-09-05 00:01:00,1,Delta Air Lines,Delta Air Lines,True,2.27
18467-2509041320--32385-1-10968-2509041833,premium_economy,608,2710,YYZ,ATL,2025-09-04 13:20:00,2025-09-04 15:37:00,1,Delta Air Lines,Delta Air Lines,True,2.28
18467-2509041320--32385-1-10968-2509041833,premium_economy,608,436,ATL,DFW,2025-09-04 17:15:00,2025-09-04 18:33:00,1,Delta Air Lines,Delta Air Lines,True,2.3
18467-2509041130--32385-1-10968-2509041647,premium_economy,608,2835,YYZ,ATL,2025-09-04 11:30:00,2025-09-04 13:44:00,1,Delta Air Lines,Delta Air Lines,True,2.23
18467-2509041130--32385-1-10968-2509041647,premium_economy,608,374,ATL,DFW,2025-09-04 15:30:00,2025-09-04 16:47:00,1,Delta Air Lines,Delta Air Lines,True,2.28
18467-2509040820--32695-0-10968-2509041042,business,598,1031,YYZ,DFW,2025-09-04 08:20:00,2025-09-04 10:42:00,0,Air Canada,Air Canada,True,3.37
18467-2509041635--32695-0-10968-2509041857,business,846,1029,YYZ,DFW,2025-09-04 16:35:00,2025-09-04 18:57:00,0,Air Canada,Air Canada,True,3.37
18467-2509041440--32573-0-10968-2509041705,business,560,1993,YYZ,DFW,2025-09-04 14:40:00,2025-09-04 17:05:00,0,American Airlines,American Airlines,True,3.42
18467-2509040829--32573-0-10968-2509041054,business,560,1169,YYZ,DFW,2025-09-04 08:29:00,2025-09-04 10:54:00,0,American Airlines,American Airlines,True,3.42
18467-2509041840--32573-0-10968-2509042105,business,560,1111,YYZ,DFW,2025-09-04 18:40:00,2025-09-04 21:05:00,0,American Airlines,American Airlines,True,3.42
18467-2509040900--32695-1-10968-2509041311,business,867,5143,YYZ,ORD,2025-09-04 09:00:00,2025-09-04 09:55:00,1,Air Canada,United Airlines,True,1.92
18467-2509040900--32695-1-10968-2509041311,business,867,3132,ORD,DFW,2025-09-04 10:45:00,2025-09-04 13:11:00,1,Air Canada,United Airlines,True,2.43
18467-2509040700--32695-1-10968-2509041150,business,867,5141,YYZ,ORD,2025-09-04 07:00:00,2025-09-04 07:55:00,1,Air Canada,United Airlines,True,1.92
18467-2509040700--32695-1-10968-2509041150,business,867,5186,ORD,DFW,2025-09-04 09:18:00,2025-09-04 11:50:00,1,Air Canada,United Airlines,True,2.53
18467-2509040815--32695-1-10968-2509041311,business,1109,8901,YYZ,ORD,2025-09-04 08:15:00,2025-09-04 09:08:00,1,Air Canada,Jazz Aviation,True,1.88
18467-2509040815--32695-1-10968-2509041311,business,1109,3132,ORD,DFW,2025-09-04 10:45:00,2025-09-04 13:11:00,1,Air Canada,United Airlines,True,2.43
18467-2509041000--32695-1-10968-2509041519,business,867,8903,YYZ,ORD,2025-09-04 10:00:00,2025-09-04 10:53:00,1,Air Canada,Jazz Aviation,True,1.88
18467-2509041000--32695-1-10968-2509041519,business,867,4854,ORD,DFW,2025-09-04 12:45:00,2025-09-04 15:19:00,1,Air Canada,United Airlines,True,2.57
18467-2509040815--32695-1-10968-2509041519,business,867,8901,YYZ,ORD,2025-09-04 08:15:00,2025-09-04 09:08:00,1,Air Canada,Jazz Aviation,True,1.88
18467-2509040815--32695-1-10968-2509041519,business,867,4854,ORD,DFW,2025-09-04 12:45:00,2025-09-04 15:19:00,1,Air Canada,United Airlines,True,2.57
18467-2509040820--31722-0-10968-2509041042,first,599,8169,YYZ,DFW,2025-09-04 08:20:00,2025-09-04 10:42:00,0,United Airlines,Air Canada,True,3.37
18467-2509041635--31722-0-10968-2509041857,first,846,8156,YYZ,DFW,2025-09-04 16:35:00,2025-09-04 18:57:00,0,United Airlines,Air Canada,True,3.37
18467-2509040900--31722-1-10968-2509041311,first,804,1538,YYZ,ORD,2025-09-04 09:00:00,2025-09-04 09:55:00,1,United Airlines,United Airlines,True,1.92
18467-2509040900--31722-1-10968-2509041311,first,804,1491,ORD,DFW,2025-09-04 10:45:00,2025-09-04 13:11:00,1,United Airlines,United Airlines,True,2.43
18467-2509041100--31722-1-10968-2509041519,first,732,3499,YYZ,ORD,2025-09-04 11:00:00,2025-09-04 11:59:00,1,United Airlines,Republic Airline United Express,True,1.98
18467-2509041100--31722-1-10968-2509041519,first,732,2290,ORD,DFW,2025-09-04 12:45:00,2025-09-04 15:19:00,1,United Airlines,United Airlines,True,2.57
18467-2509041130--32573-1-10968-2509041555,first,694,3604,YYZ,ORD,2025-09-04 11:30:00,2025-09-04 12:25:00,1,American Airlines,Envoy Air,True,1.92
18467-2509041130--32573-1-10968-2509041555,first,694,1290,ORD,DFW,2025-09-04 13:20:00,2025-09-04 15:55:00,1,American Airlines,American Airlines,True,2.58
18467-2509041320--32385-1-10910-2509041749,first,797,2710,YYZ,ATL,2025-09-04 13:20:00,2025-09-04 15:37:00,1,Delta Air Lines,Delta Air Lines,True,2.28
18467-2509050600--31679-1-10968-2509051015,economy,491,8135,YYZ,ATL,2025-09-05 06:00:00,2025-09-05 08:20:00,1,Westjet,Delta Air Lines,True,2.33
18467-2509050600--31679-1-10968-2509051015,economy,491,8080,ATL,DFW,2025-09-05 09:00:00,2025-09-05 10:15:00,1,Westjet,Delta Air Lines,True,2.25
