itinerary_id,cabin_class,stop_count,duration_in_hours,one_way_price_candollar,marketing_airline,operating_airline
18467-2601081415--32573-0-10968-2601081705,economy,0,3.83,427,American Airlines,Envoy Air
18467-2601081815--32573-0-10968-2601082105,economy,0,3.83,427,American Airlines,American Airlines
18467-2601080749--32573-0-10968-2601081054,economy,0,4.08,427,American Airlines,American Airlines
18467-2601080615--32573-1-10968-2601081045,economy,1,2.25,449,American Airlines,Envoy Air
18467-2601080615--32573-1-10968-2601081045,economy,1,2.67,449,American Airlines,American Airlines
18467-2601080615--32385-1-10910-2601081126,economy,1,2.73,440,Delta Air Lines,Delta Air Lines
18467-2601081800--32385-1-10910-2601082236,premium_economy,1,2.58,608,Delta Air Lines,Delta Air Lines
18467-2601081220--32385-1-10968-2601081702,premium_economy,1,2.53,608,Delta Air Lines,Delta Air Lines
18467-2601081220--32385-1-10968-2601081702,premium_economy,1,2.53,608,Delta Air Lines,Delta Air Lines
18467-2601080745--32385-1-10968-2601081235,premium_economy,1,2.65,608,Delta Air Lines,Delta Air Lines
18467-2601080745--32385-1-10968-2601081235,premium_economy,1,2.58,608,Delta Air Lines,Delta Air Lines
18467-2601080615--32385-1-10910-2601081126,premium_economy,1,2.73,608,Delta Air Lines,Delta Air Lines
18467-2601081220--32385-1-10910-2601081755,premium_economy,1,2.53,608,Delta Air Lines,Delta Air Lines
18467-2601081400--32695-0-10968-2601081642,business,0,3.7,598,Air Canada,Air Canada
18467-2601081940--32695-0-10968-2601082222,business,0,3.7,598,Air Canada,Air Canada
18467-2601081415--32573-0-10968-2601081705,business,0,3.83,556,American Airlines,Envoy Air
18467-2601081815--32573-0-10968-2601082105,business,0,3.83,556,American Airlines,American Airlines
18467-2601080749--32573-0-10968-2601081054,business,0,4.08,556,American Airlines,American Airlines
18467-2601081400--32695-1-10968-2601081826,business,1,1.85,1110,Air Canada,Air Canada
18467-2601081400--32695-1-10968-2601081826,business,1,2.57,1110,Air Canada,United Airlines
18467-2601080700--32695-1-10968-2601081132,business,1,1.92,1110,Air Canada,United Airlines
18467-2601080700--32695-1-10968-2601081132,business,1,2.53,1110,Air Canada,United Airlines
18467-2601081100--32695-1-10968-2601081554,business,1,1.98,1110,Air Canada,Republic Airline United Express
18467-2601081100--32695-1-10968-2601081554,business,1,2.57,1110,Air Canada,United Airlines
18467-2601080900--32695-1-10968-2601081554,business,1,1.92,868,Air Canada,United Airlines
18467-2601080900--32695-1-10968-2601081554,business,1,2.57,868,Air Canada,United Airlines
18467-2601081400--32695-1-10968-2601082224,business,1,1.85,868,Air Canada,Air Canada
18467-2601081400--32695-1-10968-2601082224,business,1,2.57,868,Air Canada,United Airlines
18467-2601081400--31722-0-10968-2601081642,first,0,3.7,596,United Airlines,Air Canada
18467-2601081940--31722-0-10968-2601082222,first,0,3.7,596,United Airlines,Air Canada
18467-2601080615--32573-1-10968-2601081045,first,1,2.25,578,American Airlines,Envoy Air
18467-2601080615--32573-1-10968-2601081045,first,1,2.67,578,American Airlines,American Airlines
18467-2601081035--32573-1-10968-2601081554,first,1,2.0,578,American Airlines,Envoy Air
18467-2601081035--32573-1-10968-2601081554,first,1,2.7,578,American Airlines,American Airlines
18467-2601081305--32573-1-10968-2601081927,first,1,2.0,578,American Airlines,Envoy Air
18467-2601081305--32573-1-10968-2601081927,first,1,2.7,578,American Airlines,American Airlines
18467-2601091400--31722-0-10968-2601091642,economy,0,3.7,427,United Airlines,Air Canada
18467-2601091940--31722-0-10968-2601092222,economy,0,3.7,427,United Airlines,Air Canada
18467-2601091415--32573-0-10968-2601091705,economy,0,3.83,427,American Airlines,Envoy Air
18467-2601091815--32573-0-10968-2601092105,economy,0,3.83,427,American Airlines,American Airlines
18467-2601090749--32573-0-10968-2601091054,economy,0,4.08,427,American Airlines,American Airlines
18467-2601090615--32573-1-10968-2601091045,economy,1,2.25,449,American Airlines,Envoy Air
18467-2601090615--32573-1-10968-2601091045,economy,1,2.67,449,American Airlines,American Airlines
18467-2601090745--32385-1-10968-2601091235,economy,1,2.65,440,Delta Air Lines,Delta Air Lines
18467-2601090745--32385-1-10968-2601091235,economy,1,2.58,440,Delta Air Lines,Delta Air Lines
18467-2601090615--32385-1-10910-2601091126,economy,1,2.73,440,Delta Air Lines,Delta Air Lines
18467-2601091800--32385-1-10910-2601092236,premium_economy,1,2.58,608,Delta Air Lines,Delta Air Lines
18467-2601091220--32385-1-10968-2601091702,premium_economy,1,2.53,608,Delta Air Lines,Delta Air Lines
18467-2601091220--32385-1-10968-2601091702,premium_economy,1,2.53,608,Delta Air Lines,Delta Air Lines
18467-2601090745--32385-1-10968-2601091235,premium_economy,1,2.65,608,Delta Air Lines,Delta Air Lines
18467-2601090745--32385-1-10968-2601091235,premium_economy,1,2.58,608,Delta Air Lines,Delta Air Lines
18467-2601090615--32385-1-10910-2601091126,premium_economy,1,2.73,608,Delta Air Lines,Delta Air Lines
18467-2601091220--32385-1-10910-2601091755,premium_economy,1,2.53,608,Delta Air Lines,Delta Air Lines
18467-2601091400--32695-0-10968-2601091642,business,0,3.7,598,Air Canada,Air Canada
18467-2601091940--32695-0-10968-2601092222,business,0,3.7,598,Air Canada,Air Canada
18467-2601091415--32573-0-10968-2601091705,business,0,3.83,556,American Airlines,Envoy Air
18467-2601091815--32573-0-10968-2601092105,business,0,3.83,556,American Airlines,American Airlines
18467-2601090749--32573-0-10968-2601091054,business,0,4.08,556,American Airlines,American Airlines
18467-2601091400--32695-1-10968-2601091826,business,1,1.85,1110,Air Canada,Air Canada
18467-2601091400--32695-1-10968-2601091826,business,1,2.57,1110,Air Canada,United Airlines
18467-2601090700--32695-1-10968-2601091132,business,1,1.92,1110,Air Canada,United Airlines
18467-2601090700--32695-1-10968-2601091132,business,1,2.53,1110,Air Canada,United Airlines
18467-2601091100--32695-1-10968-2601091554,business,1,1.98,1110,Air Canada,Republic Airline United Express
18467-2601091100--32695-1-10968-2601091554,business,1,2.57,1110,Air Canada,United Airlines
18467-2601091000--32695-1-10968-2601091554,business,1,1.97,1110,Air Canada,Jazz Aviation
18467-2601091000--32695-1-10968-2601091554,business,1,2.57,1110,Air Canada,United Airlines
18467-2601091400--32695-1-10968-2601092224,business,1,1.85,868,Air Canada,Air Canada
18467-2601091400--32695-1-10968-2601092224,business,1,2.57,868,Air Canada,United Airlines
18467-2601091400--31722-0-10968-2601091642,first,0,3.7,596,United Airlines,Air Canada
18467-2601091940--31722-0-10968-2601092222,first,0,3.7,596,United Airlines,Air Canada
18467-2601090615--32573-1-10968-2601091045,first,1,2.25,578,American Airlines,Envoy Air
18467-2601090615--32573-1-10968-2601091045,first,1,2.67,578,American Airlines,American Airlines
18467-2601091035--32573-1-10968-2601091554,first,1,2.0,578,American Airlines,Envoy Air
18467-2601091035--32573-1-10968-2601091554,first,1,2.7,578,American Airlines,American Airlines
18467-2601091305--32573-1-10968-2601091927,first,1,2.0,578,American Airlines,Envoy Air
18467-2601091305--32573-1-10968-2601091927,first,1,2.7,578,American Airlines,American Airlines
18467-2601101415--32573-0-10968-2601101705,economy,0,3.83,427,American Airlines,Envoy Air
18467-2601101815--32573-0-10968-2601102105,economy,0,3.83,427,American Airlines,American Airlines
18467-2601100749--32573-0-10968-2601101054,economy,0,4.08,427,American Airlines,American Airlines
18467-2601100615--32385-1-10968-2601101235,economy,1,2.73,440,Delta Air Lines,Delta Air Lines
18467-2601100615--32385-1-10968-2601101235,economy,1,2.58,440,Delta Air Lines,Delta Air Lines
18467-2601100945--32385-2-10968-2601101702,economy,2,2.53,440,Delta Air Lines,Delta Air Lines
18467-2601100745--32385-1-10910-2601101505,economy,1,2.65,440,Delta Air Lines,Delta Air Lines
18467-2601101800--32385-1-10910-2601102236,premium_economy,1,2.58,608,Delta Air Lines,Delta Air Lines
18467-2601101220--32385-1-10968-2601101702,premium_economy,1,2.53,608,Delta Air Lines,Delta Air Lines
18467-2601101220--32385-1-10968-2601101702,premium_economy,1,2.53,608,Delta Air Lines,Delta Air Lines
18467-2601100745--32385-1-10968-2601101235,premium_economy,1,2.65,608,Delta Air Lines,Delta Air Lines
18467-2601100745--32385-1-10968-2601101235,premium_economy,1,2.58,608,Delta Air Lines,Delta Air Lines
18467-2601100615--32385-1-10910-2601101126,premium_economy,1,2.73,608,Delta Air Lines,Delta Air Lines
18467-2601101220--32385-1-10910-2601101755,premium_economy,1,2.53,608,Delta Air Lines,Delta Air Lines
18467-2601101815--32573-0-10968-2601102105,business,0,3.83,556,American Airlines,American Airlines
18467-2601101415--32573-0-10968-2601101705,business,0,3.83,668,American Airlines,Envoy Air
18467-2601100749--32573-0-10968-2601101054,business,0,4.08,556,American Airlines,American Airlines
18467-2601101400--31722-0-10968-2601101642,first,0,3.7,596,United Airlines,Air Canada
18467-2601101940--31722-0-10968-2601102222,first,0,3.7,596,United Airlines,Air Canada
18467-2601100615--32573-1-10968-2601101045,first,1,2.25,578,American Airlines,Envoy Air
18467-2601100615--32573-1-10968-2601101045,first,1,2.67,578,American Airlines,American Airlines
18467-2601101305--32573-1-10968-2601101803,first,1,2.0,578,American Airlines,Envoy Air
18467-2601101305--32573-1-10968-2601101803,first,1,2.68,578,American Airlines,American Airlines
18467-2601101035--32573-1-10968-2601101554,first,1,2.0,578,American Airlines,Envoy Air
18467-2601101035--32573-1-10968-2601101554,first,1,2.7,578,American Airlines,American Airlines
18467-2601111815--32573-0-10968-2601112105,economy,0,3.83,449,American Airlines,American Airlines
18467-2601111415--32573-0-10968-2601111705,economy,0,3.83,697,American Airlines,Envoy Air
18467-2601110749--32573-0-10968-2601111054,economy,0,4.08,449,American Airlines,American Airlines
18467-2601110745--32385-1-10968-2601111235,economy,1,2.65,440,Delta Air Lines,Delta Air Lines
18467-2601110745--32385-1-10968-2601111235,economy,1,2.58,440,Delta Air Lines,Delta Air Lines
18467-2601111220--32385-1-10968-2601111847,economy,1,2.53,440,Delta Air Lines,Delta Air Lines
18467-2601111220--32385-1-10968-2601111847,economy,1,2.53,440,Delta Air Lines,Delta Air Lines
18467-2601111800--32385-1-10910-2601112236,premium_economy,1,2.58,645,Delta Air Lines,Delta Air Lines
18467-2601111220--32385-1-10968-2601111702,premium_economy,1,2.53,739,Delta Air Lines,Delta Air Lines
18467-2601111220--32385-1-10968-2601111702,premium_economy,1,2.53,739,Delta Air Lines,Delta Air Lines
18467-2601110745--32385-1-10968-2601111235,premium_economy,1,2.65,608,Delta Air Lines,Delta Air Lines
18467-2601110745--32385-1-10968-2601111235,premium_economy,1,2.58,608,Delta Air Lines,Delta Air Lines
18467-2601110615--32385-1-10910-2601111126,premium_economy,1,2.73,608,Delta Air Lines,Delta Air Lines
18467-2601111220--32385-1-10968-2601111847,premium_economy,1,2.53,608,Delta Air Lines,Delta Air Lines
18467-2601111220--32385-1-10968-2601111847,premium_economy,1,2.53,608,Delta Air Lines,Delta Air Lines
18467-2601111400--32695-0-10968-2601111642,business,0,3.7,846,Air Canada,Air Canada
18467-2601111940--32695-0-10968-2601112222,business,0,3.7,846,Air Canada,Air Canada
18467-2601111815--32573-0-10968-2601112105,business,0,3.83,579,American Airlines,American Airlines
18467-2601111415--32573-0-10968-2601111705,business,0,3.83,824,American Airlines,Envoy Air
18467-2601110749--32573-0-10968-2601111054,business,0,4.08,579,American Airlines,American Airlines
18467-2601111400--32695-1-10968-2601111826,business,1,1.85,1588,Air Canada,Air Canada
18467-2601111400--32695-1-10968-2601111826,business,1,2.57,1588,Air Canada,United Airlines
18467-2601110700--32695-1-10968-2601111132,business,1,1.92,1588,Air Canada,United Airlines
18467-2601110700--32695-1-10968-2601111132,business,1,2.53,1588,Air Canada,United Airlines
18467-2601111100--32695-1-10968-2601111554,business,1,1.98,1588,Air Canada,Republic Airline United Express
18467-2601111100--32695-1-10968-2601111554,business,1,2.57,1588,Air Canada,United Airlines
18467-2601111000--32695-1-10968-2601111554,business,1,1.97,1110,Air Canada,Jazz Aviation
18467-2601111000--32695-1-10968-2601111554,business,1,2.57,1110,Air Canada,United Airlines
18467-2601110900--32695-1-10968-2601111554,business,1,1.92,1110,Air Canada,United Airlines
18467-2601110900--32695-1-10968-2601111554,business,1,2.57,1110,Air Canada,United Airlines
18467-2601111400--31722-0-10968-2601111642,first,0,3.7,842,United Airlines,Air Canada
18467-2601111940--31722-0-10968-2601112222,first,0,3.7,842,United Airlines,Air Canada
18467-2601110615--32573-1-10968-2601111045,first,1,2.25,600,American Airlines,Envoy Air
18467-2601110615--32573-1-10968-2601111045,first,1,2.67,600,American Airlines,American Airlines
18467-2601111820--32573-1-10968-2601112317,first,1,2.0,600,American Airlines,Envoy Air
18467-2601111820--32573-1-10968-2601112317,first,1,2.7,600,American Airlines,American Airlines
18467-2601111035--32573-1-10968-2601111554,first,1,2.0,600,American Airlines,Envoy Air
18467-2601111035--32573-1-10968-2601111554,first,1,2.7,600,American Airlines,American Airlines
18467-2601121415--32573-0-10968-2601121705,economy,0,3.83,427,American Airlines,Envoy Air
18467-2601121815--32573-0-10968-2601122105,economy,0,3.83,427,American Airlines,American Airlines
18467-2601120749--32573-0-10968-2601121054,economy,0,4.08,427,American Airlines,American Airlines
18467-2601121800--32385-1-10910-2601122236,premium_economy,1,2.58,745,Delta Air Lines,Delta Air Lines
18467-2601121220--32385-1-10968-2601121702,premium_economy,1,2.53,860,Delta Air Lines,Delta Air Lines
18467-2601121220--32385-1-10968-2601121702,premium_economy,1,2.53,860,Delta Air Lines,Delta Air Lines
18467-2601120745--32385-1-10968-2601121235,premium_economy,1,2.65,739,Delta Air Lines,Delta Air Lines
18467-2601120745--32385-1-10968-2601121235,premium_economy,1,2.58,739,Delta Air Lines,Delta Air Lines
18467-2601121400--32695-0-10968-2601121642,business,0,3.7,846,Air Canada,Air Canada
18467-2601121940--32695-0-10968-2601122222,business,0,3.7,846,Air Canada,Air Canada
18467-2601121415--32573-0-10968-2601121705,business,0,3.83,556,American Airlines,Envoy Air
18467-2601121815--32573-0-10968-2601122105,business,0,3.83,556,American Airlines,American Airlines
18467-2601120749--32573-0-10968-2601121054,business,0,4.08,556,American Airlines,American Airlines
18467-2601121400--32695-1-10968-2601121826,business,1,1.85,1588,Air Canada,Air Canada
18467-2601121400--32695-1-10968-2601121826,business,1,2.57,1588,Air Canada,United Airlines
18467-2601120700--32695-1-10968-2601121132,business,1,1.92,1588,Air Canada,United Airlines
18467-2601120700--32695-1-10968-2601121132,business,1,2.53,1588,Air Canada,United Airlines
18467-2601121100--32695-1-10968-2601121554,business,1,1.98,1588,Air Canada,Republic Airline United Express
18467-2601121100--32695-1-10968-2601121554,business,1,2.57,1588,Air Canada,United Airlines
18467-2601121730--32695-1-10968-2601122224,business,1,1.98,1588,Air Canada,Republic Airline United Express
18467-2601121730--32695-1-10968-2601122224,business,1,2.57,1588,Air Canada,United Airlines
18390-2601121525--32695-1-10968-2601122224,business,1,1.25,1216,Air Canada,Jazz Aviation
18390-2601121525--32695-1-10968-2601122224,business,1,4.57,1216,Air Canada,Jazz Aviation
18467-2601121400--31722-0-10968-2601121642,first,0,3.7,842,United Airlines,Air Canada
18467-2601121940--31722-0-10968-2601122222,first,0,3.7,842,United Airlines,Air Canada
18467-2601120615--32573-1-10968-2601121045,first,1,2.25,578,American Airlines,Envoy Air
18467-2601120615--32573-1-10968-2601121045,first,1,2.67,578,American Airlines,American Airlines
18467-2601121820--32573-1-10968-2601122317,first,1,2.0,578,American Airlines,Envoy Air
18467-2601121820--32573-1-10968-2601122317,first,1,2.7,578,American Airlines,American Airlines
18467-2601121305--32573-1-10968-2601121927,first,1,2.0,578,American Airlines,Envoy Air
18467-2601121305--32573-1-10968-2601121927,first,1,2.7,578,American Airlines,American Airlines
18467-2601131220--31679-1-10968-2601131702,economy,1,2.53,486,Westjet,Delta Air Lines
18467-2601131220--31679-1-10968-2601131702,economy,1,2.53,486,Westjet,Delta Air Lines
18467-2601130745--31679-1-10968-2601131235,economy,1,2.65,486,Westjet,Delta Air Lines
18467-2601130745--31679-1-10968-2601131235,economy,1,2.58,486,Westjet,Delta Air Lines
18467-2601131800--31679-1-10968-2601140017,economy,1,2.58,486,Westjet,Delta Air Lines
18467-2601131800--31679-1-10968-2601140017,economy,1,2.53,486,Westjet,Delta Air Lines
18467-2601130615--31679-1-10968-2601131235,economy,1,2.73,486,Westjet,Delta Air Lines
18467-2601130615--31679-1-10968-2601131235,economy,1,2.58,486,Westjet,Delta Air Lines
18467-2601131940--32695-0-10968-2601132222,business,0,3.7,598,Air Canada,Air Canada
18467-2601131400--32695-0-10968-2601131642,business,0,3.7,846,Air Canada,Air Canada
18467-2601131400--32695-1-10968-2601131826,business,1,1.85,1110,Air Canada,Air Canada
