stop_count,duration_in_hours,one_way_price_candollar,cabin_class_id,operating_airline_id,marketing_airline_id,itinerary_id
1,2.23,808,cc2,al4,al4,it1339
1,2.28,808,cc2,al4,al4,it1339
1,2.35,608,cc2,al4,al4,it1340
1,2.35,608,cc2,al4,al4,it1341
1,2.27,608,cc2,al4,al4,it1341
0,3.67,556,cc3,al2,al2,it1329
0,3.83,668,cc3,al5,al2,it1330
0,3.92,556,cc3,al2,al2,it1331
0,3.7,842,cc4,al3,al15,it1342
0,3.7,842,cc4,al3,al15,it1343
1,2.25,578,cc4,al5,al2,it1333
1,2.63,578,cc4,al2,al2,it1333
1,2.0,578,cc4,al5,al2,it1344
1,2.67,578,cc4,al2,al2,it1344
1,2.0,578,cc4,al5,al2,it1334
1,2.57,578,cc4,al2,al2,it1334
1,2.0,578,cc4,al5,al2,it1345
1,2.57,578,cc4,al2,al2,it1345
0,3.67,427,cc1,al2,al2,it1346
0,3.83,427,cc1,al5,al2,it1347
0,3.92,427,cc1,al2,al2,it1348
1,2.0,449,cc1,al5,al2,it1349
1,2.65,449,cc1,al2,al2,it1349
1,2.33,440,cc1,al4,al4,it1350
1,2.33,440,cc1,al4,al4,it1351
1,2.25,440,cc1,al4,al4,it1351
1,2.25,608,cc2,al4,al4,it1352
1,2.25,608,cc2,al4,al4,it1353
1,2.25,608,cc2,al4,al4,it1353
1,2.33,608,cc2,al4,al4,it1350
1,2.25,608,cc2,al4,al4,it1354
1,2.3,608,cc2,al4,al4,it1354
0,3.67,556,cc3,al2,al2,it1346
0,3.7,846,cc3,al3,al3,it1355
0,3.7,846,cc3,al3,al3,it1356
0,3.83,556,cc3,al5,al2,it1347
0,3.92,556,cc3,al2,al2,it1348
1,1.92,1588,cc3,al15,al3,it1357
1,2.43,1588,cc3,al15,al3,it1357
1,1.85,1588,cc3,al3,al3,it1358
1,2.57,1588,cc3,al15,al3,it1358
1,1.92,1588,cc3,al15,al3,it1359
1,2.53,1588,cc3,al15,al3,it1359
1,1.98,1588,cc3,al12,al3,it1360
1,2.57,1588,cc3,al15,al3,it1360
1,1.98,1588,cc3,al12,al3,it1361
1,2.57,1588,cc3,al15,al3,it1361
0,3.7,842,cc4,al3,al15,it1362
0,3.7,842,cc4,al3,al15,it1363
1,2.0,690,cc4,al5,al2,it1349
1,2.65,690,cc4,al2,al2,it1349
1,2.0,578,cc4,al5,al2,it1364
1,2.67,578,cc4,al2,al2,it1364
1,2.25,578,cc4,al5,al2,it1365
1,2.67,578,cc4,al2,al2,it1365
1,2.0,578,cc4,al5,al2,it1366
1,2.57,578,cc4,al2,al2,it1366
0,3.67,427,cc1,al2,al2,it1367
0,3.83,427,cc1,al5,al2,it1368
0,3.92,427,cc1,al2,al2,it1369
1,2.0,449,cc1,al5,al2,it1370
1,2.65,449,cc1,al2,al2,it1370
1,2.33,440,cc1,al4,al4,it1371
1,2.25,440,cc1,al4,al4,it1371
1,2.23,440,cc1,al4,al4,it1372
1,2.3,440,cc1,al4,al4,it1372
1,2.25,608,cc2,al4,al4,it1373
1,2.25,608,cc2,al4,al4,it1374
1,2.25,608,cc2,al4,al4,it1374
1,2.33,608,cc2,al4,al4,it1375
1,2.25,608,cc2,al4,al4,it1376
1,2.3,608,cc2,al4,al4,it1376
1,2.35,608,cc2,al4,al4,it1377
0,3.67,556,cc3,al2,al2,it1367
0,3.7,598,cc3,al3,al3,it1378
0,3.7,846,cc3,al3,al3,it1379
0,3.83,668,cc3,al5,al2,it1368
0,3.92,556,cc3,al2,al2,it1369
1,1.92,1588,cc3,al15,al3,it1380
1,2.43,1588,cc3,al15,al3,it1380
1,1.85,1110,cc3,al3,al3,it1381
1,2.57,1110,cc3,al15,al3,it1381
1,1.98,1110,cc3,al12,al3,it1382
1,2.57,1110,cc3,al15,al3,it1382
1,1.97,1110,cc3,al8,al3,it1383
1,2.57,1110,cc3,al15,al3,it1383
1,1.25,968,cc3,al8,al3,it1384
1,4.57,968,cc3,al8,al3,it1384
0,3.7,596,cc4,al3,al15,it1385
0,3.7,842,cc4,al3,al15,it1386
1,2.0,578,cc4,al5,al2,it1370
1,2.65,578,cc4,al2,al2,it1370
1,2.25,578,cc4,al5,al2,it1387
1,2.63,578,cc4,al2,al2,it1387
1,2.0,578,cc4,al5,al2,it1388
1,2.63,578,cc4,al2,al2,it1388
0,3.67,427,cc1,al2,al2,it1389
0,3.7,427,cc1,al3,al15,it1390
0,3.7,427,cc1,al3,al15,it1391
0,3.83,427,cc1,al5,al2,it1392
0,3.92,674,cc1,al2,al2,it1393
1,1.92,449,cc1,al15,al15,it1394
1,2.43,449,cc1,al15,al15,it1394
1,2.0,449,cc1,al5,al2,it1395
1,2.65,449,cc1,al2,al2,it1395
1,2.25,449,cc1,al5,al2,it1396
1,2.63,449,cc1,al2,al2,it1396
1,2.33,440,cc1,al4,al4,it1397
1,2.33,440,cc1,al4,al4,it1398
1,2.25,440,cc1,al4,al4,it1398
1,2.25,745,cc2,al4,al4,it1399
1,2.25,739,cc2,al4,al4,it1400
1,2.25,739,cc2,al4,al4,it1400
1,2.33,608,cc2,al4,al4,it1397
1,2.25,745,cc2,al4,al4,it1401
1,2.3,745,cc2,al4,al4,it1401
1,2.23,745,cc2,al4,al4,it1402
1,2.28,745,cc2,al4,al4,it1402
2,2.27,608,cc2,al4,al4,it1403
0,3.67,668,cc3,al2,al2,it1389
0,3.83,668,cc3,al5,al2,it1392
0,3.92,802,cc3,al2,al2,it1393
1,2.0,578,cc4,al5,al2,it1395
1,2.65,578,cc4,al2,al2,it1395
1,2.25,934,cc4,al4,al4,it1399
1,2.25,578,cc4,al5,al2,it1396
1,2.63,578,cc4,al2,al2,it1396
1,2.25,928,cc4,al4,al4,it1400
1,2.25,928,cc4,al4,al4,it1400
1,2.0,690,cc4,al5,al2,it1404
1,2.63,690,cc4,al2,al2,it1404
1,2.25,934,cc4,al4,al4,it1401
1,2.3,934,cc4,al4,al4,it1401
1,2.0,578,cc4,al5,al2,it1405
1,2.67,578,cc4,al2,al2,it1405
0,3.67,484,cc1,al2,al2,it1406
0,3.75,484,cc1,al2,al2,it1407
0,4.0,540,cc1,al5,al2,it1408
1,2.25,506,cc1,al4,al16,it1409
1,2.33,477,cc1,al4,al4,it1410
2,2.27,440,cc1,al4,al4,it1411
1,2.25,976,cc2,al4,al4,it1412
1,2.25,808,cc2,al4,al4,it1413
1,2.25,808,cc2,al4,al4,it1413
1,2.33,645,cc2,al4,al4,it1410
1,2.25,860,cc2,al4,al4,it1414
1,2.3,860,cc2,al4,al4,it1414
1,2.35,645,cc2,al4,al4,it1415
1,2.27,645,cc2,al4,al4,it1415
0,3.67,612,cc3,al2,al2,it1406
0,3.7,598,cc3,al3,al3,it1416
0,3.7,598,cc3,al3,al3,it1417
0,3.75,612,cc3,al2,al2,it1407
0,4.0,668,cc3,al5,al2,it1408
1,1.92,1588,cc3,al15,al3,it1418
1,2.43,1588,cc3,al15,al3,it1418
1,1.98,1110,cc3,al12,al3,it1419
1,2.57,1110,cc3,al15,al3,it1419
1,1.97,1110,cc3,al8,al3,it1420
1,2.57,1110,cc3,al15,al3,it1420
1,1.25,968,cc3,al8,al3,it1421
1,4.57,968,cc3,al8,al3,it1421
1,1.85,868,cc3,al3,al3,it1422
1,2.57,868,cc3,al15,al3,it1422
0,3.7,596,cc4,al3,al15,it1423
0,3.7,596,cc4,al3,al15,it1424
1,1.92,1529,cc4,al15,al15,it1425
1,2.43,1529,cc4,al15,al15,it1425
1,2.25,1165,cc4,al4,al4,it1412
1,2.25,997,cc4,al4,al4,it1413
1,2.25,997,cc4,al4,al4,it1413
1,2.33,834,cc4,al4,al4,it1410
0,3.67,606,cc1,al2,al2,it1426
0,3.75,606,cc1,al2,al2,it1427
0,4.0,674,cc1,al5,al2,it1428
1,2.25,634,cc1,al4,al16,it1429
1,2.25,477,cc1,al4,al4,it1430
1,2.3,477,cc1,al4,al4,it1430
1,2.25,486,cc1,al4,al16,it1431
1,2.3,486,cc1,al4,al16,it1431
1,2.25,440,cc1,al4,al4,it1432
2,2.27,440,cc1,al4,al4,it1433
1,2.25,745,cc2,al4,al4,it1434
1,2.25,1196,cc2,al4,al4,it1435
1,2.25,1196,cc2,al4,al4,it1435
1,2.33,808,cc2,al4,al4,it1436
1,2.25,645,cc2,al4,al4,it1430
1,2.3,645,cc2,al4,al4,it1430
1,2.33,745,cc2,al4,al4,it1437
1,2.25,745,cc2,al4,al4,it1437
1,2.25,608,cc2,al4,al4,it1432
2,2.27,608,cc2,al4,al4,it1433
0,3.67,735,cc3,al2,al2,it1426
0,3.7,598,cc3,al3,al3,it1438
0,3.7,598,cc3,al3,al3,it1439
0,3.75,735,cc3,al2,al2,it1427
1,1.92,1588,cc3,al15,al3,it1440
1,2.43,1588,cc3,al15,al3,it1440
1,1.98,1588,cc3,al12,al3,it1441
1,2.57,1588,cc3,al15,al3,it1441
1,1.98,1588,cc3,al12,al3,it1442
1,2.57,1588,cc3,al15,al3,it1442
1,1.97,1110,cc3,al8,al3,it1443
1,2.57,1110,cc3,al15,al3,it1443
1,1.25,968,cc3,al8,al3,it1444
1,4.57,968,cc3,al8,al3,it1444
1,1.3,1095,cc3,al3,al3,it1445
1,4.57,1095,cc3,al8,al3,it1445
0,3.7,596,cc4,al3,al15,it1446
0,3.7,596,cc4,al3,al15,it1447
1,2.25,934,cc4,al4,al4,it1434
1,2.25,1175,cc4,al5,al2,it1448
1,2.82,1175,cc4,al2,al2,it1448
1,2.33,997,cc4,al4,al4,it1436
1,2.33,997,cc4,al4,al4,it1437
1,2.25,997,cc4,al4,al4,it1437
1,2.25,797,cc4,al4,al4,it1432
2,2.27,797,cc4,al4,al4,it1433
1,2.33,928,cc4,al4,al4,it1449
1,2.22,928,cc4,al4,al4,it1449
0,3.67,574,cc1,al2,al2,it1450
0,3.75,708,cc1,al2,al2,it1451
0,4.0,639,cc1,al5,al2,it1452
1,2.25,661,cc1,al5,al2,it1453
1,2.82,661,cc1,al2,al2,it1453
1,2.58,779,cc1,al4,al16,it1454
1,2.0,482,cc1,al5,al2,it1455
1,3.1,482,cc1,al2,al2,it1455
1,2.58,506,cc1,al4,al16,it1456
1,2.58,489,cc1,al4,al16,it1457
2,2.48,608,cc2,al4,al4,it1458
0,3.67,701,cc3,al2,al2,it1450
0,3.75,835,cc3,al2,al2,it1451
0,4.0,4043,cc3,al5,al2,it1452
0,3.7,596,cc4,al3,al15,it1459
0,3.7,596,cc4,al3,al15,it1460
1,2.0,790,cc4,al5,al2,it1461
1,2.67,790,cc4,al2,al2,it1461
1,2.25,790,cc4,al5,al2,it1453
1,2.82,790,cc4,al2,al2,it1453
1,2.0,790,cc4,al5,al2,it1462
1,2.68,790,cc4,al2,al2,it1462
1,2.0,611,cc4,al5,al2,it1455
1,3.1,611,cc4,al2,al2,it1455
0,3.67,427,cc1,al2,al2,it1463
0,3.75,427,cc1,al2,al2,it1464
0,4.0,456,cc1,al5,al2,it1465
1,2.58,477,cc1,al4,al4,it1466
1,2.43,477,cc1,al4,al4,it1466
1,2.58,739,cc2,al4,al4,it1467
1,2.58,645,cc2,al4,al4,it1466
1,2.43,645,cc2,al4,al4,it1466
0,3.67,556,cc3,al2,al2,it1463
0,3.75,556,cc3,al2,al2,it1464
0,4.0,668,cc3,al5,al2,it1465
0,3.7,1049,cc4,al3,al15,it1468
0,3.7,1049,cc4,al3,al15,it1469
1,2.0,824,cc4,al5,al2,it1470
1,2.67,824,cc4,al2,al2,it1470
1,2.25,690,cc4,al5,al2,it1471
1,2.82,690,cc4,al2,al2,it1471
1,2.0,578,cc4,al5,al2,it1472
1,3.1,578,cc4,al2,al2,it1472
0,3.67,427,cc1,al2,al2,it1473
0,3.75,427,cc1,al2,al2,it1474
0,4.0,427,cc1,al5,al2,it1475
1,2.25,449,cc1,al5,al2,it1476
1,2.82,449,cc1,al2,al2,it1476
1,2.58,902,cc2,al4,al4,it1477
0,3.67,556,cc3,al2,al2,it1473
0,3.7,846,cc3,al3,al3,it1478
0,3.7,1088,cc3,al3,al3,it1479
0,3.75,556,cc3,al2,al2,it1474
0,4.0,1161,cc3,al5,al2,it1475
1,1.92,1588,cc3,al15,al3,it1480
1,2.43,1588,cc3,al15,al3,it1480
1,1.98,1588,cc3,al12,al3,it1481
1,2.57,1588,cc3,al15,al3,it1481
1,1.97,1110,cc3,al8,al3,it1482
1,2.57,1110,cc3,al15,al3,it1482
1,1.92,1110,cc3,al15,al3,it1483
1,2.57,1110,cc3,al15,al3,it1483
1,1.85,1110,cc3,al3,al3,it1484
1,2.57,1110,cc3,al15,al3,it1484
0,3.7,842,cc4,al3,al15,it1485
0,3.7,1049,cc4,al3,al15,it1486
1,2.0,824,cc4,al5,al2,it1487
1,2.67,824,cc4,al2,al2,it1487
1,2.25,690,cc4,al5,al2,it1476
1,2.82,690,cc4,al2,al2,it1476
1,2.0,578,cc4,al5,al2,it1488
1,3.1,578,cc4,al2,al2,it1488
0,3.67,427,cc1,al2,al2,it1489
0,3.75,427,cc1,al2,al2,it1490
0,4.0,427,cc1,al5,al2,it1491
1,2.0,449,cc1,al5,al2,it1492
1,2.67,449,cc1,al2,al2,it1492
1,2.25,449,cc1,al5,al2,it1493
1,2.82,449,cc1,al2,al2,it1493
1,2.0,449,cc1,al5,al2,it1494
1,2.68,449,cc1,al2,al2,it1494
1,2.58,634,cc1,al4,al16,it1495
1,2.0,449,cc1,al5,al2,it1496
1,3.1,449,cc1,al2,al2,it1496
1,2.58,506,cc1,al4,al16,it1497
1,2.43,506,cc1,al4,al16,it1497
2,2.48,739,cc2,al4,al4,it1498
0,3.67,668,cc3,al2,al2,it1489
0,3.7,846,cc3,al3,al3,it1499
0,3.7,846,cc3,al3,al3,it1500
0,3.75,556,cc3,al2,al2,it1490
0,4.0,668,cc3,al5,al2,it1491
1,1.92,1588,cc3,al15,al3,it1501
1,2.43,1588,cc3,al15,al3,it1501
1,1.98,1588,cc3,al12,al3,it1502
1,2.57,1588,cc3,al15,al3,it1502
1,1.98,1588,cc3,al12,al3,it1503
1,2.57,1588,cc3,al15,al3,it1503
1,1.25,1081,cc3,al8,al3,it1504
1,4.57,1081,cc3,al8,al3,it1504
1,1.3,1095,cc3,al3,al3,it1505
1,4.57,1095,cc3,al8,al3,it1505
0,3.7,842,cc4,al3,al15,it1506
0,3.7,842,cc4,al3,al15,it1507
1,2.0,578,cc4,al5,al2,it1492
1,2.67,578,cc4,al2,al2,it1492
1,2.25,578,cc4,al5,al2,it1493
1,2.82,578,cc4,al2,al2,it1493
1,2.0,578,cc4,al5,al2,it1496
1,3.1,578,cc4,al2,al2,it1496
1,2.0,690,cc4,al5,al2,it1508
1,2.75,690,cc4,al2,al2,it1508
1,2.58,567,cc1,al4,al16,it1509
1,2.58,489,cc1,al4,al16,it1510
1,2.43,489,cc1,al4,al16,it1510
1,2.58,489,cc1,al4,al16,it1511
1,2.58,860,cc2,al4,al4,it1512
1,2.58,745,cc2,al4,al4,it1513
1,2.43,745,cc2,al4,al4,it1513
1,2.58,739,cc2,al4,al4,it1514
1,2.42,739,cc2,al4,al4,it1514
0,3.67,556,cc3,al2,al2,it1515
0,3.7,598,cc3,al3,al3,it1516
0,3.7,846,cc3,al3,al3,it1517
0,3.75,802,cc3,al2,al2,it1518
0,4.0,556,cc3,al5,al2,it1519
1,1.92,620,cc3,al15,al3,it1520
1,2.43,620,cc3,al15,al3,it1520
1,1.98,620,cc3,al12,al3,it1521
1,2.57,620,cc3,al15,al3,it1521
1,1.95,1110,cc3,al3,al3,it1522
1,2.43,1110,cc3,al15,al3,it1522
1,1.92,620,cc3,al15,al3,it1523
1,2.43,620,cc3,al15,al3,it1523
1,1.92,620,cc3,al15,al3,it1524
1,2.57,620,cc3,al15,al3,it1524
0,3.7,596,cc4,al3,al15,it1525
0,3.7,842,cc4,al3,al15,it1526
1,1.92,618,cc4,al15,al15,it1527
1,2.43,618,cc4,al15,al15,it1527
1,2.0,578,cc4,al5,al2,it1528
1,2.67,578,cc4,al2,al2,it1528
1,2.0,578,cc4,al5,al2,it1529
1,3.1,578,cc4,al2,al2,it1529
0,3.67,427,cc1,al2,al2,it1530
0,3.75,427,cc1,al2,al2,it1531
0,4.0,427,cc1,al5,al2,it1532
1,2.25,449,cc1,al5,al2,it1533
1,2.82,449,cc1,al2,al2,it1533
1,2.58,506,cc1,al4,al16,it1534
1,2.58,489,cc1,al4,al16,it1535
1,2.43,489,cc1,al4,al16,it1535
1,2.58,745,cc2,al4,al4,it1536
2,2.42,608,cc2,al4,al4,it1537
2,2.48,608,cc2,al4,al4,it1538
0,3.67,556,cc3,al2,al2,it1530
0,3.7,598,cc3,al3,al3,it1539
0,3.7,598,cc3,al3,al3,it1540
0,3.75,556,cc3,al2,al2,it1531
0,4.0,556,cc3,al5,al2,it1532
1,1.92,868,cc3,al15,al3,it1541
1,2.43,868,cc3,al15,al3,it1541
1,1.98,620,cc3,al12,al3,it1542
1,2.57,620,cc3,al15,al3,it1542
1,1.97,868,cc3,al8,al3,it1543
1,2.57,868,cc3,al15,al3,it1543
1,1.92,868,cc3,al15,al3,it1544
1,2.43,868,cc3,al15,al3,it1544
1,1.92,620,cc3,al15,al3,it1545
1,2.57,620,cc3,al15,al3,it1545
0,3.7,596,cc4,al3,al15,it1546
0,3.7,596,cc4,al3,al15,it1547
1,1.92,730,cc4,al15,al15,it1548
1,2.43,730,cc4,al15,al15,it1548
1,2.0,578,cc4,al5,al2,it1549
1,3.1,578,cc4,al2,al2,it1549
0,3.67,484,cc1,al2,al2,it1550
0,3.7,427,cc1,al3,al15,it1551
0,3.7,427,cc1,al3,al15,it1552
0,3.75,730,cc1,al2,al2,it1553
0,4.0,484,cc1,al5,al2,it1554
1,2.25,618,cc1,al5,al2,it1555
1,2.82,618,cc1,al2,al2,it1555
1,2.58,1196,cc2,al4,al4,it1556
1,2.52,808,cc2,al4,al4,it1557
1,2.38,808,cc2,al4,al4,it1557
1,2.58,860,cc2,al4,al4,it1558
0,3.67,612,cc3,al2,al2,it1550
0,3.7,846,cc3,al3,al3,it1559
0,3.7,1088,cc3,al3,al3,it1560
0,3.75,858,cc3,al2,al2,it1553
0,4.0,724,cc3,al5,al2,it1554
1,1.92,1588,cc3,al15,al3,it1561
1,2.43,1588,cc3,al15,al3,it1561
1,1.98,1588,cc3,al12,al3,it1562
1,2.57,1588,cc3,al15,al3,it1562
1,1.25,1081,cc3,al8,al3,it1563
1,4.57,1081,cc3,al8,al3,it1563
1,1.3,1095,cc3,al3,al3,it1564
1,4.57,1095,cc3,al8,al3,it1564
1,1.3,853,cc3,al3,al3,it1565
1,4.57,853,cc3,al8,al3,it1565
0,3.7,842,cc4,al3,al15,it1551
0,3.7,1049,cc4,al3,al15,it1552
1,2.0,880,cc4,al5,al2,it1566
1,2.67,880,cc4,al2,al2,it1566
1,2.25,745,cc4,al5,al2,it1555
1,2.82,745,cc4,al2,al2,it1555
1,2.0,745,cc4,al5,al2,it1567
1,2.75,745,cc4,al2,al2,it1567
0,3.67,730,cc1,al2,al2,it1568
0,3.75,484,cc1,al2,al2,it1569
0,4.0,484,cc1,al5,al2,it1570
1,2.58,477,cc1,al4,al4,it1571
1,2.58,489,cc1,al4,al16,it1572
2,2.48,440,cc1,al4,al4,it1573
1,2.58,808,cc2,al4,al4,it1574
1,2.58,608,cc2,al4,al4,it1571
1,2.58,645,cc2,al4,al4,it1575
1,2.42,645,cc2,al4,al4,it1575
2,2.48,608,cc2,al4,al4,it1573
0,3.67,858,cc3,al2,al2,it1568
0,3.7,598,cc3,al3,al3,it1576
0,3.7,846,cc3,al3,al3,it1577
0,3.75,612,cc3,al2,al2,it1569
0,4.0,612,cc3,al5,al2,it1570
1,1.92,1588,cc3,al15,al3,it1578
1,2.43,1588,cc3,al15,al3,it1578
1,1.98,1588,cc3,al12,al3,it1579
1,2.57,1588,cc3,al15,al3,it1579
1,1.98,1588,cc3,al12,al3,it1580
1,2.57,1588,cc3,al15,al3,it1580
1,1.95,1588,cc3,al3,al3,it1581
1,2.43,1588,cc3,al15,al3,it1581
1,1.97,1110,cc3,al8,al3,it1582
1,2.57,1110,cc3,al15,al3,it1582
0,3.7,596,cc4,al3,al15,it1583
0,3.7,842,cc4,al3,al15,it1584
1,2.0,662,cc4,al5,al2,it1585
1,2.67,662,cc4,al2,al2,it1585
1,2.25,745,cc4,al5,al2,it1586
1,2.82,745,cc4,al2,al2,it1586
1,2.0,634,cc4,al5,al2,it1587
1,3.1,634,cc4,al2,al2,it1587
1,2.0,662,cc4,al5,al2,it1588
1,2.75,662,cc4,al2,al2,it1588
0,3.67,460,cc1,al2,al2,it1589
0,3.75,460,cc1,al2,al2,it1590
0,4.0,460,cc1,al5,al2,it1591
1,2.0,482,cc1,al5,al2,it1592
1,2.67,482,cc1,al2,al2,it1592
1,2.25,482,cc1,al5,al2,it1593
1,2.82,482,cc1,al2,al2,it1593
1,2.58,567,cc1,al4,al16,it1594
1,2.47,506,cc1,al4,al16,it1595
1,2.0,540,cc1,al5,al2,it1596
1,2.75,540,cc1,al2,al2,it1596
1,2.58,506,cc1,al4,al16,it1597
1,2.58,739,cc2,al4,al4,it1598
1,2.47,808,cc2,al4,al4,it1599
1,2.58,645,cc2,al4,al4,it1600
1,2.43,645,cc2,al4,al4,it1600
1,2.58,645,cc2,al4,al4,it1601
0,3.67,701,cc3,al2,al2,it1589
0,3.75,590,cc3,al2,al2,it1590
0,4.0,835,cc3,al5,al2,it1591
0,3.7,842,cc4,al3,al15,it1602
0,3.7,1049,cc4,al3,al15,it1603
1,2.0,857,cc4,al5,al2,it1592
1,2.67,857,cc4,al2,al2,it1592
1,2.25,611,cc4,al5,al2,it1593
1,2.82,611,cc4,al2,al2,it1593
1,2.0,611,cc4,al5,al2,it1604
1,3.1,611,cc4,al2,al2,it1604
1,2.0,667,cc4,al5,al2,it1596
1,2.75,667,cc4,al2,al2,it1596
1,2.0,611,cc4,al5,al2,it1605
1,2.75,611,cc4,al2,al2,it1605
0,3.67,427,cc1,al2,al2,it1606
0,3.75,427,cc1,al2,al2,it1607
0,4.0,427,cc1,al5,al2,it1608
1,2.25,449,cc1,al5,al2,it1609
1,2.82,449,cc1,al2,al2,it1609
1,2.0,449,cc1,al5,al2,it1610
1,2.68,449,cc1,al2,al2,it1610
1,2.58,808,cc2,al4,al4,it1611
2,2.38,608,cc2,al4,al4,it1612
0,3.67,668,cc3,al2,al2,it1606
0,3.7,711,cc3,al3,al3,it1613
0,3.7,846,cc3,al3,al3,it1614
0,3.75,556,cc3,al2,al2,it1607
0,4.0,668,cc3,al5,al2,it1608
1,1.92,1588,cc3,al15,al3,it1615
1,2.43,1588,cc3,al15,al3,it1615
1,1.98,1588,cc3,al12,al3,it1616
1,2.57,1588,cc3,al15,al3,it1616
1,1.98,1588,cc3,al12,al3,it1617
1,2.57,1588,cc3,al15,al3,it1617
1,1.95,1588,cc3,al3,al3,it1618
1,2.43,1588,cc3,al15,al3,it1618
1,1.85,1110,cc3,al3,al3,it1619
1,2.57,1110,cc3,al15,al3,it1619
0,3.7,685,cc4,al3,al15,it1620
0,3.7,842,cc4,al3,al15,it1621
1,2.0,690,cc4,al5,al2,it1622
1,2.67,690,cc4,al2,al2,it1622
1,2.25,690,cc4,al5,al2,it1609
1,2.82,690,cc4,al2,al2,it1609
1,2.0,578,cc4,al5,al2,it1623
1,3.1,578,cc4,al2,al2,it1623
1,2.0,578,cc4,al5,al2,it1624
1,2.75,578,cc4,al2,al2,it1624
1,2.58,976,cc2,al4,al4,it1625
1,2.58,739,cc2,al4,al4,it1626
1,2.58,739,cc2,al4,al4,it1627
1,2.42,739,cc2,al4,al4,it1627
0,3.67,556,cc3,al2,al2,it1628
0,3.75,556,cc3,al2,al2,it1629
0,4.0,668,cc3,al5,al2,it1630
0,3.7,596,cc4,al3,al15,it1631
0,3.7,596,cc4,al3,al15,it1632
1,2.0,578,cc4,al5,al2,it1633
1,2.67,578,cc4,al2,al2,it1633
1,2.25,578,cc4,al5,al2,it1634
1,2.82,578,cc4,al2,al2,it1634
0,3.67,427,cc1,al2,al2,it1635
0,3.75,427,cc1,al2,al2,it1636
0,4.0,427,cc1,al5,al2,it1637
1,2.58,440,cc1,al4,al4,it1638
1,2.43,440,cc1,al4,al4,it1638
1,2.58,745,cc2,al4,al4,it1639
1,2.58,608,cc2,al4,al4,it1638
1,2.43,608,cc2,al4,al4,it1638
1,2.58,608,cc2,al4,al4,it1640
0,3.67,556,cc3,al2,al2,it1635
0,3.75,556,cc3,al2,al2,it1636
0,4.0,556,cc3,al5,al2,it1637
0,3.7,596,cc4,al3,al15,it1641
0,3.7,596,cc4,al3,al15,it1642
1,2.0,578,cc4,al5,al2,it1643
1,2.67,578,cc4,al2,al2,it1643
1,2.25,578,cc4,al5,al2,it1644
1,2.82,578,cc4,al2,al2,it1644
0,3.7,846,cc3,al3,al3,it1645
0,3.7,846,cc3,al3,al3,it1646
1,1.25,1081,cc3,al8,al3,it1647
1,4.57,1081,cc3,al8,al3,it1647
1,1.3,1573,cc3,al3,al3,it1648
1,4.57,1573,cc3,al8,al3,it1648
1,1.3,1573,cc3,al3,al3,it1649
1,4.57,1573,cc3,al8,al3,it1649
0,3.7,846,cc3,al3,al3,it1650
0,3.7,846,cc3,al3,al3,it1651
1,1.25,1216,cc3,al8,al3,it1652
1,4.57,1216,cc3,al8,al3,it1652
1,1.3,1573,cc3,al3,al3,it1653
1,4.57,1573,cc3,al8,al3,it1653
1,1.3,1573,cc3,al3,al3,it1654
1,4.57,1573,cc3,al8,al3,it1654
0,3.7,598,cc3,al3,al3,it1655
0,3.7,846,cc3,al3,al3,it1656
1,1.25,968,cc3,al8,al3,it1657
1,4.57,968,cc3,al8,al3,it1657
1,1.3,1573,cc3,al3,al3,it1658
1,4.57,1573,cc3,al8,al3,it1658
1,1.3,1573,cc3,al3,al3,it1659
1,4.57,1573,cc3,al8,al3,it1659
0,3.7,598,cc3,al3,al3,it1660
0,3.7,598,cc3,al3,al3,it1661
1,1.25,968,cc3,al8,al3,it1662
1,4.57,968,cc3,al8,al3,it1662
1,1.3,1573,cc3,al3,al3,it1663
1,4.57,1573,cc3,al8,al3,it1663
1,1.3,1573,cc3,al3,al3,it1664
1,4.57,1573,cc3,al8,al3,it1664
0,3.7,598,cc3,al3,al3,it1665
0,3.7,598,cc3,al3,al3,it1666
1,1.25,968,cc3,al8,al3,it1667
1,4.57,968,cc3,al8,al3,it1667
1,1.3,1573,cc3,al3,al3,it1668
1,4.57,1573,cc3,al8,al3,it1668
1,1.3,1573,cc3,al3,al3,it1669
1,4.57,1573,cc3,al8,al3,it1669
4,1.25,3544,cc1,al10,al11,it1670
4,1.25,2877,cc1,al10,al11,it1671
3,1.25,4364,cc1,al10,al11,it1672
3,1.25,4335,cc1,al10,al11,it1673
3,1.25,4335,cc1,al10,al11,it1674
3,1.25,4335,cc1,al10,al11,it1675
4,1.25,3045,cc1,al10,al11,it1676
4,1.25,2347,cc1,al10,al11,it1677
4,1.25,2697,cc1,al10,al11,it1678
4,1.25,3045,cc1,al10,al11,it1679
0,3.67,427,cc1,al2,al2,it1680
0,3.75,427,cc1,al2,al2,it1681
0,4.0,674,cc1,al5,al2,it1682
1,2.58,745,cc2,al4,al4,it1683
1,2.58,608,cc2,al4,al4,it1684
1,2.58,608,cc2,al4,al4,it1685
1,2.42,608,cc2,al4,al4,it1685
0,3.67,556,cc3,al2,al2,it1680
0,3.7,598,cc3,al3,al3,it1686
0,3.7,598,cc3,al3,al3,it1687
0,3.75,556,cc3,al2,al2,it1681
0,4.0,802,cc3,al5,al2,it1682
1,1.92,1588,cc3,al15,al3,it1688
1,2.43,1588,cc3,al15,al3,it1688
