itinerary_id,cabin_class,one_way_price_candollar,flight_number,origin_airport,destination_airport,departure_date_time,arrival_date_time,stop_count,marketing_airline,operating_airline,is_self_transfer,score,duration_in_hours
18467-2504080900--32695-1-10968-2504081602,business,620,4854,ORD,DFW,2025-04-08 13:15:00,2025-04-08 16:02:00,1,Air Canada,United Airlines,True,0.406989,2.78
18467-2504081618--32695-1-10968-2504082344,business,620,4888,YYZ,DEN,2025-04-08 16:18:00,2025-04-08 18:12:00,1,Air Canada,United Airlines,True,0.387273,3.9
18467-2504081618--32695-1-10968-2504082344,business,620,5634,DEN,DFW,2025-04-08 20:44:00,2025-04-08 23:44:00,1,Air Canada,United Airlines,True,0.387273,2.0
18467-2504081514--32573-1-10968-2504081916,first,670,3608,YYZ,ORD,2025-04-08 15:14:00,2025-04-08 16:09:00,1,American Airlines,Envoy Air,True,0.862223,1.92
18467-2504081514--32573-1-10968-2504081916,first,670,2499,ORD,DFW,2025-04-08 16:45:00,2025-04-08 19:16:00,1,American Airlines,American Airlines,True,0.862223,2.52
18467-2504081820--32573-1-10968-2504082326,first,549,3610,YYZ,ORD,2025-04-08 18:20:00,2025-04-08 19:15:00,1,American Airlines,Envoy Air,True,0.559684,1.92
18467-2504081820--32573-1-10968-2504082326,first,549,2281,ORD,DFW,2025-04-08 20:35:00,2025-04-08 23:26:00,1,American Airlines,American Airlines,True,0.559684,2.85
18467-2504090615--31679-1-10910-2504091105,economy,506,8135,YYZ,ATL,2025-04-09 06:15:00,2025-04-09 08:44:00,1,Westjet,Delta Air Lines,True,0.554062,2.48
18467-2504090745--31679-1-10968-2504091243,economy,457,6340,YYZ,ATL,2025-04-09 07:45:00,2025-04-09 10:08:00,1,Westjet,Delta Air Lines,True,0.580146,2.38
18467-2504090745--31679-1-10968-2504091243,economy,457,6482,ATL,DFW,2025-04-09 11:22:00,2025-04-09 12:43:00,1,Westjet,Delta Air Lines,True,0.580146,2.35
18467-2504091220--31679-1-10910-2504091751,economy,460,7789,YYZ,ATL,2025-04-09 12:20:00,2025-04-09 14:37:00,1,Westjet,Delta Air Lines,True,0.523758,2.28
18467-2504091815--31679-1-10968-2504092357,economy,457,6768,YYZ,ATL,2025-04-09 18:15:00,2025-04-09 20:39:00,1,Westjet,Delta Air Lines,True,0.469546,2.4
18467-2504091815--31679-1-10968-2504092357,economy,457,6499,ATL,DFW,2025-04-09 22:34:00,2025-04-09 23:57:00,1,Westjet,Delta Air Lines,True,0.469546,2.38
18467-2504090615--32385-1-10910-2504091105,premium_economy,581,2662,YYZ,ATL,2025-04-09 06:15:00,2025-04-09 08:44:00,1,Delta Air Lines,Delta Air Lines,True,0.512802,2.48
18467-2504090745--32385-1-10968-2504091243,premium_economy,581,2988,YYZ,ATL,2025-04-09 07:45:00,2025-04-09 10:08:00,1,Delta Air Lines,Delta Air Lines,True,0.502875,2.38
18467-2504090745--32385-1-10968-2504091243,premium_economy,581,414,ATL,DFW,2025-04-09 11:22:00,2025-04-09 12:43:00,1,Delta Air Lines,Delta Air Lines,True,0.502875,2.35
18467-2504091220--32385-1-10910-2504091751,premium_economy,581,2835,YYZ,ATL,2025-04-09 12:20:00,2025-04-09 14:37:00,1,Delta Air Lines,Delta Air Lines,True,0.509748,2.28
18467-2504091815--32385-1-10968-2504092357,premium_economy,581,2714,YYZ,ATL,2025-04-09 18:15:00,2025-04-09 20:39:00,1,Delta Air Lines,Delta Air Lines,True,0.489834,2.4
18467-2504091815--32385-1-10968-2504092357,premium_economy,581,818,ATL,DFW,2025-04-09 22:34:00,2025-04-09 23:57:00,1,Delta Air Lines,Delta Air Lines,True,0.489834,2.38
18467-2504091720--32573-0-10968-2504092000,business,527,1111,YYZ,DFW,2025-04-09 17:20:00,2025-04-09 20:00:00,0,American Airlines,American Airlines,True,0.940194,3.67
18467-2504090645--32573-0-10968-2504090929,business,649,1169,YYZ,DFW,2025-04-09 06:45:00,2025-04-09 09:29:00,0,American Airlines,American Airlines,True,0.798421,3.73
18467-2504091329--32573-0-10968-2504091614,business,527,3993,YYZ,DFW,2025-04-09 13:29:00,2025-04-09 16:14:00,0,American Airlines,Envoy Air,True,0.999,3.75
18467-2504091940--31722-0-10968-2504092214,first,596,8019,YYZ,DFW,2025-04-09 19:40:00,2025-04-09 22:14:00,0,United Airlines,Air Canada,True,0.999,3.57
18467-2504091400--31722-0-10968-2504091634,first,827,8130,YYZ,DFW,2025-04-09 14:00:00,2025-04-09 16:34:00,0,United Airlines,Air Canada,True,0.727313,3.57
18467-2504091820--32573-1-10968-2504092326,first,549,3610,YYZ,ORD,2025-04-09 18:20:00,2025-04-09 19:15:00,1,American Airlines,Envoy Air,True,0.608358,1.92
18467-2504091820--32573-1-10968-2504092326,first,549,2281,ORD,DFW,2025-04-09 20:35:00,2025-04-09 23:26:00,1,American Airlines,American Airlines,True,0.608358,2.85
18467-2504091514--32573-1-10968-2504092131,first,549,3608,YYZ,ORD,2025-04-09 15:14:00,2025-04-09 16:09:00,1,American Airlines,Envoy Air,True,0.440353,1.92
18467-2504091514--32573-1-10968-2504092131,first,549,550,ORD,DFW,2025-04-09 18:45:00,2025-04-09 21:31:00,1,American Airlines,American Airlines,True,0.440353,2.77
18467-2504090630--32573-1-10968-2504091256,first,549,3524,YYZ,ORD,2025-04-09 06:30:00,2025-04-09 07:25:00,1,American Airlines,Envoy Air,True,0.465477,1.92
18467-2504090630--32573-1-10968-2504091256,first,549,1109,ORD,DFW,2025-04-09 10:15:00,2025-04-09 12:56:00,1,American Airlines,American Airlines,True,0.465477,2.68
"18390-2504100700--31954,-31825-2-10968-2504101642",economy,346,2205,YTZ,YOW,2025-04-10 07:00:00,2025-04-10 07:59:00,2,Porter Airlines,Porter Airlines Inc,True,0.551595,0.98
"18390-2504100745--31954,-31825-2-10968-2504102316",economy,365,611,ATL,DFW,2025-04-10 21:45:00,2025-04-10 23:16:00,2,Spirit Airlines,Spirit Airlines,True,0.320289,2.52
"18390-2504100645--31954,-31825-2-10968-2504102316",economy,365,611,ATL,DFW,2025-04-10 21:45:00,2025-04-10 23:16:00,2,Spirit Airlines,Spirit Airlines,True,0.313824,2.52
18467-2504100745--32385-1-10968-2504101243,premium_economy,608,2988,YYZ,ATL,2025-04-10 07:45:00,2025-04-10 10:08:00,1,Delta Air Lines,Delta Air Lines,True,0.512745,2.38
18467-2504100745--32385-1-10968-2504101243,premium_economy,608,414,ATL,DFW,2025-04-10 11:22:00,2025-04-10 12:43:00,1,Delta Air Lines,Delta Air Lines,True,0.512745,2.35
18467-2504100615--32385-1-10910-2504101126,premium_economy,581,2662,YYZ,ATL,2025-04-10 06:15:00,2025-04-10 08:44:00,1,Delta Air Lines,Delta Air Lines,True,0.66036,2.48
18467-2504101720--32573-0-10968-2504102000,business,527,1111,YYZ,DFW,2025-04-10 17:20:00,2025-04-10 20:00:00,0,American Airlines,American Airlines,True,0.999,3.67
18467-2504100645--32573-0-10968-2504100929,business,649,1169,YYZ,DFW,2025-04-10 06:45:00,2025-04-10 09:29:00,0,American Airlines,American Airlines,True,0.794794,3.73
18467-2504101329--32573-0-10968-2504101614,business,649,3993,YYZ,DFW,2025-04-10 13:29:00,2025-04-10 16:14:00,0,American Airlines,Envoy Air,True,0.889259,3.75
18467-2504101940--31722-0-10968-2504102214,first,596,8019,YYZ,DFW,2025-04-10 19:40:00,2025-04-10 22:14:00,0,United Airlines,Air Canada,True,0.999,3.57
18467-2504101400--31722-0-10968-2504101634,first,827,8130,YYZ,DFW,2025-04-10 14:00:00,2025-04-10 16:34:00,0,United Airlines,Air Canada,True,0.728355,3.57
18467-2504100630--32573-1-10968-2504101056,first,549,3524,YYZ,ORD,2025-04-10 06:30:00,2025-04-10 07:25:00,1,American Airlines,Envoy Air,True,0.652325,1.92
18467-2504100630--32573-1-10968-2504101056,first,549,481,ORD,DFW,2025-04-10 08:15:00,2025-04-10 10:56:00,1,American Airlines,American Airlines,True,0.652325,2.68
18467-2504100900--31722-1-10968-2504101332,first,825,1538,YYZ,ORD,2025-04-10 09:00:00,2025-04-10 10:01:00,1,United Airlines,United Airlines,True,0.365054,2.02
18467-2504100900--31722-1-10968-2504101332,first,825,307,ORD,DFW,2025-04-10 10:45:00,2025-04-10 13:32:00,1,United Airlines,United Airlines,True,0.365054,2.78
18467-2504101100--31722-1-10968-2504101602,first,618,5578,YYZ,ORD,2025-04-10 11:00:00,2025-04-10 12:03:00,1,United Airlines,SkyWest Airlines,True,0.434808,2.05
18467-2504101100--31722-1-10968-2504101602,first,618,2290,ORD,DFW,2025-04-10 13:15:00,2025-04-10 16:02:00,1,United Airlines,United Airlines,True,0.434808,2.78
18467-2504110615--31679-1-10910-2504111126,economy,551,8135,YYZ,ATL,2025-04-11 06:15:00,2025-04-11 08:44:00,1,Westjet,Delta Air Lines,True,0.999,2.48
18467-2504111220--31679-1-10910-2504111751,economy,614,7789,YYZ,ATL,2025-04-11 12:20:00,2025-04-11 14:37:00,1,Westjet,Delta Air Lines,True,0.828786,2.28
18467-2504110745--31679-1-10910-2504111513,economy,551,6340,YYZ,ATL,2025-04-11 07:45:00,2025-04-11 10:08:00,1,Westjet,Delta Air Lines,True,0.399405,2.38
18467-2504110745--31679-1-10910-2504111751,economy,477,6340,YYZ,ATL,2025-04-11 07:45:00,2025-04-11 10:08:00,1,Westjet,Delta Air Lines,True,0.552778,2.38
18467-2504110615--31679-1-10910-2504111751,economy,477,8135,YYZ,ATL,2025-04-11 06:15:00,2025-04-11 08:44:00,1,Westjet,Delta Air Lines,True,0.373086,2.48
18467-2504110745--31679-1-10910-2504112143,economy,450,6340,YYZ,ATL,2025-04-11 07:45:00,2025-04-11 10:08:00,1,Westjet,Delta Air Lines,True,0.396687,2.38
18467-2504112315--31679-2-10910-2504121412,economy,990,598,YYZ,YUL,2025-04-11 23:15:00,2025-04-12 00:39:00,2,Westjet,Westjet,True,0.175928,1.4
18467-2504112315--31679-2-10910-2504121412,economy,990,6536,YUL,ATL,2025-04-12 07:14:00,2025-04-12 10:12:00,2,Westjet,Delta Air Lines,True,0.175928,2.97
18467-2504111815--31679-1-10910-2504121105,economy,450,6768,YYZ,ATL,2025-04-11 18:15:00,2025-04-11 20:39:00,1,Westjet,Delta Air Lines,True,0.42723,2.4
18467-2504110615--32385-1-10910-2504111126,premium_economy,608,2662,YYZ,ATL,2025-04-11 06:15:00,2025-04-11 08:44:00,1,Delta Air Lines,Delta Air Lines,True,0.548075,2.48
18467-2504110745--32385-1-10910-2504111513,premium_economy,581,2988,YYZ,ATL,2025-04-11 07:45:00,2025-04-11 10:08:00,1,Delta Air Lines,Delta Air Lines,True,0.509631,2.38
18467-2504111720--32573-0-10968-2504112000,business,527,1111,YYZ,DFW,2025-04-11 17:20:00,2025-04-11 20:00:00,0,American Airlines,American Airlines,True,0.999,3.67
18467-2504110645--32573-0-10968-2504110929,business,527,1169,YYZ,DFW,2025-04-11 06:45:00,2025-04-11 09:29:00,0,American Airlines,American Airlines,True,0.828732,3.73
18467-2504111329--32573-0-10968-2504111614,business,1161,3993,YYZ,DFW,2025-04-11 13:29:00,2025-04-11 16:14:00,0,American Airlines,Envoy Air,True,0.44395,3.75
18467-2504111940--31722-0-10968-2504112214,first,596,8019,YYZ,DFW,2025-04-11 19:40:00,2025-04-11 22:14:00,0,United Airlines,Air Canada,True,0.999,3.57
18467-2504111400--31722-0-10968-2504111634,first,827,8130,YYZ,DFW,2025-04-11 14:00:00,2025-04-11 16:34:00,0,United Airlines,Air Canada,True,0.724802,3.57
18467-2504110630--32573-1-10968-2504111056,first,809,3524,YYZ,ORD,2025-04-11 06:30:00,2025-04-11 07:25:00,1,American Airlines,Envoy Air,True,0.392588,1.92
18467-2504110630--32573-1-10968-2504111056,first,809,481,ORD,DFW,2025-04-11 08:15:00,2025-04-11 10:56:00,1,American Airlines,American Airlines,True,0.392588,2.68
18467-2504111820--32573-1-10968-2504112326,first,549,3610,YYZ,ORD,2025-04-11 18:20:00,2025-04-11 19:15:00,1,American Airlines,Envoy Air,True,0.442654,1.92
18467-2504111820--32573-1-10968-2504112326,first,549,2281,ORD,DFW,2025-04-11 20:35:00,2025-04-11 23:26:00,1,American Airlines,American Airlines,True,0.442654,2.85
18467-2504110615--32385-1-10910-2504111126,first,797,2662,YYZ,ATL,2025-04-11 06:15:00,2025-04-11 08:44:00,1,Delta Air Lines,Delta Air Lines,True,0.378866,2.48
18467-2504111514--32573-1-10968-2504112326,first,549,3608,YYZ,ORD,2025-04-11 15:14:00,2025-04-11 16:09:00,1,American Airlines,Envoy Air,True,0.402665,1.92
18467-2504111514--32573-1-10968-2504112326,first,549,2281,ORD,DFW,2025-04-11 20:35:00,2025-04-11 23:26:00,1,American Airlines,American Airlines,True,0.402665,2.85
18467-2504121400--32695-0-10968-2504121634,economy,435,1031,YYZ,DFW,2025-04-12 14:00:00,2025-04-12 16:34:00,0,Air Canada,Air Canada,True,0.999,3.57
18467-2504121940--32695-0-10968-2504122214,economy,398,1033,YYZ,DFW,2025-04-12 19:40:00,2025-04-12 22:14:00,0,Air Canada,Air Canada,True,0.832119,3.57
18467-2504121329--32593-0-10968-2504121614,economy,440,4476,YYZ,DFW,2025-04-12 13:29:00,2025-04-12 16:14:00,0,Alaska Airlines,Envoy Air,True,0.626505,3.75
18467-2504121220--31679-1-10968-2504121646,economy,447,7789,YYZ,ATL,2025-04-12 12:20:00,2025-04-12 14:37:00,1,Westjet,Delta Air Lines,True,0.508752,2.28
18467-2504121220--31679-1-10968-2504121646,economy,447,6498,ATL,DFW,2025-04-12 15:25:00,2025-04-12 16:46:00,1,Westjet,Delta Air Lines,True,0.508752,2.35
18467-2504120615--31679-1-10910-2504121105,economy,444,8135,YYZ,ATL,2025-04-12 06:15:00,2025-04-12 08:46:00,1,Westjet,Delta Air Lines,True,0.534355,2.52
18467-2504120745--31679-1-10968-2504121243,economy,460,6340,YYZ,ATL,2025-04-12 07:45:00,2025-04-12 10:08:00,1,Westjet,Delta Air Lines,True,0.48518,2.38
18467-2504120745--31679-1-10968-2504121243,economy,460,6482,ATL,DFW,2025-04-12 11:22:00,2025-04-12 12:43:00,1,Westjet,Delta Air Lines,True,0.48518,2.35
18467-2504120700--32695-1-10968-2504121217,economy,420,5141,YYZ,ORD,2025-04-12 07:00:00,2025-04-12 08:03:00,1,Air Canada,Republic Airline United Express,True,0.537902,2.05
18467-2504120700--32695-1-10968-2504121217,economy,420,5186,ORD,DFW,2025-04-12 09:30:00,2025-04-12 12:17:00,1,Air Canada,United Airlines,True,0.537902,2.78
18467-2504120800--32695-1-10968-2504121322,economy,420,8901,YYZ,ORD,2025-04-12 08:00:00,2025-04-12 08:55:00,1,Air Canada,Jazz Aviation,True,0.537671,1.92
18467-2504120800--32695-1-10968-2504121322,economy,420,3658,ORD,DFW,2025-04-12 10:35:00,2025-04-12 13:22:00,1,Air Canada,United Airlines,True,0.537671,2.78
18467-2504121220--32385-1-10968-2504121646,premium_economy,581,2835,YYZ,ATL,2025-04-12 12:20:00,2025-04-12 14:37:00,1,Delta Air Lines,Delta Air Lines,True,0.999,2.28
18467-2504121220--32385-1-10968-2504121646,premium_economy,581,374,ATL,DFW,2025-04-12 15:25:00,2025-04-12 16:46:00,1,Delta Air Lines,Delta Air Lines,True,0.999,2.35
18467-2504120615--32385-1-10910-2504121105,premium_economy,608,2662,YYZ,ATL,2025-04-12 06:15:00,2025-04-12 08:46:00,1,Delta Air Lines,Delta Air Lines,True,0.412945,2.52
18467-2504121220--32385-1-10910-2504121751,premium_economy,581,2835,YYZ,ATL,2025-04-12 12:20:00,2025-04-12 14:37:00,1,Delta Air Lines,Delta Air Lines,True,0.41761,2.28
18467-2504121940--32695-0-10968-2504122214,business,598,1033,YYZ,DFW,2025-04-12 19:40:00,2025-04-12 22:14:00,0,Air Canada,Air Canada,True,0.581992,3.57
18467-2504121400--32695-0-10968-2504121634,business,1088,1031,YYZ,DFW,2025-04-12 14:00:00,2025-04-12 16:34:00,0,Air Canada,Air Canada,True,0.414317,3.57
18467-2504121720--32573-0-10968-2504122000,business,527,1111,YYZ,DFW,2025-04-12 17:20:00,2025-04-12 20:00:00,0,American Airlines,American Airlines,True,0.999,3.67
18467-2504120645--32573-0-10968-2504120929,business,732,1169,YYZ,DFW,2025-04-12 06:45:00,2025-04-12 09:29:00,0,American Airlines,American Airlines,True,0.485905,3.73
18467-2504121329--32573-0-10968-2504121614,business,649,3993,YYZ,DFW,2025-04-12 13:29:00,2025-04-12 16:14:00,0,American Airlines,Envoy Air,True,0.767833,3.75
18467-2504120700--32695-1-10968-2504121217,business,853,5141,YYZ,ORD,2025-04-12 07:00:00,2025-04-12 08:03:00,1,Air Canada,Republic Airline United Express,True,0.383958,2.05
18467-2504120700--32695-1-10968-2504121217,business,853,5186,ORD,DFW,2025-04-12 09:30:00,2025-04-12 12:17:00,1,Air Canada,United Airlines,True,0.383958,2.78
18467-2504120800--32695-1-10968-2504121322,business,620,8901,YYZ,ORD,2025-04-12 08:00:00,2025-04-12 08:55:00,1,Air Canada,Jazz Aviation,True,0.456417,1.92
18467-2504120800--32695-1-10968-2504121322,business,620,3658,ORD,DFW,2025-04-12 10:35:00,2025-04-12 13:22:00,1,Air Canada,United Airlines,True,0.456417,2.78
18467-2504121700--32695-1-10968-2504122245,business,606,894,YYZ,YUL,2025-04-12 17:00:00,2025-04-12 18:21:00,1,Air Canada,Air Canada,True,0.382247,1.35
18467-2504121700--32695-1-10968-2504122245,business,606,8813,YUL,DFW,2025-04-12 19:30:00,2025-04-12 22:45:00,1,Air Canada,Jazz Aviation,True,0.382247,4.25
18467-2504121730--32695-1-10968-2504122321,business,853,4990,YYZ,ORD,2025-04-12 17:30:00,2025-04-12 18:30:00,1,Air Canada,United Airlines,True,0.32528,2.0
18467-2504121730--32695-1-10968-2504122321,business,853,5521,ORD,DFW,2025-04-12 20:30:00,2025-04-12 23:21:00,1,Air Canada,United Airlines,True,0.32528,2.85
18467-2504121618--32695-1-10968-2504122344,business,620,4888,YYZ,DEN,2025-04-12 16:18:00,2025-04-12 18:12:00,1,Air Canada,United Airlines,True,0.387084,3.9
18467-2504121618--32695-1-10968-2504122344,business,620,5634,DEN,DFW,2025-04-12 20:44:00,2025-04-12 23:44:00,1,Air Canada,United Airlines,True,0.387084,2.0
18467-2504121940--31722-0-10968-2504122214,first,596,8019,YYZ,DFW,2025-04-12 19:40:00,2025-04-12 22:14:00,0,United Airlines,Air Canada,True,0.999,3.57
18467-2504121400--31722-0-10968-2504121634,first,1049,8130,YYZ,DFW,2025-04-12 14:00:00,2025-04-12 16:34:00,0,United Airlines,Air Canada,True,0.624504,3.57
18467-2504121514--32573-1-10968-2504121916,first,670,3608,YYZ,ORD,2025-04-12 15:14:00,2025-04-12 16:09:00,1,American Airlines,Envoy Air,True,0.465836,1.92
18467-2504121514--32573-1-10968-2504121916,first,670,2499,ORD,DFW,2025-04-12 16:45:00,2025-04-12 19:16:00,1,American Airlines,American Airlines,True,0.465836,2.52
18467-2504120630--32573-1-10968-2504121056,first,809,3524,YYZ,ORD,2025-04-12 06:30:00,2025-04-12 07:25:00,1,American Airlines,Envoy Air,True,0.447115,1.92
18467-2504120630--32573-1-10968-2504121056,first,809,481,ORD,DFW,2025-04-12 08:15:00,2025-04-12 10:56:00,1,American Airlines,American Airlines,True,0.447115,2.68
18467-2504120800--31722-1-10968-2504121322,first,618,8533,YYZ,ORD,2025-04-12 08:00:00,2025-04-12 08:55:00,1,United Airlines,Jazz Aviation,True,0.493335,1.92
18467-2504120800--31722-1-10968-2504121322,first,618,307,ORD,DFW,2025-04-12 10:35:00,2025-04-12 13:22:00,1,United Airlines,United Airlines,True,0.493335,2.78
"18390-2504130700--31954,-31825-2-10968-2504131642",economy,471,2205,YTZ,YOW,2025-04-13 07:00:00,2025-04-13 07:59:00,2,Porter Airlines,Porter Airlines Inc,True,0.436412,0.98
"18390-2504130700--31954,-31825-3-10968-2504140122",economy,439,2205,YTZ,YOW,2025-04-13 07:00:00,2025-04-13 07:59:00,3,Porter Airlines,Porter Airlines Inc,True,0.375132,0.98
18467-2504130615--32385-1-10910-2504131126,premium_economy,645,2662,YYZ,ATL,2025-04-13 06:15:00,2025-04-13 08:44:00,1,Delta Air Lines,Delta Air Lines,True,0.401887,2.48
18467-2504131220--32385-1-10910-2504131751,premium_economy,808,2835,YYZ,ATL,2025-04-13 12:20:00,2025-04-13 14:37:00,1,Delta Air Lines,Delta Air Lines,True,0.400745,2.28
18467-2504131720--32573-0-10968-2504132000,business,788,1111,YYZ,DFW,2025-04-13 17:20:00,2025-04-13 20:00:00,0,American Airlines,American Airlines,True,0.672197,3.67
18467-2504130645--32573-0-10968-2504130929,business,649,1169,YYZ,DFW,2025-04-13 06:45:00,2025-04-13 09:29:00,0,American Airlines,American Airlines,True,0.875701,3.73
18467-2504131329--32573-0-10968-2504131614,business,788,3993,YYZ,DFW,2025-04-13 13:29:00,2025-04-13 16:14:00,0,American Airlines,Envoy Air,True,0.999,3.75
18467-2504131940--31722-0-10968-2504132214,first,596,8019,YYZ,DFW,2025-04-13 19:40:00,2025-04-13 22:14:00,0,United Airlines,Air Canada,True,0.999,3.57
18467-2504131400--31722-0-10968-2504131634,first,827,8130,YYZ,DFW,2025-04-13 14:00:00,2025-04-13 16:34:00,0,United Airlines,Air Canada,True,0.72554,3.57
18467-2504130630--32573-1-10968-2504131056,first,809,3524,YYZ,ORD,2025-04-13 06:30:00,2025-04-13 07:25:00,1,American Airlines,Envoy Air,True,0.36123,1.92
18467-2504130630--32573-1-10968-2504131056,first,809,481,ORD,DFW,2025-04-13 08:15:00,2025-04-13 10:56:00,1,American Airlines,American Airlines,True,0.36123,2.68
18467-2504131100--31722-1-10968-2504131602,first,849,5578,YYZ,ORD,2025-04-13 11:00:00,2025-04-13 12:03:00,1,United Airlines,SkyWest Airlines,True,0.34742,2.05
18467-2504131100--31722-1-10968-2504131602,first,849,2290,ORD,DFW,2025-04-13 13:15:00,2025-04-13 16:02:00,1,United Airlines,United Airlines,True,0.34742,2.78
"18390-2504140700--31954,-31825-2-10968-2504141642",economy,329,2205,YTZ,YOW,2025-04-14 07:00:00,2025-04-14 07:59:00,2,Porter Airlines,Porter Airlines Inc,True,0.566063,0.98
"18390-2504141305--31954,-31825-3-10968-2504150952",economy,296,2259,YTZ,YOW,2025-04-14 13:05:00,2025-04-14 14:04:00,3,Porter Airlines,Porter Airlines Inc,True,0.370025,0.98
"18390-2504141015--31954,-31825-3-10968-2504150952",economy,296,2217,YTZ,YOW,2025-04-14 10:15:00,2025-04-14 11:14:00,3,Porter Airlines,Porter Airlines Inc,True,0.349836,0.98
18467-2504141324--32385-1-10910-2504141751,premium_economy,661,2710,YYZ,ATL,2025-04-14 13:24:00,2025-04-14 15:40:00,1,Delta Air Lines,Delta Air Lines,True,0.774766,2.27
18467-2504140615--32385-1-10910-2504141126,premium_economy,745,2662,YYZ,ATL,2025-04-14 06:15:00,2025-04-14 08:46:00,1,Delta Air Lines,Delta Air Lines,True,0.405934,2.52
18467-2504141720--32573-0-10968-2504142000,business,527,1111,YYZ,DFW,2025-04-14 17:20:00,2025-04-14 20:00:00,0,American Airlines,American Airlines,True,0.999,3.67
18467-2504140645--32573-0-10968-2504140929,business,788,1169,YYZ,DFW,2025-04-14 06:45:00,2025-04-14 09:29:00,0,American Airlines,American Airlines,True,0.657534,3.73
