itinerary_id,stop_count,duration_in_hours,one_way_price_candollar,cabin_class_id,operating_airline_id,marketing_airline_id
18467-2509120700--32695-1-10968-2509121150,1,1.92,867,cc3,al15,al3
18467-2509120700--32695-1-10968-2509121150,1,2.53,867,cc3,al15,al3
18467-2509120815--32695-1-10968-2509121311,1,1.88,1109,cc3,al8,al3
18467-2509120815--32695-1-10968-2509121311,1,2.43,1109,cc3,al15,al3
18467-2509121300--32695-1-10968-2509121826,1,2.05,1109,cc3,al12,al3
18467-2509121300--32695-1-10968-2509121826,1,2.57,1109,cc3,al15,al3
18467-2509120820--31722-0-10968-2509121042,0,3.37,599,cc4,al3,al15
18467-2509121635--31722-0-10968-2509121857,0,3.37,1056,cc4,al3,al15
18467-2509120600--32385-1-10968-2509121015,1,2.33,797,cc4,al4,al4
18467-2509120600--32385-1-10968-2509121015,1,2.25,797,cc4,al4,al4
18467-2509121841--32573-1-10968-2509122306,1,1.9,609,cc4,al5,al2
18467-2509121841--32573-1-10968-2509122306,1,2.6,609,cc4,al2,al2
18467-2509131635--31722-0-10968-2509131857,0,3.37,431,cc1,al3,al15
18467-2509130820--31722-0-10968-2509131042,0,3.37,431,cc1,al3,al15
18467-2509131440--32573-0-10968-2509131705,0,3.42,431,cc1,al2,al2
18467-2509130829--32573-0-10968-2509131054,0,3.42,431,cc1,al2,al2
18467-2509131840--32573-0-10968-2509132105,0,3.42,431,cc1,al2,al2
18467-2509131130--32573-1-10968-2509131555,1,1.92,453,cc1,al5,al2
18467-2509131130--32573-1-10968-2509131555,1,2.58,453,cc1,al2,al2
18467-2509131130--32385-1-10968-2509131647,1,2.23,440,cc1,al4,al4
18467-2509131130--32385-1-10968-2509131647,1,2.28,440,cc1,al4,al4
18467-2509130600--32385-1-10968-2509131015,1,2.33,608,cc2,al4,al4
18467-2509130600--32385-1-10968-2509131015,1,2.25,608,cc2,al4,al4
18467-2509131320--32385-1-10910-2509131749,1,2.28,608,cc2,al4,al4
18467-2509130745--32385-1-10968-2509131215,1,2.25,608,cc2,al4,al4
18467-2509130745--32385-1-10968-2509131215,1,2.25,608,cc2,al4,al4
18467-2509131855--32385-1-10910-2509132338,1,2.35,608,cc2,al4,al4
18467-2509131710--32385-1-10968-2509132211,1,2.28,608,cc2,al4,al4
18467-2509131710--32385-1-10968-2509132211,1,2.27,608,cc2,al4,al4
18467-2509131320--32385-1-10968-2509131833,1,2.28,608,cc2,al4,al4
18467-2509131320--32385-1-10968-2509131833,1,2.3,608,cc2,al4,al4
18467-2509131130--32385-1-10968-2509131647,1,2.23,608,cc2,al4,al4
18467-2509131130--32385-1-10968-2509131647,1,2.28,608,cc2,al4,al4
18467-2509130820--32695-0-10968-2509131042,0,3.37,598,cc3,al3,al3
18467-2509131635--32695-0-10968-2509131857,0,3.37,598,cc3,al3,al3
18467-2509131440--32573-0-10968-2509131705,0,3.42,560,cc3,al2,al2
18467-2509130829--32573-0-10968-2509131054,0,3.42,560,cc3,al2,al2
18467-2509131840--32573-0-10968-2509132105,0,3.42,560,cc3,al2,al2
18467-2509130700--32695-1-10968-2509131150,1,1.92,867,cc3,al15,al3
18467-2509130700--32695-1-10968-2509131150,1,2.53,867,cc3,al15,al3
18467-2509130815--32695-1-10968-2509131311,1,1.88,867,cc3,al8,al3
18467-2509130815--32695-1-10968-2509131311,1,2.43,867,cc3,al15,al3
18467-2509131000--32695-1-10968-2509131519,1,1.88,620,cc3,al8,al3
18467-2509131000--32695-1-10968-2509131519,1,2.57,620,cc3,al15,al3
18467-2509130900--32695-1-10968-2509131519,1,1.92,867,cc3,al15,al3
18467-2509130900--32695-1-10968-2509131519,1,2.57,867,cc3,al15,al3
18467-2509130815--32695-1-10968-2509131519,1,1.88,620,cc3,al8,al3
18467-2509130815--32695-1-10968-2509131519,1,2.57,620,cc3,al15,al3
18467-2509130820--31722-0-10968-2509131042,0,3.37,599,cc4,al3,al15
18467-2509131635--31722-0-10968-2509131857,0,3.37,599,cc4,al3,al15
18467-2509130600--32385-1-10968-2509131015,1,2.33,797,cc4,al4,al4
18467-2509130600--32385-1-10968-2509131015,1,2.25,797,cc4,al4,al4
18467-2509131130--32573-1-10968-2509131555,1,1.92,582,cc4,al5,al2
18467-2509131130--32573-1-10968-2509131555,1,2.58,582,cc4,al2,al2
18467-2509131310--32573-1-10968-2509131744,1,1.92,582,cc4,al5,al2
18467-2509131310--32573-1-10968-2509131744,1,2.48,582,cc4,al2,al2
18467-2509130630--32573-1-10968-2509131121,1,1.92,582,cc4,al5,al2
18467-2509130630--32573-1-10968-2509131121,1,2.43,582,cc4,al2,al2
18467-2509141440--32573-0-10968-2509141705,0,3.42,453,cc1,al2,al2
18467-2509140829--32573-0-10968-2509141054,0,3.42,453,cc1,al2,al2
18467-2509141840--32573-0-10968-2509142105,0,3.42,453,cc1,al2,al2
18467-2509140600--31679-1-10968-2509141015,1,2.33,491,cc1,al4,al16
18467-2509140600--31679-1-10968-2509141015,1,2.25,491,cc1,al4,al16
18467-2509140600--31679-1-10910-2509141115,1,2.33,531,cc1,al4,al16
18467-2509140600--32385-1-10968-2509141015,1,2.33,807,cc2,al4,al4
18467-2509140600--32385-1-10968-2509141015,1,2.25,807,cc2,al4,al4
18467-2509141320--32385-1-10910-2509141749,1,2.28,860,cc2,al4,al4
18467-2509140745--32385-1-10968-2509141215,1,2.25,744,cc2,al4,al4
18467-2509140745--32385-1-10968-2509141215,1,2.25,744,cc2,al4,al4
18467-2509141855--32385-1-10910-2509142338,1,2.35,807,cc2,al4,al4
18467-2509141710--32385-1-10968-2509142211,1,2.28,860,cc2,al4,al4
18467-2509141710--32385-1-10968-2509142211,1,2.27,860,cc2,al4,al4
18467-2509141855--32385-1-10968-2509150001,1,2.35,807,cc2,al4,al4
18467-2509141855--32385-1-10968-2509150001,1,2.27,807,cc2,al4,al4
18467-2509140820--32695-0-10968-2509141042,0,3.37,846,cc3,al3,al3
18467-2509141635--32695-0-10968-2509141857,0,3.37,846,cc3,al3,al3
18467-2509140829--32573-0-10968-2509141054,0,3.42,583,cc3,al2,al2
18467-2509141840--32573-0-10968-2509142105,0,3.42,583,cc3,al2,al2
18467-2509141440--32573-0-10968-2509141705,0,3.42,830,cc3,al2,al2
18467-2509140900--32695-1-10968-2509141311,1,1.92,1587,cc3,al15,al3
18467-2509140900--32695-1-10968-2509141311,1,2.43,1587,cc3,al15,al3
18467-2509141400--32695-1-10968-2509141826,1,1.9,1587,cc3,al3,al3
18467-2509141400--32695-1-10968-2509141826,1,2.57,1587,cc3,al15,al3
18467-2509140700--32695-1-10968-2509141150,1,1.92,1587,cc3,al15,al3
18467-2509140700--32695-1-10968-2509141150,1,2.53,1587,cc3,al15,al3
18467-2509140815--32695-1-10968-2509141311,1,1.88,1587,cc3,al8,al3
18467-2509140815--32695-1-10968-2509141311,1,2.43,1587,cc3,al15,al3
18467-2509141300--32695-1-10968-2509141826,1,2.05,1587,cc3,al12,al3
18467-2509141300--32695-1-10968-2509141826,1,2.57,1587,cc3,al15,al3
18467-2509141635--31722-0-10968-2509141857,0,3.37,846,cc4,al3,al15
18467-2509140820--31722-0-10968-2509141042,0,3.37,846,cc4,al3,al15
18467-2509141320--32385-1-10910-2509141749,1,2.28,1049,cc4,al4,al4
18467-2509151440--32573-0-10968-2509151705,0,3.42,431,cc1,al2,al2
18467-2509150829--32573-0-10968-2509151054,0,3.42,431,cc1,al2,al2
18467-2509151840--32573-0-10968-2509152105,0,3.42,431,cc1,al2,al2
18467-2509151130--32573-1-10968-2509151555,1,1.92,564,cc1,al5,al2
18467-2509151130--32573-1-10968-2509151555,1,2.58,564,cc1,al2,al2
18467-2509151130--32573-1-10968-2509151841,1,1.92,480,cc1,al5,al2
18467-2509151130--32573-1-10968-2509151841,1,2.48,480,cc1,al2,al2
18467-2509150600--32385-1-10968-2509151015,1,2.33,744,cc2,al4,al4
18467-2509150600--32385-1-10968-2509151015,1,2.25,744,cc2,al4,al4
18467-2509151320--32385-1-10910-2509151749,1,2.28,807,cc2,al4,al4
18467-2509150745--32385-1-10968-2509151215,1,2.25,860,cc2,al4,al4
18467-2509150745--32385-1-10968-2509151215,1,2.25,860,cc2,al4,al4
18467-2509151855--32385-1-10910-2509152338,1,2.35,608,cc2,al4,al4
18467-2509151855--32385-1-10968-2509160001,1,2.35,608,cc2,al4,al4
18467-2509151855--32385-1-10968-2509160001,1,2.27,608,cc2,al4,al4
18467-2509151320--32385-1-10968-2509151833,1,2.28,807,cc2,al4,al4
18467-2509151320--32385-1-10968-2509151833,1,2.3,807,cc2,al4,al4
18467-2509150829--32573-0-10968-2509151054,0,3.42,560,cc3,al2,al2
18467-2509151840--32573-0-10968-2509152105,0,3.42,672,cc3,al2,al2
18467-2509151440--32573-0-10968-2509151705,0,3.42,808,cc3,al2,al2
18467-2509150820--31722-0-10968-2509151042,0,3.37,846,cc4,al3,al15
18467-2509151635--31722-0-10968-2509151857,0,3.37,846,cc4,al3,al15
18467-2509151310--32573-1-10968-2509151744,1,1.92,830,cc4,al5,al2
18467-2509151310--32573-1-10968-2509151744,1,2.48,830,cc4,al2,al2
18467-2509150630--32573-1-10968-2509151121,1,1.92,830,cc4,al5,al2
18467-2509150630--32573-1-10968-2509151121,1,2.43,830,cc4,al2,al2
18467-2509161440--32573-0-10968-2509161705,0,3.42,431,cc1,al2,al2
18467-2509160829--32573-0-10968-2509161054,0,3.42,431,cc1,al2,al2
18467-2509161840--32573-0-10968-2509162105,0,3.42,431,cc1,al2,al2
18467-2509161130--32385-1-10968-2509161647,1,2.23,440,cc1,al4,al4
18467-2509161130--32385-1-10968-2509161647,1,2.28,440,cc1,al4,al4
18467-2509160600--32385-1-10968-2509161015,1,2.33,608,cc2,al4,al4
18467-2509160600--32385-1-10968-2509161015,1,2.25,608,cc2,al4,al4
18467-2509161320--32385-1-10910-2509161749,1,2.28,608,cc2,al4,al4
18467-2509160745--32385-1-10968-2509161215,1,2.25,608,cc2,al4,al4
18467-2509160745--32385-1-10968-2509161215,1,2.25,608,cc2,al4,al4
18467-2509161855--32385-1-10910-2509162338,1,2.35,608,cc2,al4,al4
18467-2509161710--32385-1-10968-2509162211,1,2.28,608,cc2,al4,al4
18467-2509161710--32385-1-10968-2509162211,1,2.27,608,cc2,al4,al4
18467-2509161320--32385-1-10968-2509161833,1,2.28,608,cc2,al4,al4
18467-2509161320--32385-1-10968-2509161833,1,2.3,608,cc2,al4,al4
18467-2509161130--32385-1-10968-2509161647,1,2.23,608,cc2,al4,al4
18467-2509161130--32385-1-10968-2509161647,1,2.28,608,cc2,al4,al4
18467-2509160820--32695-0-10968-2509161042,0,3.37,846,cc3,al3,al3
18467-2509161635--32695-0-10968-2509161857,0,3.37,846,cc3,al3,al3
18467-2509161440--32573-0-10968-2509161705,0,3.42,560,cc3,al2,al2
18467-2509160829--32573-0-10968-2509161054,0,3.42,560,cc3,al2,al2
18467-2509161840--32573-0-10968-2509162105,0,3.42,560,cc3,al2,al2
18467-2509160900--32695-1-10968-2509161311,1,1.92,1109,cc3,al15,al3
18467-2509160900--32695-1-10968-2509161311,1,2.43,1109,cc3,al15,al3
18467-2509161400--32695-1-10968-2509161826,1,1.9,1109,cc3,al3,al3
18467-2509161400--32695-1-10968-2509161826,1,2.57,1109,cc3,al15,al3
18467-2509160815--32695-1-10968-2509161311,1,1.88,1109,cc3,al8,al3
18467-2509160815--32695-1-10968-2509161311,1,2.43,1109,cc3,al15,al3
18467-2509161000--32695-1-10968-2509161519,1,1.88,1109,cc3,al8,al3
18467-2509161000--32695-1-10968-2509161519,1,2.57,1109,cc3,al15,al3
18467-2509161300--32695-1-10968-2509161826,1,2.05,867,cc3,al12,al3
18467-2509161300--32695-1-10968-2509161826,1,2.57,867,cc3,al15,al3
18467-2509161635--31722-0-10968-2509161857,0,3.37,846,cc4,al3,al15
18467-2509160820--31722-0-10968-2509161042,0,3.37,846,cc4,al3,al15
18467-2509161841--32573-1-10968-2509162306,1,1.9,582,cc4,al5,al2
18467-2509161841--32573-1-10968-2509162306,1,2.6,582,cc4,al2,al2
18467-2509161130--32573-1-10968-2509161555,1,1.92,694,cc4,al5,al2
18467-2509161130--32573-1-10968-2509161555,1,2.58,694,cc4,al2,al2
18467-2509160630--32573-1-10968-2509161121,1,1.92,582,cc4,al5,al2
18467-2509160630--32573-1-10968-2509161121,1,2.43,582,cc4,al2,al2
18467-2509171440--32573-0-10968-2509171705,0,3.42,431,cc1,al2,al2
18467-2509170829--32573-0-10968-2509171054,0,3.42,431,cc1,al2,al2
18467-2509171840--32573-0-10968-2509172105,0,3.42,431,cc1,al2,al2
18467-2509171130--32573-1-10968-2509171555,1,1.92,453,cc1,al5,al2
18467-2509171130--32573-1-10968-2509171555,1,2.58,453,cc1,al2,al2
18467-2509170600--32385-1-10968-2509171015,1,2.33,608,cc2,al4,al4
18467-2509170600--32385-1-10968-2509171015,1,2.25,608,cc2,al4,al4
18467-2509171320--32385-1-10910-2509171749,1,2.28,608,cc2,al4,al4
18467-2509170745--32385-1-10968-2509171215,1,2.25,608,cc2,al4,al4
18467-2509170745--32385-1-10968-2509171215,1,2.25,608,cc2,al4,al4
18467-2509171855--32385-1-10910-2509172338,1,2.35,608,cc2,al4,al4
18467-2509171710--32385-1-10968-2509172211,1,2.28,608,cc2,al4,al4
18467-2509171710--32385-1-10968-2509172211,1,2.27,608,cc2,al4,al4
18467-2509171320--32385-1-10968-2509171833,1,2.28,608,cc2,al4,al4
18467-2509171320--32385-1-10968-2509171833,1,2.3,608,cc2,al4,al4
18467-2509171130--32385-1-10968-2509171647,1,2.23,608,cc2,al4,al4
18467-2509171130--32385-1-10968-2509171647,1,2.28,608,cc2,al4,al4
18467-2509170820--32695-0-10968-2509171042,0,3.37,846,cc3,al3,al3
18467-2509171635--32695-0-10968-2509171857,0,3.37,846,cc3,al3,al3
18467-2509171440--32573-0-10968-2509171705,0,3.42,560,cc3,al2,al2
18467-2509170829--32573-0-10968-2509171054,0,3.42,560,cc3,al2,al2
18467-2509171840--32573-0-10968-2509172105,0,3.42,560,cc3,al2,al2
18467-2509170900--32695-1-10968-2509171311,1,1.92,1109,cc3,al15,al3
18467-2509170900--32695-1-10968-2509171311,1,2.43,1109,cc3,al15,al3
18467-2509171400--32695-1-10968-2509171826,1,1.9,1109,cc3,al3,al3
18467-2509171400--32695-1-10968-2509171826,1,2.57,1109,cc3,al15,al3
18467-2509170815--32695-1-10968-2509171311,1,1.88,1109,cc3,al8,al3
18467-2509170815--32695-1-10968-2509171311,1,2.43,1109,cc3,al15,al3
18390-2509171525--32695-1-10968-2509172133,1,1.33,1215,cc3,al8,al3
18390-2509171525--32695-1-10968-2509172133,1,4.13,1215,cc3,al3,al3
18467-2509171200--32695-1-10968-2509171826,1,1.9,1109,cc3,al3,al3
18467-2509171200--32695-1-10968-2509171826,1,2.57,1109,cc3,al15,al3
18467-2509170820--31722-0-10968-2509171042,0,3.37,846,cc4,al3,al15
18467-2509171635--31722-0-10968-2509171857,0,3.37,846,cc4,al3,al15
18467-2509171310--32573-1-10968-2509171744,1,1.92,582,cc4,al5,al2
18467-2509171310--32573-1-10968-2509171744,1,2.48,582,cc4,al2,al2
18467-2509171130--32573-1-10968-2509171744,1,1.92,582,cc4,al5,al2
18467-2509171130--32573-1-10968-2509171744,1,2.48,582,cc4,al2,al2
18467-2509180820--31722-0-10968-2509181042,0,3.37,431,cc1,al3,al15
18467-2509181635--31722-0-10968-2509181857,0,3.37,431,cc1,al3,al15
18467-2509181440--32573-0-10968-2509181705,0,3.42,431,cc1,al2,al2
18467-2509180829--32573-0-10968-2509181054,0,3.42,431,cc1,al2,al2
18467-2509181840--32573-0-10968-2509182105,0,3.42,431,cc1,al2,al2
18467-2509180900--31722-1-10968-2509181311,1,1.92,453,cc1,al15,al15
18467-2509180900--31722-1-10968-2509181311,1,2.43,453,cc1,al15,al15
18467-2509180745--32385-1-10968-2509181215,1,2.25,440,cc1,al4,al4
18467-2509180745--32385-1-10968-2509181215,1,2.25,440,cc1,al4,al4
18467-2509180600--32385-1-10968-2509181015,1,2.33,608,cc2,al4,al4
18467-2509180600--32385-1-10968-2509181015,1,2.25,608,cc2,al4,al4
18467-2509181320--32385-1-10910-2509181749,1,2.28,608,cc2,al4,al4
18467-2509180745--32385-1-10968-2509181215,1,2.25,608,cc2,al4,al4
18467-2509180745--32385-1-10968-2509181215,1,2.25,608,cc2,al4,al4
18467-2509181855--32385-1-10910-2509182338,1,2.35,608,cc2,al4,al4
18467-2509181855--32385-1-10968-2509190001,1,2.35,608,cc2,al4,al4
18467-2509181855--32385-1-10968-2509190001,1,2.27,608,cc2,al4,al4
18467-2509181320--32385-1-10968-2509181833,1,2.28,608,cc2,al4,al4
18467-2509181320--32385-1-10968-2509181833,1,2.3,608,cc2,al4,al4
18467-2509180820--32695-0-10968-2509181042,0,3.37,598,cc3,al3,al3
18467-2509181635--32695-0-10968-2509181857,0,3.37,846,cc3,al3,al3
18467-2509181440--32573-0-10968-2509181705,0,3.42,560,cc3,al2,al2
18467-2509180829--32573-0-10968-2509181054,0,3.42,560,cc3,al2,al2
18467-2509181840--32573-0-10968-2509182105,0,3.42,560,cc3,al2,al2
18467-2509180900--32695-1-10968-2509181311,1,1.92,1109,cc3,al15,al3
18467-2509180900--32695-1-10968-2509181311,1,2.43,1109,cc3,al15,al3
18467-2509181400--32695-1-10968-2509181826,1,1.9,1109,cc3,al3,al3
18467-2509181400--32695-1-10968-2509181826,1,2.57,1109,cc3,al15,al3
18467-2509180815--32695-1-10968-2509181311,1,1.88,1109,cc3,al8,al3
18467-2509180815--32695-1-10968-2509181311,1,2.43,1109,cc3,al15,al3
18467-2509181000--32695-1-10968-2509181519,1,1.88,1109,cc3,al8,al3
18467-2509181000--32695-1-10968-2509181519,1,2.57,1109,cc3,al15,al3
18467-2509181300--32695-1-10968-2509181826,1,2.05,1109,cc3,al12,al3
18467-2509181300--32695-1-10968-2509181826,1,2.57,1109,cc3,al15,al3
18467-2509180820--31722-0-10968-2509181042,0,3.37,599,cc4,al3,al15
18467-2509181635--31722-0-10968-2509181857,0,3.37,846,cc4,al3,al15
18467-2509180900--31722-1-10968-2509181311,1,1.92,974,cc4,al15,al15
18467-2509180900--31722-1-10968-2509181311,1,2.43,974,cc4,al15,al15
18467-2509180600--32385-1-10968-2509181015,1,2.33,797,cc4,al4,al4
18467-2509180600--32385-1-10968-2509181015,1,2.25,797,cc4,al4,al4
18467-2509181130--32573-1-10968-2509181555,1,1.92,830,cc4,al5,al2
18467-2509181130--32573-1-10968-2509181555,1,2.58,830,cc4,al2,al2
18467-2509191440--32573-0-10968-2509191705,0,3.42,431,cc1,al2,al2
18467-2509191840--32573-0-10968-2509192105,0,3.42,431,cc1,al2,al2
18467-2509190829--32573-0-10968-2509191054,0,3.42,679,cc1,al2,al2
18467-2509190630--32573-1-10968-2509191236,1,1.92,480,cc1,al5,al2
18467-2509190630--32573-1-10968-2509191236,1,2.68,480,cc1,al2,al2
18467-2509190600--32385-1-10968-2509191015,1,2.33,608,cc2,al4,al4
18467-2509190600--32385-1-10968-2509191015,1,2.25,608,cc2,al4,al4
18467-2509191320--32385-1-10910-2509191749,1,2.28,608,cc2,al4,al4
18467-2509190745--32385-1-10968-2509191215,1,2.25,645,cc2,al4,al4
18467-2509190745--32385-1-10968-2509191215,1,2.25,645,cc2,al4,al4
18467-2509191855--32385-1-10910-2509192338,1,2.35,608,cc2,al4,al4
18467-2509191855--32385-1-10968-2509200001,1,2.35,608,cc2,al4,al4
18467-2509191855--32385-1-10968-2509200001,1,2.27,608,cc2,al4,al4
18467-2509191320--32385-1-10968-2509191833,1,2.28,608,cc2,al4,al4
18467-2509191320--32385-1-10968-2509191833,1,2.3,608,cc2,al4,al4
18467-2509190820--32695-0-10968-2509191042,0,3.37,598,cc3,al3,al3
18467-2509191635--32695-0-10968-2509191857,0,3.37,598,cc3,al3,al3
18467-2509191840--32573-0-10968-2509192105,0,3.42,560,cc3,al2,al2
18467-2509190829--32573-0-10968-2509191054,0,3.42,808,cc3,al2,al2
18467-2509191440--32573-0-10968-2509191705,0,3.42,808,cc3,al2,al2
18467-2509190900--32695-1-10968-2509191311,1,1.92,1587,cc3,al15,al3
18467-2509190900--32695-1-10968-2509191311,1,2.43,1587,cc3,al15,al3
18467-2509191400--32695-1-10968-2509191826,1,1.9,1109,cc3,al3,al3
18467-2509191400--32695-1-10968-2509191826,1,2.57,1109,cc3,al15,al3
18467-2509191000--32695-1-10968-2509191519,1,1.88,1109,cc3,al8,al3
18467-2509191000--32695-1-10968-2509191519,1,2.57,1109,cc3,al15,al3
18467-2509191200--32695-1-10968-2509191826,1,1.9,1109,cc3,al3,al3
18467-2509191200--32695-1-10968-2509191826,1,2.57,1109,cc3,al15,al3
18467-2509190815--32695-1-10968-2509191519,1,1.88,1109,cc3,al8,al3
18467-2509190815--32695-1-10968-2509191519,1,2.57,1109,cc3,al15,al3
18467-2509190600--32385-1-10968-2509191015,1,2.33,797,cc4,al4,al4
18467-2509190600--32385-1-10968-2509191015,1,2.25,797,cc4,al4,al4
18467-2509191130--32573-1-10968-2509191555,1,1.92,830,cc4,al5,al2
18467-2509191130--32573-1-10968-2509191555,1,2.58,830,cc4,al2,al2
18467-2509191320--32385-1-10910-2509191749,1,2.28,797,cc4,al4,al4
18467-2509190745--32385-1-10968-2509191215,1,2.25,996,cc4,al4,al4
18467-2509190745--32385-1-10968-2509191215,1,2.25,996,cc4,al4,al4
18467-2509191310--32573-1-10968-2509191744,1,1.92,830,cc4,al5,al2
18467-2509191310--32573-1-10968-2509191744,1,2.48,830,cc4,al2,al2
18467-2509201440--32573-0-10968-2509201705,0,3.42,431,cc1,al2,al2
18467-2509200829--32573-0-10968-2509201054,0,3.42,431,cc1,al2,al2
18467-2509201840--32573-0-10968-2509202105,0,3.42,431,cc1,al2,al2
18467-2509201130--32573-1-10968-2509201555,1,1.92,453,cc1,al5,al2
18467-2509201130--32573-1-10968-2509201555,1,2.58,453,cc1,al2,al2
18467-2509201130--32385-1-10968-2509201647,1,2.23,440,cc1,al4,al4
18467-2509201130--32385-1-10968-2509201647,1,2.28,440,cc1,al4,al4
18467-2509200600--32385-1-10968-2509201015,1,2.33,608,cc2,al4,al4
18467-2509200600--32385-1-10968-2509201015,1,2.25,608,cc2,al4,al4
18467-2509201320--32385-1-10910-2509201749,1,2.28,608,cc2,al4,al4
18467-2509200745--32385-1-10968-2509201215,1,2.25,608,cc2,al4,al4
18467-2509200745--32385-1-10968-2509201215,1,2.25,608,cc2,al4,al4
18467-2509201855--32385-1-10910-2509202338,1,2.35,608,cc2,al4,al4
18467-2509201710--32385-1-10968-2509202211,1,2.28,608,cc2,al4,al4
18467-2509201710--32385-1-10968-2509202211,1,2.27,608,cc2,al4,al4
18467-2509201320--32385-1-10968-2509201833,1,2.28,608,cc2,al4,al4
18467-2509201320--32385-1-10968-2509201833,1,2.3,608,cc2,al4,al4
18467-2509201130--32385-1-10968-2509201647,1,2.23,608,cc2,al4,al4
18467-2509201130--32385-1-10968-2509201647,1,2.28,608,cc2,al4,al4
18467-2509200820--32695-0-10968-2509201042,0,3.37,598,cc3,al3,al3
18467-2509201635--32695-0-10968-2509201857,0,3.37,1088,cc3,al3,al3
18467-2509201440--32573-0-10968-2509201705,0,3.42,560,cc3,al2,al2
18467-2509200829--32573-0-10968-2509201054,0,3.42,560,cc3,al2,al2
18467-2509201840--32573-0-10968-2509202105,0,3.42,560,cc3,al2,al2
18467-2509200900--32695-1-10968-2509201311,1,1.92,1587,cc3,al15,al3
18467-2509200900--32695-1-10968-2509201311,1,2.43,1587,cc3,al15,al3
18467-2509200700--32695-1-10968-2509201150,1,1.92,1109,cc3,al15,al3
18467-2509200700--32695-1-10968-2509201150,1,2.53,1109,cc3,al15,al3
18467-2509200815--32695-1-10968-2509201311,1,1.88,1109,cc3,al8,al3
18467-2509200815--32695-1-10968-2509201311,1,2.43,1109,cc3,al15,al3
18467-2509201000--32695-1-10968-2509201519,1,1.88,867,cc3,al8,al3
18467-2509201000--32695-1-10968-2509201519,1,2.57,867,cc3,al15,al3
18467-2509200815--32695-1-10968-2509201519,1,1.88,867,cc3,al8,al3
18467-2509200815--32695-1-10968-2509201519,1,2.57,867,cc3,al15,al3
18467-2509200820--31722-0-10968-2509201042,0,3.37,599,cc4,al3,al15
18467-2509201635--31722-0-10968-2509201857,0,3.37,1056,cc4,al3,al15
18467-2509201130--32573-1-10968-2509201555,1,1.92,582,cc4,al5,al2
18467-2509201130--32573-1-10968-2509201555,1,2.58,582,cc4,al2,al2
18467-2509201841--32573-1-10968-2509202306,1,1.9,582,cc4,al5,al2
18467-2509201841--32573-1-10968-2509202306,1,2.6,582,cc4,al2,al2
18467-2509200630--32573-1-10968-2509201121,1,1.92,582,cc4,al5,al2
18467-2509200630--32573-1-10968-2509201121,1,2.43,582,cc4,al2,al2
18467-2509210820--31722-0-10968-2509211042,0,3.37,431,cc1,al3,al15
18467-2509211635--31722-0-10968-2509211857,0,3.37,431,cc1,al3,al15
18467-2509211440--32573-0-10968-2509211705,0,3.42,453,cc1,al2,al2
