itinerary_id,itineraries
it3758,18467-2503281940--31722-0-10968-2503282222
it3759,18467-2503281400--32573-0-10968-2503281650
it3760,18467-2503281714--32573-0-10968-2503282009
it3761,18467-2503280611--32573-0-10968-2503280906
it3762,18467-2503281100--31722-1-10968-2503281558
it3763,18467-2503281130--32573-1-10968-2503281741
it3764,18467-2503281130--32573-1-10968-2503281920
it3765,18467-2503281400--32695-0-10968-2503281640
it3766,18467-2503281940--32695-0-10968-2503282222
it3767,18467-2503281100--32695-1-10968-2503281558
it3768,18467-2503281730--32695-1-10968-2503282240
it3769,18467-2503280652--32695-1-10968-2503281208
it3770,18467-2503281700--32695-1-10968-2503282304
it3771,18467-2503281530--32695-1-10968-2503282240
it3772,18467-2503281314--32573-1-10968-2503281741
it3773,18467-2503280615--32573-1-10968-2503281047
it3774,18467-2503281820--32573-1-10968-2503282324
it3775,"18390-2503291155--31954,-31825-2-10968-2503292254"
it3776,"18390-2503290900--31954,-31825-2-10968-2503292254"
it3777,"18390-2503290645--31954,-31825-2-10968-2503292254"
it3778,18467-2503291220--32385-1-10968-2503291652
it3779,18467-2503290615--32385-1-10910-2503291111
it3780,18467-2503290745--32385-1-10968-2503291249
it3781,18467-2503291220--32385-1-10910-2503291753
it3782,18467-2503290615--32385-2-10968-2503291440
it3783,18467-2503291020--32385-2-10968-2503292104
it3784,18467-2503291400--32573-0-10968-2503291650
it3785,18467-2503291714--32573-0-10968-2503292009
it3786,18467-2503290611--32573-0-10968-2503290906
it3787,18467-2503291400--31722-0-10968-2503291640
it3788,18467-2503291940--31722-0-10968-2503292222
it3789,18467-2503291314--32573-1-10968-2503291744
it3790,18467-2503290652--31722-1-10968-2503291136
it3791,18467-2503291130--32573-1-10968-2503291744
it3792,"18390-2503300700--31954,-31825-2-10968-2503301735"
it3793,"18390-2503301155--31954,-31825-2-10968-2503302254"
it3794,18467-2503300615--32385-1-10910-2503301133
it3795,18467-2503300615--32385-1-10968-2503301249
it3796,18467-2503301324--32573-0-10968-2503301614
it3797,18467-2503301715--32573-0-10968-2503302010
it3798,18467-2503300645--32573-0-10968-2503300940
it3799,18467-2503301940--31722-0-10968-2503302214
it3800,18467-2503301400--31722-0-10968-2503301634
it3801,18467-2503300900--31722-1-10968-2503301327
it3802,18467-2503300615--32573-1-10968-2503301047
it3803,18467-2503301644--32573-1-10968-2503302133
it3804,18467-2503301644--32573-1-10968-2503302324
it3805,18467-2503311400--32695-0-10968-2503311634
it3806,18467-2503311940--32695-0-10968-2503312214
it3807,18467-2503311324--32593-0-10968-2503311614
it3808,18467-2503311324--32573-0-10968-2503311614
it3809,18467-2503310645--32573-0-10968-2503310940
it3810,18467-2503311715--32573-0-10968-2503312010
it3811,18467-2503310615--32385-1-10910-2503311111
it3812,18467-2503311400--32695-1-10968-2503311832
it3813,18467-2503311730--32695-1-10968-2503312250
it3814,18467-2503311300--32695-1-10968-2503311832
it3815,18467-2503311700--32695-1-10968-2503312255
it3816,18467-2503311618--32695-1-10968-2503312344
it3817,18467-2503311400--31722-0-10968-2503311634
it3818,18467-2503311940--31722-0-10968-2503312214
it3819,18467-2503311314--32573-1-10968-2503311744
it3820,18467-2503310615--32573-1-10968-2503311047
it3821,18467-2503311820--32573-1-10968-2503312324
it3822,18467-2503311314--32573-1-10968-2503311920
it3823,18467-2505011324--31679-1-10910-2505011751
it3824,18467-2505011324--32385-1-10910-2505011751
it3825,18467-2505010745--32385-1-10968-2505011253
it3826,18467-2505011324--32385-1-10968-2505011835
it3827,18467-2505011134--32385-1-10968-2505011634
it3828,18467-2505010615--32385-1-10910-2505011126
it3829,18467-2505011720--32573-0-10968-2505012000
it3830,18467-2505010645--32573-0-10968-2505010929
it3831,18467-2505011329--32573-0-10968-2505011614
it3832,18467-2505011640--31722-0-10968-2505011914
it3833,18467-2505010820--31722-0-10968-2505011054
it3834,18467-2505011100--31722-1-10968-2505011558
it3835,18467-2505010700--31722-1-10968-2505011202
it3836,18467-2505011300--31722-1-10968-2505011832
it3837,18467-2505011000--31722-1-10968-2505011558
it3838,18467-2505010900--31722-1-10968-2505011558
it3839,18467-2505021640--31722-0-10968-2505021914
it3840,18467-2505020820--31722-0-10968-2505021054
it3841,18467-2505021720--32573-0-10968-2505022000
it3842,18467-2505020645--32573-0-10968-2505020929
it3843,18467-2505021329--32573-0-10968-2505021614
it3844,18467-2505020900--31722-1-10968-2505021339
it3845,18467-2505021100--31722-1-10968-2505021558
it3846,18467-2505020815--31722-1-10968-2505021339
it3847,18467-2505021324--32385-1-10910-2505021751
it3848,18467-2505021559--32385-2-10968-2505022356
it3849,18467-2505021640--32695-0-10968-2505021914
it3850,18467-2505020820--32695-0-10968-2505021054
it3851,18467-2505020900--32695-1-10968-2505021339
it3852,18467-2505021100--32695-1-10968-2505021558
it3853,18467-2505020700--32695-1-10968-2505021202
it3854,18467-2505021000--32695-1-10968-2505021558
it3855,18467-2505020900--32695-1-10968-2505021558
it3856,18467-2505020700--31722-1-10968-2505021202
it3857,18467-2505020900--31722-1-10968-2505021558
it3858,18467-2505031640--31722-0-10968-2505031914
it3859,18467-2505030820--31722-0-10968-2505031054
it3860,18467-2505030745--32385-1-10968-2505031253
it3861,18467-2505030745--32385-1-10910-2505031412
it3862,18467-2505031324--32385-1-10910-2505031751
it3863,18467-2505030615--32385-1-10910-2505031105
it3864,18467-2505031134--32385-1-10968-2505031646
it3865,18467-2505030820--32695-0-10968-2505031054
it3866,18467-2505031640--32695-0-10968-2505031914
it3867,18467-2505031720--32573-0-10968-2505032000
it3868,18467-2505030645--32573-0-10968-2505030929
it3869,18467-2505031329--32573-0-10968-2505031614
it3870,18467-2505030700--32695-1-10968-2505031147
it3871,18467-2505031100--32695-1-10968-2505031558
it3872,18467-2505031015--32695-1-10968-2505031632
it3873,18467-2505030900--32695-1-10968-2505031558
it3874,18467-2505031445--32695-1-10968-2505032301
it3875,18467-2505030700--31722-1-10968-2505031147
it3876,18467-2505031820--32573-1-10968-2505032326
it3877,18467-2505031514--32573-1-10968-2505032326
it3878,18467-2505041640--31722-0-10968-2505041914
it3879,18467-2505040820--31722-0-10968-2505041054
it3880,18467-2505041134--32385-1-10968-2505041634
it3881,18467-2505040615--32385-1-10910-2505041126
it3882,18467-2505040900--31722-1-10968-2505041558
it3883,18467-2505041328--32385-1-10910-2505041751
it3884,18467-2505040820--32695-0-10968-2505041054
it3885,18467-2505041640--32695-0-10968-2505041914
it3886,18467-2505041720--32573-0-10968-2505042000
it3887,18467-2505040645--32573-0-10968-2505040929
it3888,18467-2505041329--32573-0-10968-2505041614
it3889,18467-2505040900--32695-1-10968-2505041339
it3890,18467-2505041100--32695-1-10968-2505041558
it3891,18467-2505040815--32695-1-10968-2505041339
it3892,18467-2505041000--32695-1-10968-2505041558
it3893,18390-2505041525--32695-1-10968-2505042144
it3894,18467-2505041514--32573-1-10968-2505041916
it3895,18467-2505040900--31722-1-10968-2505041339
it3896,18467-2505041100--31722-1-10968-2505041558
it3897,18467-2505051640--31722-0-10968-2505051914
it3898,18467-2505050820--31722-0-10968-2505051054
it3899,18467-2505051329--32573-0-10968-2505051609
it3900,18467-2505051720--32573-0-10968-2505052000
it3901,18467-2505050645--32573-0-10968-2505050925
it3902,18467-2505051324--32385-1-10910-2505051751
it3903,18467-2505051640--32695-0-10968-2505051914
it3904,18467-2505050820--32695-0-10968-2505051054
it3905,18467-2505050900--32695-1-10968-2505051339
it3906,18467-2505051100--32695-1-10968-2505051558
it3907,18467-2505050700--32695-1-10968-2505051202
it3908,18467-2505051300--32695-1-10968-2505051832
it3909,18390-2505051525--32695-1-10968-2505052144
it3910,18467-2505050630--32573-1-10968-2505051045
it3911,18467-2505051510--32573-1-10968-2505051928
it3912,18467-2505051315--32573-1-10968-2505051739
it3913,18467-2505051132--32573-1-10968-2505051636
it3914,18467-2505061324--31679-1-10910-2505061751
it3915,18467-2505061324--31679-1-10968-2505062356
it3916,18467-2505061324--32385-1-10910-2505061751
it3917,18467-2505061134--32385-1-10968-2505061634
it3918,18467-2505060745--32385-1-10968-2505061253
it3919,18467-2505061640--32695-0-10968-2505061914
it3920,18467-2505060820--32695-0-10968-2505061054
it3921,18467-2505061329--32573-0-10968-2505061609
it3922,18467-2505060645--32573-0-10968-2505060925
it3923,18467-2505061720--32573-0-10968-2505062000
it3924,18467-2505060900--32695-1-10968-2505061339
it3925,18467-2505061100--32695-1-10968-2505061558
it3926,18467-2505060700--32695-1-10968-2505061202
it3927,18467-2505061000--32695-1-10968-2505061558
it3928,18467-2505060900--32695-1-10968-2505061558
it3929,18467-2505061640--31722-0-10968-2505061914
it3930,18467-2505060820--31722-0-10968-2505061054
it3931,18467-2505061100--31722-1-10968-2505061558
it3932,18467-2505061820--32573-1-10968-2505062323
it3933,18467-2505071320--31679-1-10910-2505071752
it3934,18467-2505070745--31679-1-10968-2505071224
it3935,18467-2505070600--31679-1-10910-2505071119
it3936,18467-2505071812--31679-1-10910-2505072340
it3937,18467-2505071320--32385-1-10910-2505071752
it3938,18467-2505070745--32385-1-10968-2505071224
it3939,18467-2505070600--32385-1-10910-2505071119
it3940,18467-2505071130--32385-1-10968-2505071656
it3941,18467-2505071812--32385-1-10910-2505072340
it3942,18467-2505071812--32385-1-10968-2505080011
it3943,18467-2505071329--32573-0-10968-2505071609
it3944,18467-2505071720--32573-0-10968-2505072000
it3945,18467-2505070645--32573-0-10968-2505070925
it3946,18467-2505070630--32573-1-10968-2505071045
it3947,18467-2505071315--32573-1-10968-2505071739
it3948,18467-2505071820--32573-1-10968-2505072323
it3949,18467-2505071132--32573-1-10968-2505071636
it3950,18467-2505070630--32573-1-10968-2505071254
it3951,18467-2505081329--32573-0-10968-2505081609
it3952,18467-2505081720--32573-0-10968-2505082000
it3953,18467-2505080645--32573-0-10968-2505080925
it3954,18467-2505081320--32385-1-10910-2505081752
it3955,18467-2505080745--32385-1-10968-2505081224
it3956,18467-2505080600--32385-1-10910-2505081119
it3957,18467-2505081320--32385-1-10968-2505081841
it3958,18467-2505081130--32385-1-10968-2505081656
it3959,18467-2505080820--31722-0-10968-2505081054
it3960,18467-2505081640--31722-0-10968-2505081914
it3961,18467-2505080900--31722-1-10968-2505081339
it3962,18467-2505081100--31722-1-10968-2505081558
it3963,18467-2505080700--31722-1-10968-2505081202
it3964,18467-2505081820--32573-1-10968-2505082323
it3965,"18390-2505091250--31954,-31825-2-10968-2505092352"
it3966,"18390-2505090945--31954,-31825-2-10968-2505092352"
it3967,"18390-2505090910--31954,-31825-3-10968-2505092352"
it3968,"18390-2505090700--31954,-31825-3-10968-2505092352"
it3969,18467-2505091320--32385-1-10910-2505091752
it3970,18467-2505090745--32385-1-10968-2505091224
it3971,18467-2505090600--32385-1-10910-2505091119
it3972,18467-2505091320--32385-1-10968-2505091841
it3973,18467-2505091130--32385-1-10968-2505091656
it3974,18467-2505091812--32385-1-10910-2505092340
it3975,18467-2505091329--32573-0-10968-2505091609
it3976,18467-2505090645--32573-0-10968-2505090925
it3977,18467-2505091720--32573-0-10968-2505092000
it3978,18467-2505090820--31722-0-10968-2505091054
it3979,18467-2505091640--31722-0-10968-2505091914
it3980,18467-2505090630--32573-1-10968-2505091045
it3981,18467-2505091510--32573-1-10968-2505091928
it3982,18467-2505091315--32573-1-10968-2505091739
it3983,"18390-2505100910--31954,-31825-3-10968-2505102154"
it3984,"18390-2505100700--31954,-31825-3-10968-2505102154"
it3985,18467-2505101320--32385-1-10910-2505101752
it3986,18467-2505100745--32385-1-10968-2505101224
it3987,18467-2505100600--32385-1-10910-2505101109
it3988,18467-2505101130--32385-1-10968-2505101656
it3989,18467-2505101329--32573-0-10968-2505101609
it3990,18467-2505101720--32573-0-10968-2505102000
it3991,18467-2505100645--32573-0-10968-2505100925
it3992,18467-2505101640--31722-0-10968-2505101914
it3993,18467-2505100820--31722-0-10968-2505101054
it3994,18467-2505100630--32573-1-10968-2505101045
it3995,18467-2505100815--31722-1-10968-2505101338
it3996,"18390-2505111250--31954,-31825-2-10968-2505112352"
it3997,"18390-2505110945--31954,-31825-2-10968-2505112352"
it3998,"18390-2505110910--31954,-31825-3-10968-2505112352"
it3999,"18390-2505110700--31954,-31825-3-10968-2505112352"
it4000,18467-2505111320--32385-1-10910-2505111752
it4001,18467-2505110600--32385-1-10910-2505111119
it4002,18467-2505111320--32385-1-10968-2505111841
it4003,18467-2505111130--32385-1-10968-2505111656
it4004,18467-2505111329--32573-0-10968-2505111609
it4005,18467-2505111720--32573-0-10968-2505112000
it4006,18467-2505110645--32573-0-10968-2505110925
it4007,18467-2505110820--31722-0-10968-2505111054
it4008,18467-2505111640--31722-0-10968-2505111914
it4009,"18390-2505121250--31954,-31825-2-10968-2505122352"
it4010,"18390-2505120945--31954,-31825-2-10968-2505122352"
it4011,"18390-2505120910--31954,-31825-3-10968-2505122352"
it4012,18467-2505121320--32385-1-10910-2505121752
it4013,18467-2505120745--32385-1-10968-2505121224
it4014,18467-2505121320--32385-1-10968-2505121841
it4015,18467-2505121130--32385-1-10968-2505121656
it4016,18467-2505121812--32385-1-10910-2505122340
it4017,18467-2505121812--32385-1-10968-2505130011
it4018,18467-2505121640--32695-0-10968-2505121914
it4019,18467-2505120820--32695-0-10968-2505121054
it4020,18467-2505121329--32573-0-10968-2505121609
it4021,18467-2505121720--32573-0-10968-2505122000
it4022,18467-2505120645--32573-0-10968-2505120925
it4023,18467-2505120900--32695-1-10968-2505121339
it4024,18467-2505121100--32695-1-10968-2505121558
it4025,18467-2505120700--32695-1-10968-2505121202
it4026,18467-2505120815--32695-1-10968-2505121339
it4027,18390-2505121525--32695-1-10968-2505122144
it4028,18467-2505121640--31722-0-10968-2505121914
it4029,18467-2505120820--31722-0-10968-2505121054
it4030,18467-2505120630--32573-1-10968-2505121045
it4031,18467-2505121510--32573-1-10968-2505121928
it4032,18467-2505121315--32573-1-10968-2505121739
it4033,18467-2505121132--32573-1-10968-2505121636
it4034,"18390-2505131250--31954,-31825-2-10968-2505132352"
it4035,"18390-2505130910--31954,-31825-3-10968-2505132154"
it4036,"18390-2505130945--31954,-31825-2-10968-2505132352"
it4037,"18390-2505130910--31954,-31825-3-10968-2505132352"
it4038,18467-2505131320--32385-1-10910-2505131752
it4039,18467-2505130745--32385-1-10968-2505131224
it4040,18467-2505130600--32385-1-10910-2505131119
it4041,18467-2505131130--32385-1-10968-2505131656
it4042,18467-2505131812--32385-1-10910-2505132340
it4043,18467-2505131812--32385-1-10968-2505140011
it4044,18467-2505131329--32573-0-10968-2505131609
it4045,18467-2505130645--32573-0-10968-2505130925
it4046,18467-2505131720--32573-0-10968-2505132000
it4047,18467-2505131640--31722-0-10968-2505131914
it4048,18467-2505130820--31722-0-10968-2505131054
it4049,18467-2505131315--32573-1-10968-2505131739
it4050,18467-2505131820--32573-1-10968-2505132323
it4051,18467-2505131132--32573-1-10968-2505131636
it4052,18467-2505141329--32573-0-10968-2505141609
it4053,18467-2505141720--32573-0-10968-2505142000
it4054,18467-2505140645--32573-0-10968-2505140925
it4055,18467-2505141132--32573-1-10968-2505141636
it4056,18467-2505141132--32573-1-10968-2505141928
it4057,18467-2505141320--32385-1-10910-2505141752
it4058,18467-2505140745--32385-1-10968-2505141224
it4059,18467-2505140600--32385-1-10910-2505141119
it4060,18467-2505141130--32385-1-10968-2505141656
it4061,18467-2505140630--32573-1-10968-2505141045
it4062,18467-2505141510--32573-1-10968-2505141928
it4063,18467-2505141315--32573-1-10968-2505141739
it4064,18467-2505141820--32573-1-10968-2505142323
it4065,"18390-2505150910--31954,-31825-3-10968-2505152154"
it4066,"18390-2505150700--31954,-31825-3-10968-2505152154"
it4067,18467-2505151320--32385-1-10910-2505151752
it4068,18467-2505150745--32385-1-10968-2505151224
it4069,18467-2505151812--32385-1-10910-2505152340
it4070,18467-2505151329--32573-0-10968-2505151609
it4071,18467-2505151720--32573-0-10968-2505152000
it4072,18467-2505150645--32573-0-10968-2505150925
it4073,18467-2505151640--31722-0-10968-2505151914
it4074,18467-2505150820--31722-0-10968-2505151054
it4075,18467-2505151132--32573-1-10968-2505151636
it4076,"18390-2505161250--31954,-31825-2-10968-2505162352"
it4077,"18390-2505160910--31954,-31825-3-10968-2505162154"
it4078,"18390-2505160910--31954,-31825-3-10968-2505162352"
it4079,"18390-2505160700--31954,-31825-3-10968-2505162154"
it4080,"18390-2505160700--31954,-31825-3-10968-2505162352"
it4081,18467-2505161320--32385-1-10910-2505161752
it4082,18467-2505160745--32385-1-10968-2505161224
it4083,18467-2505160600--32385-1-10910-2505161119
it4084,18467-2505161320--32385-1-10968-2505161841
it4085,18467-2505161130--32385-1-10968-2505161656
it4086,18467-2505160820--32695-0-10968-2505161054
it4087,18467-2505161640--32695-0-10968-2505161914
it4088,18467-2505161720--32573-0-10968-2505162000
it4089,18467-2505160645--32573-0-10968-2505160925
it4090,18467-2505161329--32573-0-10968-2505161609
it4091,18467-2505161100--32695-1-10968-2505161558
it4092,18467-2505160700--32695-1-10968-2505161202
it4093,18467-2505161300--32695-1-10968-2505161832
it4094,18467-2505161015--32695-1-10968-2505161632
it4095,18467-2505160900--32695-1-10968-2505161558
it4096,18467-2505161640--31722-0-10968-2505161914
