itinerary_id,cabin_class,price_formatted,flight_number,origin_airport,destination_airport,duration_minutes,stop_count,marketing_airline,operating_airline,is_self_transfer,score,Departure Date,Departure Time,Arrival Date,Arrival Time
18467-2506150600--32385-1-10968-2506151015,premium_economy,C$581,961,Atlanta Hartsfield-Jackson,Dallas Fort Worth International,135,1,Delta Air Lines,Delta Air Lines,False,0.999,2025-06-15,09:00:00,2025-06-15,10:15:00
18467-2506151320--32385-1-10910-2506151749,premium_economy,C$808,2710,Toronto Pearson International,Atlanta Hartsfield-Jackson,137,1,Delta Air Lines,Delta Air Lines,False,0.528715,2025-06-15,13:20:00,2025-06-15,15:37:00
18467-2506150745--32385-1-10968-2506151215,premium_economy,C$608,2988,Toronto Pearson International,Atlanta Hartsfield-Jackson,135,1,Delta Air Lines,Delta Air Lines,False,0.822954,2025-06-15,07:45:00,2025-06-15,10:00:00
18467-2506150745--32385-1-10968-2506151215,premium_economy,C$608,414,Atlanta Hartsfield-Jackson,Dallas Fort Worth International,135,1,Delta Air Lines,Delta Air Lines,False,0.822954,2025-06-15,11:00:00,2025-06-15,12:15:00
18467-2506151710--32385-1-10968-2506152211,premium_economy,C$645,1053,Toronto Pearson International,Atlanta Hartsfield-Jackson,137,1,American Airlines,American Airlines,False,0.554446,2025-06-15,17:10:00,2025-06-15,19:27:00
18467-2506151710--32385-1-10968-2506152211,premium_economy,C$645,31,Atlanta Hartsfield-Jackson,Dallas Fort Worth International,136,1,Air Canada,United Airlines,False,0.554446,2025-06-15,20:55:00,2025-06-15,22:11:00
18467-2506150600--32385-1-10910-2506151115,premium_economy,C$581,2662,Toronto Pearson International,Atlanta Hartsfield-Jackson,140,1,Air Canada,United Airlines,False,0.539058,2025-06-15,06:00:00,2025-06-15,08:20:00
18467-2506151710--32385-1-10968-2506160001,premium_economy,C$581,1053,Toronto Pearson International,Atlanta Hartsfield-Jackson,137,1,Air Canada,United Airlines,False,0.506202,2025-06-15,17:10:00,2025-06-15,19:27:00
18467-2506151710--32385-1-10968-2506160001,premium_economy,C$581,818,Atlanta Hartsfield-Jackson,Dallas Fort Worth International,136,1,Air Canada,Air Canada,False,0.506202,2025-06-15,22:45:00,2025-06-16,00:01:00
18467-2506150659--32573-0-10968-2506150924,business,C$579,1169,Toronto Pearson International,Dallas Fort Worth International,205,0,Air Canada,United Airlines,False,0.783583,2025-06-15,06:59:00,2025-06-15,09:24:00
18467-2506151735--32573-0-10968-2506152000,business,C$824,1111,Toronto Pearson International,Dallas Fort Worth International,205,0,Air Canada,Jazz Aviation,False,0.604376,2025-06-15,17:35:00,2025-06-15,20:00:00
18467-2506151330--32573-0-10968-2506151555,business,"C$1,183",1993,Toronto Pearson International,Dallas Fort Worth International,205,0,Air Canada,United Airlines,False,0.411162,2025-06-15,13:30:00,2025-06-15,15:55:00
18467-2506150820--32695-0-10968-2506151054,business,C$598,1031,Toronto Pearson International,Dallas Fort Worth International,214,0,Delta Air Lines,Delta Air Lines,False,0.999,2025-06-15,08:20:00,2025-06-15,10:54:00
18467-2506151640--32695-0-10968-2506151914,business,"C$1,088",1029,Toronto Pearson International,Dallas Fort Worth International,214,0,Delta Air Lines,Delta Air Lines,False,0.387917,2025-06-15,16:40:00,2025-06-15,19:14:00
18467-2506150815--32695-1-10968-2506151324,business,"C$1,110",8901,Toronto Pearson International,Chicago O'Hare International,114,1,American Airlines,Envoy Air,False,0.282157,2025-06-15,08:15:00,2025-06-15,09:09:00
18467-2506150815--32695-1-10968-2506151324,business,"C$1,110",5186,Chicago O'Hare International,Dallas Fort Worth International,159,1,American Airlines,American Airlines,False,0.282157,2025-06-15,10:45:00,2025-06-15,13:24:00
18467-2506151600--32695-1-10968-2506152144,business,"C$1,573",418,Toronto Pearson International,Montreal Pierre Elliott Trudeau,81,1,Delta Air Lines,Delta Air Lines,False,0.175842,2025-06-15,16:00:00,2025-06-15,17:21:00
18467-2506151600--32695-1-10968-2506152144,business,"C$1,573",1071,Montreal Pierre Elliott Trudeau,Dallas Fort Worth International,259,1,Delta Air Lines,Delta Air Lines,False,0.175842,2025-06-15,18:25:00,2025-06-15,21:44:00
18467-2506151630--32695-1-10968-2506152245,business,"C$1,385",8909,Toronto Pearson International,Chicago O'Hare International,114,1,Delta Air Lines,Delta Air Lines,False,0.195898,2025-06-15,16:30:00,2025-06-15,17:24:00
18467-2506151630--32695-1-10968-2506152245,business,"C$1,385",5521,Chicago O'Hare International,Dallas Fort Worth International,159,1,American Airlines,Envoy Air,False,0.195898,2025-06-15,20:06:00,2025-06-15,22:45:00
18390-2506151525--32695-1-10968-2506152144,business,"C$1,047",7968,Toronto Island,Montreal Pierre Elliott Trudeau,77,1,American Airlines,American Airlines,False,0.265129,2025-06-15,15:25:00,2025-06-15,16:42:00
18390-2506151525--32695-1-10968-2506152144,business,"C$1,047",1071,Montreal Pierre Elliott Trudeau,Dallas Fort Worth International,259,1,American Airlines,American Airlines,False,0.265129,2025-06-15,18:25:00,2025-06-15,21:44:00
18467-2506151500--32695-1-10968-2506152144,business,"C$1,095",416,Toronto Pearson International,Montreal Pierre Elliott Trudeau,81,1,American Airlines,American Airlines,False,0.252205,2025-06-15,15:00:00,2025-06-15,16:21:00
18467-2506151500--32695-1-10968-2506152144,business,"C$1,095",1071,Montreal Pierre Elliott Trudeau,Dallas Fort Worth International,259,1,American Airlines,American Airlines,False,0.252205,2025-06-15,18:25:00,2025-06-15,21:44:00
18467-2506150820--31722-0-10968-2506151054,first,C$596,8169,Toronto Pearson International,Dallas Fort Worth International,214,0,American Airlines,Envoy Air,False,0.999,2025-06-15,08:20:00,2025-06-15,10:54:00
18467-2506151640--31722-0-10968-2506151914,first,"C$1,049",8156,Toronto Pearson International,Dallas Fort Worth International,214,0,American Airlines,American Airlines,False,0.573773,2025-06-15,16:40:00,2025-06-15,19:14:00
18467-2506151130--32385-1-10910-2506151534,first,C$997,2835,Toronto Pearson International,Atlanta Hartsfield-Jackson,134,1,Delta Air Lines,Delta Air Lines,False,0.324146,2025-06-15,11:30:00,2025-06-15,13:44:00
18467-2506150600--32385-1-10968-2506151015,first,C$770,2662,Toronto Pearson International,Atlanta Hartsfield-Jackson,140,1,Delta Air Lines,Delta Air Lines,False,0.326068,2025-06-15,06:00:00,2025-06-15,08:20:00
18467-2506150600--32385-1-10968-2506151015,first,C$770,961,Atlanta Hartsfield-Jackson,Dallas Fort Worth International,135,1,Delta Air Lines,Delta Air Lines,False,0.326068,2025-06-15,09:00:00,2025-06-15,10:15:00
18467-2506150900--31722-1-10968-2506151324,first,C$824,1538,Toronto Pearson International,Chicago O'Hare International,119,1,Delta Air Lines,Delta Air Lines,False,0.329059,2025-06-15,09:00:00,2025-06-15,09:59:00
18467-2506150900--31722-1-10968-2506151324,first,C$824,1491,Chicago O'Hare International,Dallas Fort Worth International,159,1,Delta Air Lines,Delta Air Lines,False,0.329059,2025-06-15,10:45:00,2025-06-15,13:24:00
18467-2506150600--32385-1-10910-2506151115,first,C$770,2662,Toronto Pearson International,Atlanta Hartsfield-Jackson,140,1,Delta Air Lines,Delta Air Lines,False,0.330291,2025-06-15,06:00:00,2025-06-15,08:20:00
18467-2506150745--32385-1-10910-2506151357,first,C$797,2988,Toronto Pearson International,Atlanta Hartsfield-Jackson,135,1,Air Canada,Air Canada,False,0.321882,2025-06-15,07:45:00,2025-06-15,10:00:00
"18390-2506160910--31954,-31825-3-10968-2506162219",economy,C$599,2219,Toronto Island,Ottawa International,59,3,American Airlines,Envoy Air,True,0.466239,2025-06-16,09:10:00,2025-06-16,10:09:00
"18390-2506160700--31954,-31825-3-10968-2506162219",economy,C$599,2205,Toronto Island,Ottawa International,59,3,American Airlines,American Airlines,True,0.441763,2025-06-16,07:00:00,2025-06-16,07:59:00
18467-2506161130--32385-1-10910-2506161534,premium_economy,C$902,2835,Toronto Pearson International,Atlanta Hartsfield-Jackson,134,1,Delta Air Lines,Delta Air Lines,False,0.757412,2025-06-16,11:30:00,2025-06-16,13:44:00
18467-2506160600--32385-1-10968-2506161015,premium_economy,C$745,2662,Toronto Pearson International,Atlanta Hartsfield-Jackson,140,1,Delta Air Lines,Delta Air Lines,False,0.629534,2025-06-16,06:00:00,2025-06-16,08:20:00
18467-2506160600--32385-1-10968-2506161015,premium_economy,C$745,961,Atlanta Hartsfield-Jackson,Dallas Fort Worth International,135,1,United Airlines,United Airlines,False,0.629534,2025-06-16,09:00:00,2025-06-16,10:15:00
18467-2506161320--32385-1-10910-2506161749,premium_economy,C$860,2710,Toronto Pearson International,Atlanta Hartsfield-Jackson,137,1,United Airlines,United Airlines,False,0.571424,2025-06-16,13:20:00,2025-06-16,15:37:00
18467-2506160745--32385-1-10968-2506161215,premium_economy,C$860,2988,Toronto Pearson International,Atlanta Hartsfield-Jackson,135,1,United Airlines,United Airlines,False,0.546901,2025-06-16,07:45:00,2025-06-16,10:00:00
18467-2506160745--32385-1-10968-2506161215,premium_economy,C$860,414,Atlanta Hartsfield-Jackson,Dallas Fort Worth International,135,1,Delta Air Lines,Delta Air Lines,False,0.546901,2025-06-16,11:00:00,2025-06-16,12:15:00
18467-2506161855--32385-1-10910-2506162338,premium_economy,C$608,2714,Toronto Pearson International,Atlanta Hartsfield-Jackson,141,1,Delta Air Lines,Delta Air Lines,False,0.999,2025-06-16,18:55:00,2025-06-16,21:16:00
18467-2506161710--32385-1-10968-2506162211,premium_economy,C$745,1053,Toronto Pearson International,Atlanta Hartsfield-Jackson,137,1,Delta Air Lines,Delta Air Lines,False,0.525878,2025-06-16,17:10:00,2025-06-16,19:27:00
18467-2506161710--32385-1-10968-2506162211,premium_economy,C$745,31,Atlanta Hartsfield-Jackson,Dallas Fort Worth International,136,1,Delta Air Lines,Delta Air Lines,False,0.525878,2025-06-16,20:55:00,2025-06-16,22:11:00
18467-2506161855--32385-1-10968-2506170001,premium_economy,C$608,2714,Toronto Pearson International,Atlanta Hartsfield-Jackson,141,1,Delta Air Lines,Delta Air Lines,False,0.671158,2025-06-16,18:55:00,2025-06-16,21:16:00
18467-2506161855--32385-1-10968-2506170001,premium_economy,C$608,818,Atlanta Hartsfield-Jackson,Dallas Fort Worth International,136,1,Delta Air Lines,Delta Air Lines,False,0.671158,2025-06-16,22:45:00,2025-06-17,00:01:00
18467-2506161735--32573-0-10968-2506162000,business,C$556,1111,Toronto Pearson International,Dallas Fort Worth International,205,0,American Airlines,American Airlines,False,0.999,2025-06-16,17:35:00,2025-06-16,20:00:00
18467-2506160659--32573-0-10968-2506160924,business,C$556,1169,Toronto Pearson International,Dallas Fort Worth International,205,0,Air Canada,United Airlines,False,0.796953,2025-06-16,06:59:00,2025-06-16,09:24:00
18467-2506161330--32573-0-10968-2506161555,business,C$802,1993,Toronto Pearson International,Dallas Fort Worth International,205,0,Air Canada,United Airlines,False,0.583658,2025-06-16,13:30:00,2025-06-16,15:55:00
18467-2506160820--32695-0-10968-2506161054,business,C$846,1031,Toronto Pearson International,Dallas Fort Worth International,214,0,Air Canada,United Airlines,False,0.389409,2025-06-16,08:20:00,2025-06-16,10:54:00
18467-2506161640--32695-0-10968-2506161914,business,C$846,1029,Toronto Pearson International,Dallas Fort Worth International,214,0,Air Canada,United Airlines,False,0.376613,2025-06-16,16:40:00,2025-06-16,19:14:00
18467-2506161410--32695-1-10968-2506161858,business,"C$1,588",507,Toronto Pearson International,Chicago O'Hare International,115,1,Air Canada,Jazz Aviation,False,0.210446,2025-06-16,14:10:00,2025-06-16,15:05:00
18467-2506161410--32695-1-10968-2506161858,business,"C$1,588",4235,Chicago O'Hare International,Dallas Fort Worth International,158,1,Air Canada,United Airlines,False,0.210446,2025-06-16,16:20:00,2025-06-16,18:58:00
18467-2506160815--32695-1-10968-2506161324,business,"C$1,588",8901,Toronto Pearson International,Chicago O'Hare International,114,1,Air Canada,Jazz Aviation,False,0.205574,2025-06-16,08:15:00,2025-06-16,09:09:00
18467-2506160815--32695-1-10968-2506161324,business,"C$1,588",5186,Chicago O'Hare International,Dallas Fort Worth International,159,1,Air Canada,United Airlines,False,0.205574,2025-06-16,10:45:00,2025-06-16,13:24:00
18467-2506161000--32695-1-10968-2506161522,business,"C$1,588",8903,Toronto Pearson International,Chicago O'Hare International,114,1,Air Canada,Jazz Aviation,False,0.204916,2025-06-16,10:00:00,2025-06-16,10:54:00
18467-2506161000--32695-1-10968-2506161522,business,"C$1,588",4854,Chicago O'Hare International,Dallas Fort Worth International,157,1,Air Canada,United Airlines,False,0.204916,2025-06-16,12:45:00,2025-06-16,15:22:00
18467-2506161300--32695-1-10968-2506161858,business,"C$1,588",5588,Toronto Pearson International,Chicago O'Hare International,121,1,United Airlines,Air Canada,False,0.181513,2025-06-16,13:00:00,2025-06-16,14:01:00
18467-2506161300--32695-1-10968-2506161858,business,"C$1,588",4235,Chicago O'Hare International,Dallas Fort Worth International,158,1,United Airlines,Air Canada,False,0.181513,2025-06-16,16:20:00,2025-06-16,18:58:00
18467-2506160900--32695-1-10968-2506161522,business,"C$1,588",5143,Toronto Pearson International,Chicago O'Hare International,119,1,Delta Air Lines,Delta Air Lines,False,0.180234,2025-06-16,09:00:00,2025-06-16,09:59:00
18467-2506160900--32695-1-10968-2506161522,business,"C$1,588",4854,Chicago O'Hare International,Dallas Fort Worth International,157,1,Delta Air Lines,Delta Air Lines,False,0.180234,2025-06-16,12:45:00,2025-06-16,15:22:00
18467-2506161640--31722-0-10968-2506161914,first,C$842,8156,Toronto Pearson International,Dallas Fort Worth International,214,0,Delta Air Lines,Delta Air Lines,False,0.999,2025-06-16,16:40:00,2025-06-16,19:14:00
18467-2506160820--31722-0-10968-2506161054,first,C$842,8169,Toronto Pearson International,Dallas Fort Worth International,214,0,Delta Air Lines,Delta Air Lines,False,0.847924,2025-06-16,08:20:00,2025-06-16,10:54:00
18467-2506161145--32573-1-10968-2506161545,first,"C$1,183",3604,Toronto Pearson International,Chicago O'Hare International,115,1,Delta Air Lines,Delta Air Lines,False,0.406354,2025-06-16,11:45:00,2025-06-16,12:40:00
18467-2506161145--32573-1-10968-2506161545,first,"C$1,183",1290,Chicago O'Hare International,Dallas Fort Worth International,150,1,American Airlines,American Airlines,False,0.406354,2025-06-16,13:15:00,2025-06-16,15:45:00
18467-2506161130--32385-1-10910-2506161534,first,"C$1,091",2835,Toronto Pearson International,Atlanta Hartsfield-Jackson,134,1,American Airlines,American Airlines,False,0.410736,2025-06-16,11:30:00,2025-06-16,13:44:00
18467-2506160635--32573-1-10968-2506161112,first,C$824,3524,Toronto Pearson International,Chicago O'Hare International,115,1,Delta Air Lines,Delta Air Lines,False,0.418837,2025-06-16,06:35:00,2025-06-16,07:30:00
18467-2506160635--32573-1-10968-2506161112,first,C$824,1555,Chicago O'Hare International,Dallas Fort Worth International,158,1,Delta Air Lines,Delta Air Lines,False,0.418837,2025-06-16,08:34:00,2025-06-16,11:12:00
18467-2506171330--32573-0-10968-2506171555,economy,C$427,1993,Toronto Pearson International,Dallas Fort Worth International,205,0,Delta Air Lines,Delta Air Lines,False,0.999,2025-06-17,13:30:00,2025-06-17,15:55:00
18467-2506171735--32573-0-10968-2506172000,economy,C$427,1111,Toronto Pearson International,Dallas Fort Worth International,205,0,Air Canada,Air Canada,False,0.767135,2025-06-17,17:35:00,2025-06-17,20:00:00
18467-2506170659--32573-0-10968-2506170924,economy,C$427,1169,Toronto Pearson International,Dallas Fort Worth International,205,0,Air Canada,Air Canada,False,0.591441,2025-06-17,06:59:00,2025-06-17,09:24:00
18467-2506171130--32385-1-10968-2506171647,economy,C$440,2835,Toronto Pearson International,Atlanta Hartsfield-Jackson,134,1,American Airlines,American Airlines,False,0.370244,2025-06-17,11:30:00,2025-06-17,13:44:00
18467-2506171130--32385-1-10968-2506171647,economy,C$440,374,Atlanta Hartsfield-Jackson,Dallas Fort Worth International,137,1,Air Canada,United Airlines,False,0.370244,2025-06-17,15:30:00,2025-06-17,16:47:00
18467-2506170745--32385-1-10910-2506171357,economy,C$440,2988,Toronto Pearson International,Atlanta Hartsfield-Jackson,135,1,Air Canada,United Airlines,False,0.366914,2025-06-17,07:45:00,2025-06-17,10:00:00
18467-2506171130--32385-1-10910-2506171534,premium_economy,C$608,2835,Toronto Pearson International,Atlanta Hartsfield-Jackson,134,1,United Airlines,Air Canada,False,0.999,2025-06-17,11:30:00,2025-06-17,13:44:00
18467-2506170600--32385-1-10968-2506171015,premium_economy,C$608,2662,Toronto Pearson International,Atlanta Hartsfield-Jackson,140,1,Delta Air Lines,Delta Air Lines,False,0.706802,2025-06-17,06:00:00,2025-06-17,08:20:00
18467-2506170600--32385-1-10968-2506171015,premium_economy,C$608,961,Atlanta Hartsfield-Jackson,Dallas Fort Worth International,135,1,American Airlines,Envoy Air,False,0.706802,2025-06-17,09:00:00,2025-06-17,10:15:00
18467-2506171320--32385-1-10910-2506171749,premium_economy,C$608,2710,Toronto Pearson International,Atlanta Hartsfield-Jackson,137,1,American Airlines,American Airlines,False,0.83255,2025-06-17,13:20:00,2025-06-17,15:37:00
18467-2506170745--32385-1-10968-2506171215,premium_economy,C$608,2988,Toronto Pearson International,Atlanta Hartsfield-Jackson,135,1,Delta Air Lines,Delta Air Lines,False,0.574857,2025-06-17,07:45:00,2025-06-17,10:00:00
