itinerary_id,cabin_class,price_formatted,flight_number,origin_airport,destination_airport,departure_time,arrival_time,stop_count,marketing_airline,operating_airline,is_self_transfer,score,duration_in_hours
18467-2512141130--32385-1-10968-2512141647,premium_economy,C$808,374,ATL,DFW,2025-12-14T15:30:00,2025-12-14T16:47:00,1,Delta Air Lines,Delta Air Lines,False,0.44845,2.28
18467-2512141800--32385-1-10910-2512142338,premium_economy,C$608,2714,YYZ,ATL,2025-12-14T18:00:00,2025-12-14T20:21:00,1,Delta Air Lines,Delta Air Lines,False,0.472225,2.35
18467-2512141800--32385-1-10968-2512150001,premium_economy,C$608,2714,YYZ,ATL,2025-12-14T18:00:00,2025-12-14T20:21:00,1,Delta Air Lines,Delta Air Lines,False,0.455218,2.35
18467-2512141800--32385-1-10968-2512150001,premium_economy,C$608,818,ATL,DFW,2025-12-14T22:45:00,2025-12-15T00:01:00,1,Delta Air Lines,Delta Air Lines,False,0.455218,2.27
18467-2512141635--32573-0-10968-2512141915,business,C$556,1111,YYZ,DFW,2025-12-14T16:35:00,2025-12-14T19:15:00,0,American Airlines,American Airlines,False,0.999,3.67
18467-2512141415--32573-0-10968-2512141705,business,C$668,3993,YYZ,DFW,2025-12-14T14:15:00,2025-12-14T17:05:00,0,American Airlines,Envoy Air,False,0.796334,3.83
18467-2512140759--32573-0-10968-2512141054,business,C$556,1169,YYZ,DFW,2025-12-14T07:59:00,2025-12-14T10:54:00,0,American Airlines,American Airlines,False,0.878411,3.92
18467-2512141400--31722-0-10968-2512141642,first,C$842,8078,YYZ,DFW,2025-12-14T14:00:00,2025-12-14T16:42:00,0,United Airlines,Air Canada,False,0.999,3.7
18467-2512141940--31722-0-10968-2512142222,first,C$842,8130,YYZ,DFW,2025-12-14T19:40:00,2025-12-14T22:22:00,0,United Airlines,Air Canada,False,0.743426,3.7
18467-2512140615--32573-1-10968-2512141043,first,C$578,3524,YYZ,ORD,2025-12-14T06:15:00,2025-12-14T07:30:00,1,American Airlines,Envoy Air,False,0.853532,2.25
18467-2512140615--32573-1-10968-2512141043,first,C$578,3102,ORD,DFW,2025-12-14T08:05:00,2025-12-14T10:43:00,1,American Airlines,American Airlines,False,0.853532,2.63
18467-2512141820--32573-1-10968-2512142344,first,C$578,3610,YYZ,ORD,2025-12-14T18:20:00,2025-12-14T19:20:00,1,American Airlines,Envoy Air,False,0.577725,2.0
18467-2512141820--32573-1-10968-2512142344,first,C$578,3297,ORD,DFW,2025-12-14T21:04:00,2025-12-14T23:44:00,1,American Airlines,American Airlines,False,0.577725,2.67
18467-2512141305--32573-1-10968-2512141919,first,C$578,3606,YYZ,ORD,2025-12-14T13:05:00,2025-12-14T14:05:00,1,American Airlines,Envoy Air,False,0.613288,2.0
18467-2512141305--32573-1-10968-2512141919,first,C$578,2862,ORD,DFW,2025-12-14T16:45:00,2025-12-14T19:19:00,1,American Airlines,American Airlines,False,0.613288,2.57
18467-2512141137--32573-1-10968-2512141919,first,C$578,3604,YYZ,ORD,2025-12-14T11:37:00,2025-12-14T12:37:00,1,American Airlines,Envoy Air,False,0.572687,2.0
18467-2512141137--32573-1-10968-2512141919,first,C$578,2862,ORD,DFW,2025-12-14T16:45:00,2025-12-14T19:19:00,1,American Airlines,American Airlines,False,0.572687,2.57
18467-2512151635--32573-0-10968-2512151915,economy,C$427,1111,YYZ,DFW,2025-12-15T16:35:00,2025-12-15T19:15:00,0,American Airlines,American Airlines,False,0.833876,3.67
18467-2512151415--32573-0-10968-2512151705,economy,C$427,3993,YYZ,DFW,2025-12-15T14:15:00,2025-12-15T17:05:00,0,American Airlines,Envoy Air,False,0.999,3.83
18467-2512150759--32573-0-10968-2512151054,economy,C$427,1169,YYZ,DFW,2025-12-15T07:59:00,2025-12-15T10:54:00,0,American Airlines,American Airlines,False,0.688062,3.92
18467-2512151137--32573-1-10968-2512151554,economy,C$449,3604,YYZ,ORD,2025-12-15T11:37:00,2025-12-15T12:37:00,1,American Airlines,Envoy Air,False,0.438683,2.0
18467-2512151137--32573-1-10968-2512151554,economy,C$449,1893,ORD,DFW,2025-12-15T13:15:00,2025-12-15T15:54:00,1,American Airlines,American Airlines,False,0.438683,2.65
18467-2512150615--32385-1-10910-2512151115,economy,C$440,2662,YYZ,ATL,2025-12-15T06:15:00,2025-12-15T08:35:00,1,Delta Air Lines,Delta Air Lines,False,0.423046,2.33
18467-2512150615--32385-1-10968-2512151215,economy,C$440,2662,YYZ,ATL,2025-12-15T06:15:00,2025-12-15T08:35:00,1,Delta Air Lines,Delta Air Lines,False,0.424739,2.33
18467-2512150615--32385-1-10968-2512151215,economy,C$440,414,ATL,DFW,2025-12-15T11:00:00,2025-12-15T12:15:00,1,Delta Air Lines,Delta Air Lines,False,0.424739,2.25
18467-2512151330--32385-1-10910-2512151749,premium_economy,C$608,2710,YYZ,ATL,2025-12-15T13:30:00,2025-12-15T15:45:00,1,Delta Air Lines,Delta Air Lines,False,0.999,2.25
18467-2512150745--32385-1-10968-2512151215,premium_economy,C$608,2988,YYZ,ATL,2025-12-15T07:45:00,2025-12-15T10:00:00,1,Delta Air Lines,Delta Air Lines,False,0.843933,2.25
18467-2512150745--32385-1-10968-2512151215,premium_economy,C$608,414,ATL,DFW,2025-12-15T11:00:00,2025-12-15T12:15:00,1,Delta Air Lines,Delta Air Lines,False,0.843933,2.25
18467-2512150615--32385-1-10910-2512151115,premium_economy,C$608,2662,YYZ,ATL,2025-12-15T06:15:00,2025-12-15T08:35:00,1,Delta Air Lines,Delta Air Lines,False,0.573149,2.33
18467-2512151330--32385-1-10968-2512151833,premium_economy,C$608,2710,YYZ,ATL,2025-12-15T13:30:00,2025-12-15T15:45:00,1,Delta Air Lines,Delta Air Lines,False,0.728587,2.25
18467-2512151330--32385-1-10968-2512151833,premium_economy,C$608,436,ATL,DFW,2025-12-15T17:15:00,2025-12-15T18:33:00,1,Delta Air Lines,Delta Air Lines,False,0.728587,2.3
18467-2512151635--32573-0-10968-2512151915,business,C$556,1111,YYZ,DFW,2025-12-15T16:35:00,2025-12-15T19:15:00,0,American Airlines,American Airlines,False,0.815041,3.67
18467-2512151400--32695-0-10968-2512151642,business,C$846,1031,YYZ,DFW,2025-12-15T14:00:00,2025-12-15T16:42:00,0,Air Canada,Air Canada,False,0.445724,3.7
18467-2512151940--32695-0-10968-2512152222,business,C$846,1033,YYZ,DFW,2025-12-15T19:40:00,2025-12-15T22:22:00,0,Air Canada,Air Canada,False,0.438819,3.7
18467-2512151415--32573-0-10968-2512151705,business,C$556,3993,YYZ,DFW,2025-12-15T14:15:00,2025-12-15T17:05:00,0,American Airlines,Envoy Air,False,0.999,3.83
18467-2512150759--32573-0-10968-2512151054,business,C$556,1169,YYZ,DFW,2025-12-15T07:59:00,2025-12-15T10:54:00,0,American Airlines,American Airlines,False,0.657233,3.92
18467-2512150900--32695-1-10968-2512151311,business,"C$1,588",5143,YYZ,ORD,2025-12-15T09:00:00,2025-12-15T09:55:00,1,Air Canada,United Airlines,False,0.284548,1.92
18467-2512150900--32695-1-10968-2512151311,business,"C$1,588",3658,ORD,DFW,2025-12-15T10:45:00,2025-12-15T13:11:00,1,Air Canada,United Airlines,False,0.284548,2.43
18467-2512151400--32695-1-10968-2512151826,business,"C$1,588",507,YYZ,ORD,2025-12-15T14:00:00,2025-12-15T14:51:00,1,Air Canada,Air Canada,False,0.25798,1.85
18467-2512151400--32695-1-10968-2512151826,business,"C$1,588",4235,ORD,DFW,2025-12-15T15:52:00,2025-12-15T18:26:00,1,Air Canada,United Airlines,False,0.25798,2.57
18467-2512150700--32695-1-10968-2512151132,business,"C$1,588",5141,YYZ,ORD,2025-12-15T07:00:00,2025-12-15T07:55:00,1,Air Canada,United Airlines,False,0.238546,1.92
18467-2512150700--32695-1-10968-2512151132,business,"C$1,588",5186,ORD,DFW,2025-12-15T09:00:00,2025-12-15T11:32:00,1,Air Canada,United Airlines,False,0.238546,2.53
18467-2512151100--32695-1-10968-2512151554,business,"C$1,588",4408,YYZ,ORD,2025-12-15T11:00:00,2025-12-15T11:59:00,1,Air Canada,Republic Airline United Express,False,0.231842,1.98
18467-2512151100--32695-1-10968-2512151554,business,"C$1,588",4854,ORD,DFW,2025-12-15T13:20:00,2025-12-15T15:54:00,1,Air Canada,United Airlines,False,0.231842,2.57
18467-2512151730--32695-1-10968-2512152224,business,"C$1,588",4990,YYZ,ORD,2025-12-15T17:30:00,2025-12-15T18:29:00,1,Air Canada,Republic Airline United Express,False,0.214378,1.98
18467-2512151730--32695-1-10968-2512152224,business,"C$1,588",5521,ORD,DFW,2025-12-15T19:50:00,2025-12-15T22:24:00,1,Air Canada,United Airlines,False,0.214378,2.57
18467-2512151400--31722-0-10968-2512151642,first,C$842,8078,YYZ,DFW,2025-12-15T14:00:00,2025-12-15T16:42:00,0,United Airlines,Air Canada,False,0.999,3.7
18467-2512151940--31722-0-10968-2512152222,first,C$842,8130,YYZ,DFW,2025-12-15T19:40:00,2025-12-15T22:22:00,0,United Airlines,Air Canada,False,0.701555,3.7
18467-2512151137--32573-1-10968-2512151554,first,C$690,3604,YYZ,ORD,2025-12-15T11:37:00,2025-12-15T12:37:00,1,American Airlines,Envoy Air,False,0.798917,2.0
18467-2512151137--32573-1-10968-2512151554,first,C$690,1893,ORD,DFW,2025-12-15T13:15:00,2025-12-15T15:54:00,1,American Airlines,American Airlines,False,0.798917,2.65
18467-2512151820--32573-1-10968-2512152344,first,C$578,3610,YYZ,ORD,2025-12-15T18:20:00,2025-12-15T19:20:00,1,American Airlines,Envoy Air,False,0.580773,2.0
18467-2512151820--32573-1-10968-2512152344,first,C$578,3297,ORD,DFW,2025-12-15T21:04:00,2025-12-15T23:44:00,1,American Airlines,American Airlines,False,0.580773,2.67
18467-2512150615--32573-1-10968-2512151255,first,C$578,3524,YYZ,ORD,2025-12-15T06:15:00,2025-12-15T07:30:00,1,American Airlines,Envoy Air,False,0.609678,2.25
18467-2512150615--32573-1-10968-2512151255,first,C$578,1213,ORD,DFW,2025-12-15T10:15:00,2025-12-15T12:55:00,1,American Airlines,American Airlines,False,0.609678,2.67
18467-2512151137--32573-1-10968-2512151919,first,C$578,3604,YYZ,ORD,2025-12-15T11:37:00,2025-12-15T12:37:00,1,American Airlines,Envoy Air,False,0.571545,2.0
18467-2512151137--32573-1-10968-2512151919,first,C$578,2862,ORD,DFW,2025-12-15T16:45:00,2025-12-15T19:19:00,1,American Airlines,American Airlines,False,0.571545,2.57
18467-2512161635--32573-0-10968-2512161915,economy,C$427,1111,YYZ,DFW,2025-12-16T16:35:00,2025-12-16T19:15:00,0,American Airlines,American Airlines,False,0.831812,3.67
18467-2512161415--32573-0-10968-2512161705,economy,C$427,3993,YYZ,DFW,2025-12-16T14:15:00,2025-12-16T17:05:00,0,American Airlines,Envoy Air,False,0.999,3.83
18467-2512160759--32573-0-10968-2512161054,economy,C$427,1169,YYZ,DFW,2025-12-16T07:59:00,2025-12-16T10:54:00,0,American Airlines,American Airlines,False,0.660214,3.92
18467-2512161137--32573-1-10968-2512161554,economy,C$449,3604,YYZ,ORD,2025-12-16T11:37:00,2025-12-16T12:37:00,1,American Airlines,Envoy Air,False,0.407,2.0
18467-2512161137--32573-1-10968-2512161554,economy,C$449,1893,ORD,DFW,2025-12-16T13:15:00,2025-12-16T15:54:00,1,American Airlines,American Airlines,False,0.407,2.65
18467-2512160615--32385-1-10968-2512161215,economy,C$440,2662,YYZ,ATL,2025-12-16T06:15:00,2025-12-16T08:35:00,1,Delta Air Lines,Delta Air Lines,False,0.391867,2.33
18467-2512160615--32385-1-10968-2512161215,economy,C$440,414,ATL,DFW,2025-12-16T11:00:00,2025-12-16T12:15:00,1,Delta Air Lines,Delta Air Lines,False,0.391867,2.25
18467-2512161130--32385-1-10968-2512161833,economy,C$440,2835,YYZ,ATL,2025-12-16T11:30:00,2025-12-16T13:44:00,1,Delta Air Lines,Delta Air Lines,False,0.392311,2.23
18467-2512161130--32385-1-10968-2512161833,economy,C$440,436,ATL,DFW,2025-12-16T17:15:00,2025-12-16T18:33:00,1,Delta Air Lines,Delta Air Lines,False,0.392311,2.3
18467-2512161330--32385-1-10910-2512161749,premium_economy,C$608,2710,YYZ,ATL,2025-12-16T13:30:00,2025-12-16T15:45:00,1,Delta Air Lines,Delta Air Lines,False,0.999,2.25
18467-2512160745--32385-1-10968-2512161215,premium_economy,C$608,2988,YYZ,ATL,2025-12-16T07:45:00,2025-12-16T10:00:00,1,Delta Air Lines,Delta Air Lines,False,0.714897,2.25
18467-2512160745--32385-1-10968-2512161215,premium_economy,C$608,414,ATL,DFW,2025-12-16T11:00:00,2025-12-16T12:15:00,1,Delta Air Lines,Delta Air Lines,False,0.714897,2.25
18467-2512160615--32385-1-10910-2512161115,premium_economy,C$608,2662,YYZ,ATL,2025-12-16T06:15:00,2025-12-16T08:35:00,1,Delta Air Lines,Delta Air Lines,False,0.540987,2.33
18467-2512161330--32385-1-10968-2512161833,premium_economy,C$608,2710,YYZ,ATL,2025-12-16T13:30:00,2025-12-16T15:45:00,1,Delta Air Lines,Delta Air Lines,False,0.601817,2.25
18467-2512161330--32385-1-10968-2512161833,premium_economy,C$608,436,ATL,DFW,2025-12-16T17:15:00,2025-12-16T18:33:00,1,Delta Air Lines,Delta Air Lines,False,0.601817,2.3
18467-2512161800--32385-1-10910-2512162338,premium_economy,C$608,2714,YYZ,ATL,2025-12-16T18:00:00,2025-12-16T20:21:00,1,Delta Air Lines,Delta Air Lines,False,0.516233,2.35
18467-2512161635--32573-0-10968-2512161915,business,C$556,1111,YYZ,DFW,2025-12-16T16:35:00,2025-12-16T19:15:00,0,American Airlines,American Airlines,False,0.999,3.67
18467-2512161400--32695-0-10968-2512161642,business,C$598,1031,YYZ,DFW,2025-12-16T14:00:00,2025-12-16T16:42:00,0,Air Canada,Air Canada,False,0.821018,3.7
18467-2512161940--32695-0-10968-2512162222,business,C$846,1033,YYZ,DFW,2025-12-16T19:40:00,2025-12-16T22:22:00,0,Air Canada,Air Canada,False,0.468065,3.7
18467-2512161415--32573-0-10968-2512161705,business,C$668,3993,YYZ,DFW,2025-12-16T14:15:00,2025-12-16T17:05:00,0,American Airlines,Envoy Air,False,0.475345,3.83
18467-2512160759--32573-0-10968-2512161054,business,C$556,1169,YYZ,DFW,2025-12-16T07:59:00,2025-12-16T10:54:00,0,American Airlines,American Airlines,False,0.68276,3.92
18467-2512160900--32695-1-10968-2512161311,business,"C$1,588",5143,YYZ,ORD,2025-12-16T09:00:00,2025-12-16T09:55:00,1,Air Canada,United Airlines,False,0.284696,1.92
18467-2512160900--32695-1-10968-2512161311,business,"C$1,588",3658,ORD,DFW,2025-12-16T10:45:00,2025-12-16T13:11:00,1,Air Canada,United Airlines,False,0.284696,2.43
18467-2512161400--32695-1-10968-2512161826,business,"C$1,110",507,YYZ,ORD,2025-12-16T14:00:00,2025-12-16T14:51:00,1,Air Canada,Air Canada,False,0.311412,1.85
18467-2512161400--32695-1-10968-2512161826,business,"C$1,110",4235,ORD,DFW,2025-12-16T15:52:00,2025-12-16T18:26:00,1,Air Canada,United Airlines,False,0.311412,2.57
18467-2512161100--32695-1-10968-2512161554,business,"C$1,110",4408,YYZ,ORD,2025-12-16T11:00:00,2025-12-16T11:59:00,1,Air Canada,Republic Airline United Express,False,0.287628,1.98
18467-2512161100--32695-1-10968-2512161554,business,"C$1,110",4854,ORD,DFW,2025-12-16T13:20:00,2025-12-16T15:54:00,1,Air Canada,United Airlines,False,0.287628,2.57
18467-2512161000--32695-1-10968-2512161554,business,"C$1,110",8903,YYZ,ORD,2025-12-16T10:00:00,2025-12-16T10:58:00,1,Air Canada,Jazz Aviation,False,0.262859,1.97
18467-2512161000--32695-1-10968-2512161554,business,"C$1,110",4854,ORD,DFW,2025-12-16T13:20:00,2025-12-16T15:54:00,1,Air Canada,United Airlines,False,0.262859,2.57
18390-2512161525--32695-1-10968-2512162224,business,C$968,7968,YTZ,YUL,2025-12-16T15:25:00,2025-12-16T16:40:00,1,Air Canada,Jazz Aviation,False,0.258678,1.25
18390-2512161525--32695-1-10968-2512162224,business,C$968,8813,YUL,DFW,2025-12-16T18:50:00,2025-12-16T22:24:00,1,Air Canada,Jazz Aviation,False,0.258678,4.57
18467-2512161400--31722-0-10968-2512161642,first,C$596,8078,YYZ,DFW,2025-12-16T14:00:00,2025-12-16T16:42:00,0,United Airlines,Air Canada,False,0.999,3.7
18467-2512161940--31722-0-10968-2512162222,first,C$842,8130,YYZ,DFW,2025-12-16T19:40:00,2025-12-16T22:22:00,0,United Airlines,Air Canada,False,0.534523,3.7
18467-2512161137--32573-1-10968-2512161554,first,C$578,3604,YYZ,ORD,2025-12-16T11:37:00,2025-12-16T12:37:00,1,American Airlines,Envoy Air,False,0.682524,2.0
18467-2512161137--32573-1-10968-2512161554,first,C$578,1893,ORD,DFW,2025-12-16T13:15:00,2025-12-16T15:54:00,1,American Airlines,American Airlines,False,0.682524,2.65
18467-2512160615--32573-1-10968-2512161043,first,C$578,3524,YYZ,ORD,2025-12-16T06:15:00,2025-12-16T07:30:00,1,American Airlines,Envoy Air,False,0.415784,2.25
18467-2512160615--32573-1-10968-2512161043,first,C$578,3102,ORD,DFW,2025-12-16T08:05:00,2025-12-16T10:43:00,1,American Airlines,American Airlines,False,0.415784,2.63
18467-2512161305--32573-1-10968-2512161753,first,C$578,3606,YYZ,ORD,2025-12-16T13:05:00,2025-12-16T14:05:00,1,American Airlines,Envoy Air,False,0.366177,2.0
18467-2512161305--32573-1-10968-2512161753,first,C$578,1401,ORD,DFW,2025-12-16T15:15:00,2025-12-16T17:53:00,1,American Airlines,American Airlines,False,0.366177,2.63
18467-2512171635--32573-0-10968-2512171915,economy,C$427,1111,YYZ,DFW,2025-12-17T16:35:00,2025-12-17T19:15:00,0,American Airlines,American Airlines,False,0.688153,3.67
18467-2512171400--31722-0-10968-2512171642,economy,C$427,8078,YYZ,DFW,2025-12-17T14:00:00,2025-12-17T16:42:00,0,United Airlines,Air Canada,False,0.835982,3.7
18467-2512171940--31722-0-10968-2512172222,economy,C$427,8130,YYZ,DFW,2025-12-17T19:40:00,2025-12-17T22:22:00,0,United Airlines,Air Canada,False,0.514944,3.7
18467-2512171415--32573-0-10968-2512171705,economy,C$427,3993,YYZ,DFW,2025-12-17T14:15:00,2025-12-17T17:05:00,0,American Airlines,Envoy Air,False,0.999,3.83
18467-2512170759--32573-0-10968-2512171054,economy,C$674,1169,YYZ,DFW,2025-12-17T07:59:00,2025-12-17T10:54:00,0,American Airlines,American Airlines,False,0.465828,3.92
18467-2512170900--31722-1-10968-2512171311,economy,C$449,1538,YYZ,ORD,2025-12-17T09:00:00,2025-12-17T09:55:00,1,United Airlines,United Airlines,False,0.410499,1.92
18467-2512170900--31722-1-10968-2512171311,economy,C$449,1491,ORD,DFW,2025-12-17T10:45:00,2025-12-17T13:11:00,1,United Airlines,United Airlines,False,0.410499,2.43
18467-2512171137--32573-1-10968-2512171554,economy,C$449,3604,YYZ,ORD,2025-12-17T11:37:00,2025-12-17T12:37:00,1,American Airlines,Envoy Air,False,0.409795,2.0
18467-2512171137--32573-1-10968-2512171554,economy,C$449,1893,ORD,DFW,2025-12-17T13:15:00,2025-12-17T15:54:00,1,American Airlines,American Airlines,False,0.409795,2.65
18467-2512170615--32573-1-10968-2512171043,economy,C$449,3524,YYZ,ORD,2025-12-17T06:15:00,2025-12-17T07:30:00,1,American Airlines,Envoy Air,False,0.407908,2.25
18467-2512170615--32573-1-10968-2512171043,economy,C$449,3102,ORD,DFW,2025-12-17T08:05:00,2025-12-17T10:43:00,1,American Airlines,American Airlines,False,0.407908,2.63
18467-2512170615--32385-1-10910-2512171115,economy,C$440,2662,YYZ,ATL,2025-12-17T06:15:00,2025-12-17T08:35:00,1,Delta Air Lines,Delta Air Lines,False,0.412258,2.33
18467-2512170615--32385-1-10968-2512171215,economy,C$440,2662,YYZ,ATL,2025-12-17T06:15:00,2025-12-17T08:35:00,1,Delta Air Lines,Delta Air Lines,False,0.411859,2.33
18467-2512170615--32385-1-10968-2512171215,economy,C$440,414,ATL,DFW,2025-12-17T11:00:00,2025-12-17T12:15:00,1,Delta Air Lines,Delta Air Lines,False,0.411859,2.25
18467-2512171330--32385-1-10910-2512171749,premium_economy,C$745,2710,YYZ,ATL,2025-12-17T13:30:00,2025-12-17T15:45:00,1,Delta Air Lines,Delta Air Lines,False,0.851746,2.25
18467-2512170745--32385-1-10968-2512171215,premium_economy,C$739,2988,YYZ,ATL,2025-12-17T07:45:00,2025-12-17T10:00:00,1,Delta Air Lines,Delta Air Lines,False,0.59879,2.25
18467-2512170745--32385-1-10968-2512171215,premium_economy,C$739,414,ATL,DFW,2025-12-17T11:00:00,2025-12-17T12:15:00,1,Delta Air Lines,Delta Air Lines,False,0.59879,2.25
18467-2512170615--32385-1-10910-2512171115,premium_economy,C$608,2662,YYZ,ATL,2025-12-17T06:15:00,2025-12-17T08:35:00,1,Delta Air Lines,Delta Air Lines,False,0.752045,2.33
18467-2512171330--32385-1-10968-2512171833,premium_economy,C$745,2710,YYZ,ATL,2025-12-17T13:30:00,2025-12-17T15:45:00,1,Delta Air Lines,Delta Air Lines,False,0.56459,2.25
18467-2512171330--32385-1-10968-2512171833,premium_economy,C$745,436,ATL,DFW,2025-12-17T17:15:00,2025-12-17T18:33:00,1,Delta Air Lines,Delta Air Lines,False,0.56459,2.3
18467-2512171130--32385-1-10968-2512171647,premium_economy,C$745,2835,YYZ,ATL,2025-12-17T11:30:00,2025-12-17T13:44:00,1,Delta Air Lines,Delta Air Lines,False,0.545923,2.23
18467-2512171130--32385-1-10968-2512171647,premium_economy,C$745,374,ATL,DFW,2025-12-17T15:30:00,2025-12-17T16:47:00,1,Delta Air Lines,Delta Air Lines,False,0.545923,2.28
18467-2512171559--32385-2-10968-2512172211,premium_economy,C$608,31,ATL,DFW,2025-12-17T20:55:00,2025-12-17T22:11:00,2,Delta Air Lines,Delta Air Lines,False,0.531623,2.27
18467-2512171635--32573-0-10968-2512171915,business,C$668,1111,YYZ,DFW,2025-12-17T16:35:00,2025-12-17T19:15:00,0,American Airlines,American Airlines,False,0.953562,3.67
18467-2512171415--32573-0-10968-2512171705,business,C$668,3993,YYZ,DFW,2025-12-17T14:15:00,2025-12-17T17:05:00,0,American Airlines,Envoy Air,False,0.999,3.83
18467-2512170759--32573-0-10968-2512171054,business,C$802,1169,YYZ,DFW,2025-12-17T07:59:00,2025-12-17T10:54:00,0,American Airlines,American Airlines,False,0.779568,3.92
18467-2512171137--32573-1-10968-2512171554,first,C$578,3604,YYZ,ORD,2025-12-17T11:37:00,2025-12-17T12:37:00,1,American Airlines,Envoy Air,False,0.999,2.0
18467-2512171137--32573-1-10968-2512171554,first,C$578,1893,ORD,DFW,2025-12-17T13:15:00,2025-12-17T15:54:00,1,American Airlines,American Airlines,False,0.999,2.65
18467-2512171330--32385-1-10910-2512171749,first,C$934,2710,YYZ,ATL,2025-12-17T13:30:00,2025-12-17T15:45:00,1,Delta Air Lines,Delta Air Lines,False,0.499598,2.25
18467-2512170615--32573-1-10968-2512171043,first,C$578,3524,YYZ,ORD,2025-12-17T06:15:00,2025-12-17T07:30:00,1,American Airlines,Envoy Air,False,0.77349,2.25
18467-2512170615--32573-1-10968-2512171043,first,C$578,3102,ORD,DFW,2025-12-17T08:05:00,2025-12-17T10:43:00,1,American Airlines,American Airlines,False,0.77349,2.63
